SEGMENT_KEY,CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,PER_100M_VMT
C003999_000+0.000_000+0.509_L-41-2902,C003999A,41-2A-024,000+0.000,000+0.509,L-41-2902,2,0.509,226.33333333333334,115.20366666666668,,RAVALLI,,,,0.4,565.8333333333334,288.00916666666666,950.6123776611628
C001025_000+0.599_000+0.742_U-1025,C001025A,56-4A-210,000+0.599,000+0.742,U-1025,48,0.143,19363.75,2769.0162499999997,,YELLOWSTONE,UNDERPASS AVE,,Urban,9.6,2017.0572916666667,288.43919270833334,949.1951358706607
C072992_000+0.000_000+0.170_U-8137,C072992A,32-3A-175,000+0.000,000+0.170,U-8137,13,0.17,4411.5,749.955,,MISSOULA,FAIRVIEW AVE,,Urban,2.6,1696.7307692307693,288.4442307692308,949.1785569192102
C006723_000+0.743_000+0.882_U-6723,C006723A,15-7C-074,000+0.743,000+0.882,U-6723,12,0.139,4982.0,692.498,,FLATHEAD,1ST AVE EN/E,,Urban,2.4,2075.8333333333335,288.54083333333335,948.8607749216666
C001822_000+0.000_000+0.274_U-1822,C001822A,47-1C-119,000+0.000,000+0.274,U-1822,6,0.274,1265.0,346.61,,SILVER BOW,WASHOE ST,,Urban,1.2,1054.1666666666667,288.8416666666667,947.8725208616374
C032760_000+0.000_000+0.152_L-32-760,C032760A,060390D,000+0.000,000+0.152,L-32-760,3,0.152,1140.6666666666667,173.38133333333334,,MISSOULA,,,,0.6,1901.1111111111113,288.9688888888889,947.4552079496796
C044020_006+0.275_008+0.068_L-52-21,C044020A,087422K,006+0.275,008+0.068,L-52-21,1,1.792,32.333333333333336,57.94133333333334,,TREASURE,,,,0.2,161.66666666666666,289.7066666666667,945.0423832608044
C050011_001+0.674_001+0.996_U-5002,C050011A,11-5A-038,001+0.674,001+0.996,U-5002,2,0.322,360.25,116.0005,,DAWSON,BARRY ST,,Urban,0.4,900.625,290.00124999999997,944.0824090006857
C024268_000+0.000_003+0.004_L-24-268,C024268A,090319B,000+0.000,003+0.004,L-24-268,6,3.004,116.0,348.464,,LAKE,,,,1.2,96.66666666666667,290.38666666666666,942.8293724914257
C072355_000+0.389_000+0.820_L-7-2514,C072355A,07-2A-167,000+0.389,000+0.820,L-7-2514,8,0.431,1078.25,464.72575,,CASCADE,,,,1.6,673.90625,290.45359375,942.6121232600867
C070247_000+0.000_000+0.413_L-24-1017,C070247A,090310P,000+0.000,000+0.413,L-24-1017,1,0.413,140.66666666666666,58.09533333333333,,LAKE,,,,0.2,703.3333333333333,290.47666666666663,942.5372504270343
C004742_000+0.000_000+0.997_L-23-137,C004742A,088370Y,000+0.000,000+0.997,L-23-137,1,0.997,58.333333333333336,58.15833333333334,,JUDITH BASIN,,,,0.2,291.6666666666667,290.7916666666667,941.5162471868523
C005241_000+0.000_000+0.411_U-5241,C005241A,07-2A-052,000+0.000,000+0.411,U-5241,16,0.411,2266.25,931.4287499999999,,CASCADE,N RIVER RD,,Urban,3.2,708.203125,291.07148437499995,940.611133038649
C056039_000+0.000_002+0.542_L-56-39,C056039A,56-2-008,000+0.000,002+0.542,L-56-39,5,2.542,115.0,292.33,,YELLOWSTONE,,,,1.0,115.0,292.33,936.5616895741462
C226755_000+0.000_000+0.482_L-41-492,C226755A,091229F,000+0.000,000+0.482,L-41-492,2,0.482,242.66666666666666,116.96533333333332,,RAVALLI,,,,0.4,606.6666666666666,292.4133333333333,936.2947837987672
C001992_000+0.907_001+0.234_L-47-1030,C001992A,47-1C-120,000+0.907,001+0.234,L-47-1030,5,0.326,897.5,292.58500000000004,,SILVER BOW,MERCURY ST,,Urban,1.0,897.5,292.58500000000004,935.7454370976301
C018103_000+0.158_001+0.061_L-47-1043,C018103A,47-1C-022,000+0.158,001+0.061,L-47-1043,13,0.903,843.0,761.229,,SILVER BOW,,,,2.6,324.2307692307692,292.7803846153846,935.1209749685657
C001823_000+0.000_000+0.270_L-38-274,C001823A,38-2-014,000+0.000,000+0.270,L-38-274,1,0.27,217.0,58.59,,POWDER RIVER,,,,0.2,1085.0,292.95,934.5795484321902
C008119_000+0.000_000+0.144_U-8119,C008119A,32-3A-223,000+0.000,000+0.144,U-8119,13,0.144,5299.8,763.1712,,MISSOULA,HIGGINS AVE,,Urban,2.6,2038.3846153846155,293.5273846153846,932.7411787215585
C001018_000+0.269_000+0.492_U-1018,C001018A,56-4A-243,000+0.269,000+0.492,U-1018,49,0.223,12931.75,2883.7802500000003,,YELLOWSTONE,4TH AVE N,,Urban,9.8,1319.566326530612,294.26329081632656,930.4085397593866
C005965_000+0.726_000+0.923_L-32-811,C005965A,32-3A-115,000+0.726,000+0.923,L-32-811,4,0.197,1197.4,235.88780000000003,,MISSOULA,,,,0.8,1496.75,294.85975,928.5264560972128
C000203_010+0.497_010+0.517_S-203,C000203A,41-1-004,010+0.497,010+0.517,S-203,2,0.02,5903.5,118.07000000000001,,RAVALLI,STEVENSVILLE RD,S-203,Secondary,0.4,14758.75,295.175,927.5347800904891
C005098_000+0.409_000+0.547_L-15-6472,C005098A,15-7C-078,000+0.409,000+0.547,L-15-6472,2,0.138,856.4,118.18320000000001,,FLATHEAD,,,,0.4,2141.0,295.458,926.6463548565622
C000448_000+0.126_004+0.357_S-448,C000448A,21-4-006,000+0.126,004+0.357,S-448,8,4.225,112.0,473.19999999999993,,HILL,MAIN ST,S-448,Secondary,1.6,70.0,295.74999999999994,925.7314580328324
C001804_000+0.485_000+0.650_U-1804,C001804A,47-1C-037,000+0.485,000+0.650,U-1804,13,0.165,4661.25,769.10625,,SILVER BOW,PARK ST,,Urban,2.6,1792.7884615384614,295.8100961538462,925.5433883866455
C000080_002+0.135_002+0.270_P-80,C000080A,08-5A-024,002+0.135,002+0.270,P-80,3,0.135,1315.0,177.525,,CHOUTEAU,,MT-80,Primary,0.6,2191.666666666667,295.875,925.3403589800088
C000210_010+0.095_010+0.150_S-210,C000210A,A-035,010+0.095,010+0.150,S-210,1,0.055,1077.6666666666667,59.27166666666667,,MISSOULA,HWY 210,S-210,Urban,0.2,5388.333333333333,296.35833333333335,923.8312134967584
C229130_000+0.316_000+0.361_R090E447OFA,C229130A,56-4-053,000+0.316,000+0.361,R090E447OFA,3,0.045,3957.0,178.065,,YELLOWSTONE,,,,0.6,6595.0,296.77500000000003,922.534171386438
C067468_000+0.000_000+0.447_L-32-2002,C067468A,32-3A-252,000+0.000,000+0.447,L-32-2002,6,0.447,798.6,356.9742,,MISSOULA,,,,1.2,665.5,297.4785,920.3524917370839
C016700_000+0.000_001+0.930_L-16-700,C016700A,16-3A-041,000+0.000,001+0.930,L-16-700,39,1.93,1204.0,2323.72,,GALLATIN,,,,7.8,154.35897435897436,297.9128205128205,919.0107301925528
C081014_019+1.464_019+3.502_X-81014,C081014A,059927S,019+1.464,019+3.502,X-81014,1,2.038,29.333333333333332,59.78133333333332,,STILLWATER,,,,0.2,146.66666666666666,298.9066666666666,915.9550764337035
C073945_000+0.000_000+0.717_L-32-4608,C073945A,32-3A-298,000+0.000,000+0.717,L-32-4608,12,0.717,1002.25,718.61325,,MISSOULA,,,,2.4,417.6041666666667,299.4221875,914.3780592853032
C000002_002+0.775_002+0.839_N-2,C000002A,09-2A-008,002+0.775,002+0.839,N-2,5,0.063,4753.75,299.48625,,CUSTER,BUSINESS RTE 94,BR I-94,NI-NHS,1.0,4753.75,299.48625,914.1824665179457
C039249_000+0.000_003+0.732_L-39-249,C039249A,39-3-034,000+0.000,003+0.732,L-39-249,3,3.732,48.25,180.06900000000002,,POWELL,,,,0.6,80.41666666666667,300.11500000000007,912.2672266071677
C025225_000+0.981_003+0.040_L-25-225,C025225A,25-7A-042,000+0.981,003+0.040,L-25-225,6,2.059,175.0,360.32500000000005,,LEWIS AND CLARK,,,,1.2,145.83333333333334,300.27083333333337,911.7937818798365
C007089_000+0.000_004+0.318_L-7-89,C007089A,07-2-002,000+0.000,004+0.318,L-7-89,3,4.318,41.75,180.27649999999997,,CASCADE,,,,0.6,69.58333333333334,300.4608333333333,911.2171981812719
C004328_000+0.828_001+0.195_L-25-900,C004328A,25-7C-042,000+0.828,001+0.195,L-25-900,8,0.367,1313.6,482.09119999999996,,LEWIS AND CLARK,,,,1.6,820.9999999999999,301.30699999999996,908.658208117336
C000057_327+0.715_327+0.868_N-57,C000057A,11-5A-016,327+0.715,327+0.868,N-57,12,0.152,4781.75,726.826,,DAWSON,,MT-200/MT-3/US-87,NI-NHS,2.4,1992.3958333333335,302.8441666666667,904.0460700521228
C000001_119+0.577_119+0.638_N-1,C000001A,A-024,119+0.577,119+0.638,N-1,11,0.061,10924.0,666.364,,FLATHEAD,,US-2,NI-NHS,2.2,4965.454545454545,302.89272727272726,903.901130867007
C004559_000+0.000_000+0.276_L-25-2798,C004559A,25-7C-225,000+0.000,000+0.276,L-25-2798,7,0.276,1536.5,424.074,,LEWIS AND CLARK,,,,1.4,1097.5,302.91,903.8495880400451
C072369_000+0.000_001+0.124_L-7-1296,C072369A,098911B,000+0.000,001+0.124,L-7-1296,6,1.124,324.75,365.01900000000006,,CASCADE,,,,1.2,270.625,304.18250000000006,900.068474396818
C000001_390+0.975_391+0.009_N-1,C000001A,21-4A-015,390+0.975,391+0.009,N-1,2,0.034,3579.5,121.703,,HILL,,US-2,NI-NHS,0.4,8948.75,304.2575,899.8466059611026
C001020_003+0.610_003+0.899_N-113,C001020A,56-4A-233,003+0.610,003+0.899,N-113,53,0.288,11245.25,3238.6319999999996,,YELLOWSTONE,LAUREL RD,BR I-90,NI-NHS,10.6,1060.872641509434,305.53132075471694,896.0949667514025
C248480_000+0.000_000+0.054_U-613,C248480A,16-3-111,000+0.000,000+0.054,U-613,3,0.054,3395.2,183.3408,,GALLATIN,CRUISER LN,,Urban,0.6,5658.666666666667,305.56800000000004,895.9874028471901
C008107_000+0.000_000+0.276_N-130,C008107A,32-3A-168,000+0.000,000+0.276,N-130,61,0.276,13508.0,3728.2080000000005,,MISSOULA,STEPHENS AVE,BR US-93,NI-NHS,12.2,1107.2131147540983,305.5908196721312,895.9204959329422
C000007_093+0.673_094+0.053_N-7,C000007A,32-3A-027,093+0.673,094+0.053,N-7,21,0.066,19512.75,1287.8415,,MISSOULA,,US-93,NI-NHS,4.2,4645.892857142857,306.62892857142856,892.8873084113865
C005971_000+0.000_000+0.175_L-32-4308,C005971A,32-3A-149,000+0.000,000+0.175,L-32-4308,16,0.175,5608.0,981.4,,MISSOULA,,,,3.2,1752.5,306.6875,892.7167840658982
C006721_000+0.485_000+0.624_U-6721,C006721A,15-7C-043,000+0.485,000+0.624,U-6721,7,0.139,3101.25,431.07375,,FLATHEAD,5TH AVE W/WN,,Urban,1.4,2215.1785714285716,307.90982142857143,889.1729320064005
C000284_014+0.613_016+0.019_S-284,C000284A,25-7A-012,014+0.613,016+0.019,S-284,5,1.34,230.25,308.535,,LEWIS AND CLARK,SPOKANE CREEK RD,S-284,Secondary,1.0,230.25,308.535,887.3712178949231
C000226_012+0.604_015+0.175_S-226,C000226A,07-2-014,012+0.604,015+0.175,S-226,5,2.597,119.0,309.043,,CASCADE,LOWER RIVER RD,S-226,Secondary,1.0,119.0,309.043,885.9125711089075
C006718_000+0.702_000+0.772_U-6718,C006718A,15-7C-038,000+0.702,000+0.772,U-6718,2,0.07,1766.5,123.65500000000002,,FLATHEAD,11TH ST W/E,,Urban,0.4,4416.25,309.13750000000005,885.6417571896328
C005209_000+0.005_000+0.345_U-5209,C005209A,07-2A-078,000+0.005,000+0.345,U-5209,13,0.341,2362.25,805.5272500000001,,CASCADE,6TH ST S & N,BR I-15,Urban,2.6,908.5576923076923,309.81817307692313,883.6959949577698
C224578_000+0.000_000+0.536_L-56-3883,C224578A,104001W,000+0.000,000+0.536,L-56-3883,14,0.536,1627.6666666666667,872.4293333333334,,YELLOWSTONE,,,,2.8,581.3095238095239,311.5819047619048,878.6937704948652
C008109_000+0.000_000+0.140_U-8109,C008109A,32-3A-152,000+0.000,000+0.140,U-8109,6,0.14,2672.0,374.08000000000004,,MISSOULA,SCOTT ST,,Urban,1.2,2226.666666666667,311.7333333333334,878.26693342561
C001032_000+0.070_000+0.166_U-1032,C001032A,56-4A-325,000+0.070,000+0.166,U-1032,16,0.095,10503.25,997.80875,,YELLOWSTONE,JOHNSON LANE,,Urban,3.2,3282.265625,311.815234375,878.0362488124829
C001089_000+0.000_000+0.504_L-56-2387,C001089A,56-4A-166,000+0.000,000+0.504,L-56-2387,63,0.504,7801.75,3932.082,,YELLOWSTONE,,,,12.6,619.186507936508,312.07,877.3194434364409
C005209_001+0.373_001+0.482_U-5209,C005209A,07-2A-083,001+0.373,001+0.482,U-5209,5,0.109,2863.75,312.14875,,CASCADE,6TH ST S & N,BR I-15,Urban,1.0,2863.75,312.14875,877.0981101580901
C228399_000+0.000_000+0.179_R015S200OFA,C228399A,25-7-014,000+0.000,000+0.179,R015S200OFA,1,0.179,349.2,62.5068,,LEWIS AND CLARK,,,,0.2,1745.9999999999998,312.534,876.0169412390657
C004367_000+0.000_000+0.435_L-25-911,C004367A,25-7B-032,000+0.000,000+0.435,L-25-911,4,0.435,575.0,250.125,,LEWIS AND CLARK,,,,0.8,718.75,312.65625,875.674414674935
C000012_009+0.116_009+0.406_N-12,C000012A,16-5-011,009+0.116,009+0.406,N-12,25,0.29,5393.0,1563.9699999999998,,GALLATIN,TARGHEE PASS HWY,US-20,NI-NHS,5.0,1078.6,312.794,875.2887801978623
C000533_000+0.617_000+0.664_U-8131,C000533A,32-3A-184,000+0.617,000+0.664,U-8131,1,0.047,1332.0,62.604,,MISSOULA,PATTEE CANYON DR,,Urban,0.2,6660.0,313.02,874.6568229289187
C001006_001+0.397_002+0.005_U-1006,C001006A,56-4A-071,001+0.397,002+0.005,U-1006,84,0.608,8654.25,5261.784,,YELLOWSTONE,BROADWATER AVE,,Urban,16.8,515.1339285714286,313.20142857142855,874.1501594101793
C000002_002+0.650_002+0.775_N-2,C000002A,09-2A-007,002+0.650,002+0.775,N-2,7,0.126,3496.25,440.5275,,CUSTER,BUSINESS RTE 94,BR I-94,NI-NHS,1.4,2497.321428571429,314.6625,870.0912206354749
C015233_000+0.205_000+0.755_L-15-233,C015233A,15-4A-071,000+0.205,000+0.755,L-15-233,3,0.549,344.0,188.85600000000002,,FLATHEAD,2ND AVE W,,Urban,0.6,573.3333333333334,314.76000000000005,869.8217013381944
C000422_008+0.269_008+0.535_S-422,C000422A,29-1-009,008+0.269,008+0.535,S-422,1,0.266,236.66666666666666,62.95333333333333,,JEFFERSON,PRIMROSE LN,S-422,Secondary,0.2,1183.3333333333333,314.76666666666665,869.8032787669495
C032218_000+0.000_001+0.539_L-32-218,C032218A,060385G,000+0.000,001+0.539,L-32-218,4,1.539,163.66666666666666,251.88299999999998,,MISSOULA,,,,0.8,204.58333333333331,314.85374999999993,869.5627055838153
C228216_000+0.000_000+0.211_R015N127OFA,C228216A,47-1-029,000+0.000,000+0.211,R015N127OFA,6,0.211,1791.75,378.05924999999996,,SILVER BOW,,,,1.2,1493.125,315.049375,869.022764172156
C007104_001+0.106_001+0.453_U-7104,C007104A,14-6A-033,001+0.106,001+0.453,U-7104,4,0.347,726.6,252.1302,,FERGUS,ENTRANCE AVE,,Urban,0.8,908.25,315.16274999999996,868.7101464662627
C229228_000+0.000_000+0.286_R090W278ONA,C229228A,16-1-040,000+0.000,000+0.286,R090W278ONA,2,0.286,441.0,126.12599999999999,,GALLATIN,,,,0.4,1102.5,315.31499999999994,868.2906893525844
C006535_001+0.314_001+0.554_L-32-895,C006535A,32-3A-311,001+0.314,001+0.554,L-32-895,1,0.24,263.0,63.12,,MISSOULA,,,,0.2,1315.0,315.59999999999997,867.5065865437584
C004400_000+0.000_001+0.180_L-25-2461,C004400A,25-7C-116,000+0.000,001+0.180,L-25-2461,13,1.18,695.4,820.5719999999999,,LEWIS AND CLARK,,,,2.6,267.46153846153845,315.60461538461533,867.4939001749348
C073424_000+0.252_000+0.537_L-32-4603,C073424A,32-3A-102,000+0.252,000+0.537,L-32-4603,3,0.284,667.8,189.65519999999998,,MISSOULA,,,,0.6,1113.0,316.092,866.1563048517842
C000053_001+0.298_001+0.369_N-53,C000053A,56-4A-024,001+0.298,001+0.369,N-53,12,0.071,10702.25,759.85975,,YELLOWSTONE,27TH ST,MT-3,NI-NHS,2.4,4459.270833333334,316.60822916666666,864.744038504085
C001031_000+0.577_001+0.023_U-1031,C001031A,56-4A-130,000+0.577,001+0.023,U-1031,97,0.446,13782.5,6146.995,,YELLOWSTONE,SHILOH ROAD,,Urban,19.4,710.438144329897,316.85541237113404,864.0694399517612
C005703_000+0.000_000+0.139_U-5703,C005703A,21-4A-030,000+0.000,000+0.139,U-5703,3,0.139,1368.0,190.15200000000002,,HILL,3RD ST,,Urban,0.6,2280.0,316.92,863.8933444188126
C000607_000+0.000_000+0.229_U-607,C000607A,16-3-039,000+0.000,000+0.229,U-607,2,0.229,554.0,126.866,,GALLATIN,DAVIS ST,,Urban,0.4,1385.0,317.16499999999996,863.2260139460853
C002801_000+0.550_000+0.969_L-1-7373,C002801A,01-4A-018,000+0.550,000+0.969,L-1-7373,2,0.418,303.6,126.90480000000001,,BEAVERHEAD,,,,0.4,759.0,317.262,862.9620903644626
C000020_052+0.363_052+0.436_N-20,C000020A,42-4A-016,052+0.363,052+0.436,N-20,9,0.073,7825.25,571.24325,,RICHLAND,,MT-16,NI-NHS,1.8,4347.361111111111,317.3573611111111,862.7027832430024
C039006_000+0.000_007+0.469_L-39-6,C039006A,39-3-010,000+0.000,007+0.469,L-39-6,4,7.469,34.0,253.946,,POWELL,,,,0.8,42.5,317.4325,862.4985743841924
C005217_000+0.000_000+0.227_U-5217,C005217A,07-2A-120,000+0.000,000+0.227,U-5217,16,0.227,4475.0,1015.825,,CASCADE,25TH ST,,Urban,3.2,1398.4375,317.4453125,862.4637628354022
C006202_000+0.000_000+0.244_L-32-4323,C006202A,32-3A-066,000+0.000,000+0.244,L-32-4323,4,0.244,1041.8,254.1992,,MISSOULA,,,,0.8,1302.2499999999998,317.74899999999997,861.6394660981157
C015995_000+0.339_000+0.872_U-6738,C015995A,15-7B-097,000+0.339,000+0.872,U-6738,72,0.534,8577.0,4580.118,,FLATHEAD,OLD RESERVE DR,,Urban,14.4,595.625,318.06375,860.7868036304361
C001251_000+0.000_000+0.433_L-56-2389,C001251A,56-4A-292,000+0.000,000+0.433,L-56-2389,57,0.433,8375.0,3626.375,,YELLOWSTONE,,,,11.4,734.6491228070175,318.1030701754386,860.6804032485873
C100555_000+0.000_001+0.822_L-56-960,C100555A,913784C,000+0.000,001+0.822,L-56-960,7,1.822,244.66666666666666,445.78266666666667,,YELLOWSTONE,,,,1.4,174.76190476190476,318.4161904761905,859.83403765922
C005978_000+0.000_000+0.313_L-32-4563,C005978A,32-3A-300,000+0.000,000+0.313,L-32-4563,25,0.313,5091.25,1593.56125,,MISSOULA,,,,5.0,1018.25,318.71225,859.035317008399
C005234_000+0.653_001+0.063_U-5234,C005234A,07-2A-260,000+0.653,001+0.063,U-5234,8,0.41,1247.5,511.47499999999997,,CASCADE,1ST AVE S,,Urban,1.6,779.6875,319.67187499999994,856.4565735199888
C005208_000+0.104_000+0.324_U-5208,C005208A,07-2A-076,000+0.104,000+0.324,U-5208,7,0.221,2029.25,448.46425,,CASCADE,PARK DR,,Urban,1.4,1449.4642857142858,320.33160714285714,854.6926766146781
C000059_008+0.862_009+0.172_P-59,C000059A,34-1-001,008+0.862,009+0.172,P-59,5,0.217,1480.25,321.21425,,PARK,,US-89,Primary,1.0,1480.25,321.21425,852.3441245623759
C005217_001+0.328_001+0.593_U-5217,C005217A,07-2A-114,001+0.328,001+0.593,U-5217,22,0.265,5337.2,1414.358,,CASCADE,25TH ST,,Urban,4.4,1212.9999999999998,321.44499999999994,851.7322674585394
C003591_001+0.168_001+0.697_L-7-2512,C003591A,07-2A-225,001+0.168,001+0.697,L-7-2512,6,0.529,729.25,385.77325,,CASCADE,,,,1.2,607.7083333333334,321.47770833333334,851.6456090614165
C005210_003+0.737_003+0.819_U-5210,C005210A,07-2A-098,003+0.737,003+0.819,U-5210,6,0.082,4715.0,386.63,,CASCADE,CENTRAL AVE,BR I-15,NI-NHS,1.2,3929.166666666667,322.19166666666666,849.7584110282495
C008114_000+0.504_000+0.999_U-8114,C008114A,32-3A-161,000+0.504,000+0.999,U-8114,28,0.495,3645.8,1804.671,,MISSOULA,S 5TH ST,,Urban,5.6,651.0357142857143,322.2626785714286,849.5711632724061
C023201_000+0.000_004+0.159_L-23-201,C023201A,088327T,000+0.000,004+0.159,L-23-201,2,4.159,31.0,128.929,,JUDITH BASIN,,,,0.4,77.5,322.3225,849.4134871540465
C029092_004+0.710_026+0.210_L-29-92,C029092A,29-6-005,004+0.710,026+0.210,L-29-92,1,21.5,3.0,64.5,,MADISON,,,,0.2,15.0,322.5,848.945980506078
C006725_000+0.069_000+0.279_L-15-7334,C006725A,15-7C-060,000+0.069,000+0.279,L-15-7334,2,0.21,615.0,129.15,,FLATHEAD,4TH AVE E,,Urban,0.4,1537.5,322.875,847.9599805287191
C000533_003+0.992_008+0.471_L-32-518,C000533A,32-3B-009,003+0.992,008+0.471,L-32-518,20,4.479,288.6666666666667,1292.938,,MISSOULA,PATTEE CANYON DR,,Urban,4.0,72.16666666666667,323.2345,847.0168831396713
C000471_018+0.709_022+0.062_S-471,C000471A,45-2-007,018+0.709,022+0.062,S-471,5,3.379,95.66666666666667,323.2576666666667,,SANDERS,PROSPECT CREEK RD,S-471,Secondary,1.0,95.66666666666667,323.2576666666667,846.9561806109576
C006714_000+0.299_000+0.439_U-6714,C006714A,15-7C-021,000+0.299,000+0.439,U-6714,11,0.14,5093.0,713.0200000000001,,FLATHEAD,CENTER ST,,Urban,2.2,2315.0,324.1,844.7549482049063
C007171_000+0.000_000+0.598_L-33-537,C007171A,33-3-020,000+0.000,000+0.598,L-33-537,2,0.598,217.2,129.88559999999998,,MUSSELSHELL,,,,0.4,542.9999999999999,324.71399999999994,843.1576055027199
C229082_000+0.000_000+0.258_R090E434OFA,C229082A,56-4-047,000+0.000,000+0.258,R090E434OFA,4,0.258,1007.0,259.806,,YELLOWSTONE,,,,0.8,1258.75,324.75749999999994,843.0446678312593
C007462_001+0.006_001+0.222_L-42-568,C007462A,42-4A-009,001+0.006,001+0.222,L-42-568,2,0.216,601.5,129.924,,RICHLAND,9TH AVE SW,,Urban,0.4,1503.75,324.81,842.9084040306952
C024271_000+0.000_004+0.961_L-24-271,C024271A,24-3-030,000+0.000,004+0.961,L-24-271,2,4.961,26.2,129.97820000000002,,LAKE,,,,0.4,65.5,324.94550000000004,842.5569171236717
C025090_000+0.000_000+0.853_L-25-90,C025090A,25-6-005,000+0.000,000+0.853,L-25-90,3,0.853,228.8,195.1664,,LEWIS AND CLARK,,,,0.6,381.33333333333337,325.2773333333334,841.6973783803261
C006716_000+0.000_000+0.136_U-6716,C006716A,15-7C-083,000+0.000,000+0.136,U-6716,2,0.136,957.8,130.2608,,FLATHEAD,4TH ST W/E,,Urban,0.4,2394.4999999999995,325.65199999999993,840.728995102779
C022112_000+0.500_018+0.824_L-22-112,C022112A,104212T,000+0.500,018+0.824,L-22-112,12,18.324,42.666666666666664,781.8240000000001,,JEFFERSON,,,,2.4,17.77777777777778,325.76000000000005,840.4502661874083
C016426_001+0.402_002+0.928_L-16-426,C016426A,090597S,001+0.402,002+0.928,L-16-426,1,1.526,42.75,65.2365,,GALLATIN,,,,0.2,213.75,326.1825,839.3616417594756
C229208_000+0.000_000+0.334_R090W187OFA,C229208A,39-3-048,000+0.000,000+0.334,R090W187OFA,4,0.334,782.2,261.25480000000005,,POWELL,,,,0.8,977.75,326.56850000000003,838.3695264950848
C001031_002+0.532_003+0.046_U-1031,C001031A,56-4A-126,002+0.532,003+0.046,U-1031,138,0.514,17545.0,9018.130000000001,,YELLOWSTONE,SHILOH ROAD,,Urban,27.6,635.6884057971014,326.74384057971014,837.91963217259
C008119_000+0.144_000+0.218_L-32-942,C008119A,32-3A-223,000+0.144,000+0.218,L-32-942,6,0.074,5299.8,392.1852,,MISSOULA,HIGGINS AVE,,Urban,1.2,4416.5,326.821,837.7218070846429
C000050_000+0.000_000+0.120_N-50,C000050A,16-5-006,000+0.000,000+0.120,N-50,10,0.12,5452.2,654.264,,GALLATIN,YELLOWSTONE AVE,US-191/US-20/US-287,NI-NHS,2.0,2726.1,327.132,836.9253962107348
C003566_000+0.000_000+0.485_L-7-2523,C003566A,07-2A-286,000+0.000,000+0.485,L-7-2523,34,0.485,4588.8,2225.568,,CASCADE,,,,6.8,674.8235294117648,327.2894117647059,836.5228720263002
C032758_000+0.000_000+0.005_N-132,C032758A,32-3-014,000+0.000,000+0.005,N-132,1,0.005,13100.333333333334,65.50166666666667,,MISSOULA,OLD HWY 10 W,,NI-NHS,0.2,65501.666666666664,327.5083333333333,835.9637018290939
C024274_000+0.000_006+0.146_L-24-274,C024274A,090329G,000+0.000,006+0.146,L-24-274,12,6.146,128.0,786.688,,LAKE,,,,2.4,53.333333333333336,327.7866666666667,835.2538603762919
C022524_002+0.138_004+0.455_L-16-410,C022524A,090586E,002+0.138,004+0.455,L-16-410,3,2.318,85.0,197.03,,GALLATIN,,,,0.6,141.66666666666669,328.3833333333333,833.7362189916564
C047235_000+0.000_008+0.559_L-47-235,C047235A,47-2-015,000+0.000,008+0.559,L-47-235,14,8.559,107.75,922.2322499999999,,SILVER BOW,,,,2.8,38.48214285714286,329.3686607142857,831.2420438528238
C000441_000+0.000_000+0.112_S-441,C000441A,47-1-004,000+0.000,000+0.112,S-441,1,0.112,588.25,65.884,,SILVER BOW,FAIRMONT RD,S-441,Secondary,0.2,2941.25,329.41999999999996,831.1124968526809
C000205_020+0.173_020+0.311_N-205,C000205A,16-3-016,020+0.173,020+0.311,N-205,16,0.138,7640.5,1054.3890000000001,,GALLATIN,FRONTAGE RD,S-205,Secondary,3.2,2387.65625,329.49656250000004,830.9193778408846
C002063_000+0.000_001+0.007_L-47-1034,C002063A,842364A,000+0.000,001+0.007,L-47-1034,57,1.007,3733.6666666666665,3759.8023333333326,,SILVER BOW,,,,11.4,327.5146198830409,329.80722222222215,830.1366988523233
C007972_000+0.000_000+0.567_L-15-6162,C007972A,15-4A-027,000+0.000,000+0.567,L-15-6162,8,0.567,932.0,528.444,,FLATHEAD,,,,1.6,582.5,330.2775,828.9546781515852
C000016_004+0.635_004+0.746_N-16,C000016A,56-4A-018,004+0.635,004+0.746,N-16,10,0.111,5965.5,662.1705000000001,,YELLOWSTONE,1ST AVE N,BR I-90/US-87,NI-NHS,2.0,2982.75,331.08525000000003,826.9322741294278
