YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU
2023.0,P-54,A,14.445,C000054,A,C000054A,014+0.775,029+0.346,14.945,29.389,38-2-010,,,E,538.0,5.0,,1.0,127.0,102.0,9.0,,2.0,236.0,190.0,RMA_RMC_345,4076.0,10.0,128.0,57.0,57.0,86.0,86.0,,2.0,,POWDER RIVER,,,6.557,22.951
2023.0,N-53,A,0.269,C000053,A,C000053A,045+0.708,046+0.044,46.095,46.364,19-2-018,,,A,2007.0,23.0,,18.0,406.0,296.0,11.0,,9.0,202.0,147.0,RPA_45,3066.0,14.0,121.0,188.0,188.0,288.0,288.0,,2.0,,GOLDEN VALLEY,,,3.724,9.772
2023.0,N-53,A,0.885,C000053,A,C000053A,044+0.840,045+0.708,45.209,46.095,19-2-021,,,E,2161.0,23.0,,18.0,406.0,296.0,11.0,,8.0,188.0,137.0,RPA_45,3066.0,14.0,121.0,188.0,188.0,289.0,289.0,,2.0,,GOLDEN VALLEY,,,3.724,9.772
2023.0,S-276,A,2.237,C000276,A,C000276A,000+0.000,002+0.258,0.0,2.237,47-1-005,,,A,951.0,5.0,,0.0,135.0,9.0,5.0,,0.0,142.0,9.0,RMA_RMC_12,5122.0,10.0,117.0,51.0,51.0,78.0,78.0,,2.0,,SILVER BOW,,ENT S-276A,11.712,3.604
2023.0,N-53,A,6.285,C000053,A,C000053A,034+0.232,040+0.518,34.643,40.928,W-110,Yes,,A,1940.0,23.0,,18.0,406.0,296.0,12.0,,9.0,209.0,153.0,RPA_45,3066.0,14.0,121.0,155.0,155.0,231.0,231.0,,2.0,,GOLDEN VALLEY,,,3.863,12.017
2023.0,N-53,A,2.172,C000053,A,C000053A,032+0.063,034+0.232,32.471,34.643,W-110,Yes,,A,1940.0,23.0,,18.0,406.0,296.0,12.0,,9.0,209.0,153.0,RPA_45,3066.0,14.0,121.0,155.0,155.0,231.0,231.0,,2.0,,YELLOWSTONE,,,3.863,12.017
2023.0,N-53,A,0.484,C000053,A,C000053A,031+0.575,032+0.063,31.988,32.471,56-2-009,,,A,2470.0,23.0,,18.0,406.0,296.0,9.0,,7.0,164.0,120.0,RPA_45,3066.0,14.0,121.0,188.0,188.0,289.0,289.0,,2.0,,YELLOWSTONE,,,3.724,9.772
2023.0,N-53,A,7.159,C000053,A,C000053A,016+0.288,023+0.451,16.709,23.868,56-2-002,,,A,2427.0,23.0,,18.0,406.0,296.0,9.0,,7.0,167.0,122.0,RPA_45,3066.0,14.0,121.0,188.0,188.0,289.0,289.0,,2.0,,YELLOWSTONE,,,3.724,9.772
2023.0,N-53,A,8.268,C000053,A,C000053A,008+0.025,016+0.288,8.441,16.709,56-4-005,,,A,2972.0,23.0,,18.0,406.0,296.0,8.0,,6.0,137.0,100.0,RPA_45,3066.0,14.0,121.0,189.0,189.0,289.0,289.0,,2.0,,YELLOWSTONE,,,3.584,7.527
2023.0,U-8135,A,0.754,C000474,A,C000474A,003+0.124,003+0.878,2.903,3.657,32-3-013,,,A,5071.0,9.0,,3.0,34.0,9.0,2.0,,1.0,7.0,2.0,UMA_UC,5305.0,10.0,113.0,15.0,15.0,18.0,18.0,,2.0,,MISSOULA,,ENT U-8135A,2.957,13.678
2023.0,N-111,A,0.089,C001010,A,C001010A,002+0.878,002+0.966,2.878,2.966,56-4A-050,,,A,26695.0,54.0,,45.0,172.0,36.0,2.0,,2.0,6.0,1.0,UPA,7058.0,29.0,96.0,87.0,87.0,116.0,116.0,,6.0,,YELLOWSTONE,JCT I-90 ON RAMP W BILLINGS INTERCHANGE,JCT I-90 ON RAMP W BILLINGS INTERCHANGE,2.177,0.846
2023.0,L-3-2965,A,0.458,C002310,A,C002310A,000+0.000,000+0.458,0.0,0.458,03-3-018,,,E,205.0,1.0,,1.0,5.0,2.0,5.0,,5.0,24.0,10.0,UMA_UC,9122.0,13.0,138.0,2.0,2.0,3.0,3.0,,2.0,,BLAINE,JCT S-240 (MONTANA ST),ENT L-3-2965A/,0.0,0.0
2023.0,N-53,A,1.8,C000053,A,C000053A,006+0.236,008+0.025,6.642,8.441,56-4A-034,,,E,4602.0,23.0,,18.0,406.0,296.0,5.0,,4.0,88.0,64.0,UPA,3066.0,14.0,121.0,191.0,191.0,291.0,291.0,,2.0,,YELLOWSTONE,JCT ZIMMERMAN TRAIL,JCT ZIMMERMAN TRAIL,3.724,9.772
2023.0,N-53,A,0.438,C000053,A,C000053A,005+0.790,006+0.236,6.204,6.642,56-4A-033,,,E,12292.0,23.0,,18.0,406.0,296.0,2.0,,1.0,33.0,24.0,UPA,3066.0,14.0,121.0,200.0,200.0,299.0,299.0,,2.0,,YELLOWSTONE,,,3.724,9.772
2023.0,S-366,A,1.976,C000366,A,C000366A,045+0.609,047+0.586,45.569,47.545,26-2-018,,,E,97.0,1.0,,0.0,11.0,7.0,10.0,,0.0,113.0,72.0,RMA_RMC_345,5222.0,31.0,219.0,2.0,2.0,3.0,3.0,,2.0,,LIBERTY,,,25.0,50.0
2023.0,U-6730,A,0.256,C000503,A,C000503A,011+0.889,012+0.147,11.923,12.179,15-7B-069,,,E,3531.0,36.0,,10.0,82.0,3.0,10.0,,3.0,23.0,1.0,UMA_UC,8101.0,11.0,107.0,33.0,33.0,48.0,48.0,,2.0,,FLATHEAD,JCT U-6722(1ST AVE W),JCT U-6722(1ST AVE W),0.37,0.0
2023.0,U-5208,A,0.154,C005208,A,C005208A,000+0.696,000+0.850,0.696,0.85,07-2A-255,,,A,3309.0,0.0,,12.0,67.0,23.0,0.0,,4.0,20.0,7.0,UMA_UC,8049.0,13.0,119.0,28.0,28.0,39.0,39.0,,3.0,,CASCADE,JCT N-103 (1ST AVE N),ENT U-5208A/BEGIN 3 LANES/JCT N-103 (1ST AVE N),0.0,0.0
2023.0,U-5823,A,1.67,C000280,A,C000280A,000+0.000,000+1.670,0.0,1.67,25-7B-003,,,A,6170.0,15.0,,14.0,145.0,21.0,2.0,,2.0,24.0,3.0,UMA_UC,5381.0,11.0,111.0,36.0,36.0,50.0,50.0,,2.0,,LEWIS AND CLARK,JCT U-5818/5823 CANYON FERRY/YORK RD,ENT U-5823A/,0.0,0.0
2023.0,S-344,A,10.982,C000344,A,C000344A,013+0.994,024+0.972,13.982,24.964,43-2-002,,,E,91.0,1.0,,2.0,26.0,19.0,11.0,,22.0,286.0,209.0,RMA_RMC_345,5212.0,10.0,135.0,13.0,13.0,19.0,19.0,,2.0,,ROOSEVELT,,,9.091,9.091
2023.0,N-53,A,2.681,C000053,A,C000053A,003+0.158,005+0.790,3.523,6.204,56-4A-032,,,E,12249.0,23.0,,18.0,406.0,296.0,2.0,,1.0,33.0,24.0,UPA,3066.0,14.0,121.0,200.0,200.0,299.0,299.0,,2.0,,YELLOWSTONE,JCT U-1014(AIRPORT RD) AT ROUNDABOUT,BEGIN 2 LANES/JCT U-1014(AIRPORT RD) AT ROUNDABOUT,3.724,9.772
2023.0,I-90,A,3.229,C000090,A,C000090A,175+0.649,178+0.883,174.647,177.876,39-3-003,,,E,10463.0,64.0,,137.0,2419.0,2110.0,6.0,,13.0,231.0,202.0,RURAL INNER INTERSTATE,1028.0,16.0,94.0,1342.0,1342.0,2028.0,2028.0,,2.0,,POWELL,"JCT OFF RAMP E GARRISON INTERCHANGE, EXIT 175","JCT OFF RAMP E GARRISON INTERCHANGE, EXIT 175",4.287,18.328
2023.0,N-53,A,0.259,C000053,A,C000053A,001+0.946,002+0.207,1.939,2.199,56-4A-028,,,E,15878.0,61.0,,17.0,1198.0,335.0,4.0,,1.0,75.0,21.0,UPA,7041.0,10.0,96.0,238.0,238.0,331.0,331.0,,4.0,,YELLOWSTONE,,,6.047,3.953
2023.0,N-53,A,0.071,C000053,A,C000053A,001+0.730,001+0.800,1.723,1.794,56-4A-027,,,E,17471.0,61.0,,17.0,1198.0,335.0,3.0,,1.0,69.0,19.0,UPA,7041.0,10.0,96.0,239.0,239.0,332.0,332.0,,6.0,,YELLOWSTONE,JCT U-1029(6TH AVE N),JCT U-1029(6TH AVE N),6.047,3.953
2023.0,I-90,A,5.656,C000090,A,C000090A,010+0.301,016+0.022,10.19,15.847,31-1-002,,,E,7448.0,53.0,,69.0,2349.0,1960.0,7.0,,9.0,315.0,263.0,RURAL OUTER INTERSTATE,1019.0,10.0,148.0,1297.0,1297.0,1997.0,1997.0,,2.0,,MINERAL,"JCT OFF RAMP SALTESE INTERCHANGE, EXIT 10","JCT OFF RAMP SALTESE INTERCHANGE, EXIT 10",2.849,16.492
2023.0,S-447,A,2.392,C000447,A,C000447A,043+0.722,046+0.149,43.5,45.892,44-8-005,,,A,86.0,1.0,,0.0,27.0,13.0,12.0,,0.0,314.0,151.0,RMA_RMC_345,5281.0,10.0,149.0,13.0,13.0,19.0,19.0,,2.0,,ROSEBUD,JCT S-332,JCT S-332,0.0,0.0
2023.0,N-57,A,0.255,C000057,A,C000057A,082+0.668,082+0.923,82.259,82.514,14-6A-008,,,A,7581.0,12.0,,0.0,154.0,114.0,2.0,,0.0,20.0,15.0,UPA,3070.0,10.0,111.0,67.0,67.0,96.0,96.0,,2.0,,FERGUS,JCT U-7104(ELM ST),JCT U-7104(ELM ST),3.333,10.0
2023.0,N-53,A,0.146,C000053,A,C000053A,001+0.584,001+0.730,1.577,1.723,56-4A-026,,,E,16646.0,61.0,,17.0,1198.0,335.0,4.0,,1.0,72.0,20.0,UPA,7041.0,10.0,96.0,239.0,239.0,331.0,331.0,,6.0,,YELLOWSTONE,JCT U-1018(4TH AVE N),JCT U-1018(4TH AVE N),0.806,0.062
2023.0,L-25-2455,A,0.208,C004327,A,C004327A,000+0.000,000+0.208,0.0,0.208,25-7C-104,,,A,2293.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,LEWIS AND CLARK,JCT U-5808 (11TH AVE),ENT L-25-2455A/,0.0,0.0
2023.0,N-53,A,0.068,C000053,A,C000053A,001+0.516,001+0.584,1.509,1.577,56-4A-025,,,E,12947.0,61.0,,17.0,1198.0,335.0,5.0,,1.0,93.0,26.0,UPA,7041.0,10.0,96.0,235.0,235.0,328.0,328.0,,6.0,,YELLOWSTONE,,BEGIN 6 LANES,1.613,0.23
2023.0,U-6720,A,0.277,C006720,A,C006720A,000+0.000,000+0.277,0.0,0.277,15-7C-040,,,E,1582.0,2.0,,3.0,11.0,2.0,1.0,,2.0,7.0,1.0,UMA_UC,9058.0,10.0,111.0,3.0,3.0,4.0,4.0,,2.0,,FLATHEAD,JCT U-6718(11TH ST W),ENT U-6720A/,0.0,0.0
2023.0,N-53,A,0.147,C000053,A,C000053A,001+0.369,001+0.516,1.363,1.509,56-4A-025,,,E,12947.0,61.0,,17.0,1198.0,335.0,5.0,,1.0,93.0,26.0,UPA,7041.0,10.0,96.0,235.0,235.0,328.0,328.0,,4.0,,YELLOWSTONE,JCT N-115(1ST AVE N),JCT N-115(1ST AVE N),1.613,0.23
2023.0,N-53,A,0.071,C000053,A,C000053A,001+0.298,001+0.369,1.292,1.363,56-4A-024,,,A,11726.0,61.0,,17.0,1198.0,335.0,5.0,,1.0,102.0,29.0,UPA,7041.0,10.0,96.0,234.0,234.0,327.0,327.0,,4.0,,YELLOWSTONE,JCT N-113(MONTANA AVE),JCT N-113(MONTANA AVE),2.746,0.189
2023.0,N-53,A,0.142,C000053,A,C000053A,001+0.156,001+0.298,1.15,1.292,56-4A-024,,,A,11726.0,61.0,,17.0,1198.0,335.0,5.0,,1.0,102.0,29.0,UPA,7041.0,10.0,96.0,234.0,234.0,327.0,327.0,,4.0,,YELLOWSTONE,JCT N-114/U-1022(1ST AVE S),JCT N-114/U-1022(1ST AVE S),2.746,0.189
2023.0,N-57,A,8.383,C000057,A,C000057A,064+0.960,073+0.377,64.62,73.003,14-6-003,,,E,2319.0,14.0,,17.0,203.0,149.0,6.0,,7.0,88.0,64.0,RPA_45,3069.0,10.0,121.0,102.0,102.0,157.0,157.0,,2.0,,FERGUS,JCT N-63,JCT N-63,4.464,10.714
2023.0,S-399,A,16.437,C000399,A,C000399A,000+0.057,016+0.485,0.057,16.494,22-3-020,,,A,292.0,2.0,,0.0,5.0,3.0,7.0,,0.0,17.0,10.0,RMA_RMC_12,5240.0,10.0,140.0,2.0,2.0,2.0,2.0,,2.0,,JEFFERSON,JCT I-90 ON RAMP WHITEHALL INTERCHANGE,JCT I-90 ON RAMP WHITEHALL INTERCHANGE,0.0,0.0
2023.0,L-47-1893,A,0.081,C001821,A,C001821A,001+0.220,001+0.302,1.22,1.302,914157G,,,E,1646.0,34.0,,13.0,99.0,66.0,21.0,,8.0,60.0,40.0,UMA_UC,8150.0,10.0,110.0,38.0,38.0,48.0,48.0,,2.0,,SILVER BOW,JCT U-1822 (WASHOE ST),ENT L-47-1893A/JCT U-1822 (WASHOE ST),0.549,1.099
2023.0,N-53,A,0.872,C000053,A,C000053A,000+0.277,001+0.156,0.277,1.15,56-4A-023,,,A,13976.0,61.0,,17.0,1198.0,335.0,4.0,,1.0,86.0,24.0,UPA,7041.0,10.0,96.0,236.0,236.0,329.0,329.0,,4.0,,YELLOWSTONE,JCT U-1024(STATE AVE),JCT U-1024(STATE AVE),6.047,3.953
2023.0,L-3-168,A,2.412,C003168,A,C003168A,000+0.000,002+0.412,0.0,2.412,03-4-021,,,E,12.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,RMA_RMC_345,0.0,11.0,155.0,0.0,0.0,0.0,0.0,,2.0,,BLAINE,JCT S-396,ENT L-3-168A/,0.0,0.0
2023.0,N-53,A,0.225,C000053,A,C000053A,000+0.053,000+0.277,0.053,0.277,56-4A-022,,,A,9538.0,61.0,,17.0,1198.0,335.0,6.0,,2.0,126.0,35.0,UPA,7041.0,10.0,96.0,232.0,232.0,325.0,325.0,,4.0,,YELLOWSTONE,JCT I-90 ON RAMP 27TH ST INTERCHANGE,JCT I-90 ON RAMP 27TH ST INTERCHANGE,6.047,3.953
2023.0,S-494,A,5.829,C000494,A,C000494A,016+0.938,022+0.779,16.919,22.748,13-2-007,,,E,35.0,1.0,,0.0,2.0,1.0,29.0,,0.0,57.0,29.0,RMA_RMC_345,5320.0,10.0,142.0,0.0,0.0,0.0,0.0,,2.0,,FALLON,,,0.0,0.0
2023.0,P-52,A,0.131,C000052,A,C000052A,051+0.032,051+0.163,50.532,50.663,15-7B-007,,,E,16723.0,43.0,,9.0,616.0,240.0,3.0,,1.0,37.0,14.0,UPA,7040.0,10.0,107.0,260.0,260.0,375.0,375.0,,4.0,,FLATHEAD,,BEGIN 4 LANES,1.469,0.575
2023.0,P-52,A,0.244,C000052,A,C000052A,050+0.790,051+0.032,50.288,50.532,15-7B-007,,,E,16723.0,43.0,,9.0,616.0,240.0,3.0,,1.0,37.0,14.0,UPA,7040.0,10.0,107.0,260.0,260.0,375.0,375.0,,2.0,,FLATHEAD,JCT U-6734 (SHADY LN),JCT U-6734 (SHADY LN),1.469,0.575
2023.0,S-366,A,0.024,C000366,A,C000366A,012+0.541,012+0.564,12.516,12.54,51-4-005,,,E,60.0,1.0,,0.0,11.0,8.0,17.0,,0.0,183.0,133.0,RMA_RMC_345,5221.0,10.0,148.0,4.0,4.0,6.0,6.0,,2.0,,PONDERA,JCT S-417,JCT S-417,0.0,11.111
2023.0,P-52,A,2.997,C000052,A,C000052A,046+0.475,049+0.782,46.432,49.43,15-7B-009,,,A,11074.0,43.0,,9.0,616.0,240.0,4.0,,1.0,56.0,22.0,UMA_UC,7040.0,10.0,107.0,253.0,253.0,371.0,371.0,,2.0,,FLATHEAD,,,1.457,0.46
2023.0,I-90,A,3.077,C000090,A,C000090A,434+0.157,437+0.234,432.013,435.09,56-4B-003,,,A,15090.0,92.0,,239.0,3352.0,2657.0,6.0,,16.0,222.0,176.0,UI,2024.0,10.0,90.0,1799.0,1799.0,2703.0,2703.0,,2.0,,YELLOWSTONE,"JCT OFF RAMP LAUREL INTERCHANGE, EXIT 434","JCT OFF RAMP LAUREL INTERCHANGE, EXIT 434",2.449,8.889
2023.0,P-52,A,1.454,C000052,A,C000052A,045+0.018,046+0.475,44.979,46.432,15-7A-001,,,E,9273.0,43.0,,9.0,616.0,240.0,5.0,,1.0,66.0,26.0,RMA_RMC_12,7040.0,10.0,107.0,251.0,251.0,370.0,370.0,,2.0,,FLATHEAD,JCT S-206,JCT S-206,1.19,2.273
2023.0,P-52,A,3.722,C000052,A,C000052A,033+0.904,037+0.634,33.887,37.609,15-7-009,,,E,8419.0,55.0,,37.0,385.0,145.0,7.0,,4.0,46.0,17.0,RMA_RMC_12,4075.0,16.0,107.0,149.0,149.0,213.0,213.0,,2.0,,FLATHEAD,JCT P-82,JCT P-82,2.989,1.495
2023.0,S-567,A,0.434,C000567,A,C000567A,000+0.000,000+0.434,0.0,0.434,27-3A-022,,,E,1393.0,17.0,,2.0,177.0,29.0,12.0,,1.0,127.0,21.0,RMA_RMC_12,5372.0,10.0,126.0,65.0,65.0,98.0,98.0,,2.0,,LINCOLN,JCT P-33 N OF LIBBY,ENT S-567A/,9.42,2.899
2023.0,N-60,A,0.027,C000060,A,C000060A,074+0.435,074+0.462,74.939,74.966,07-2-015,,,E,4386.0,29.0,,3.0,681.0,557.0,7.0,,1.0,155.0,127.0,RPA_3,3075.0,10.0,126.0,296.0,296.0,451.0,451.0,,3.0,,CASCADE,JCT S-331,JCT S-331,4.229,11.194
2023.0,S-393,A,0.082,C000393,A,C000393A,000+0.000,000+0.082,0.0,0.082,47-1C-026,,,E,2591.0,23.0,,9.0,78.0,34.0,9.0,,3.0,30.0,13.0,UMA_UC,5054.0,10.0,110.0,33.0,33.0,47.0,47.0,,4.0,,SILVER BOW,JCT N-29/P-29 S OF BUTTE,ENT S-393A/,2.952,4.059
2023.0,N-412,A,0.247,C001201,A,C001201A,002+0.548,002+0.795,2.548,2.795,16-3B-109,,,E,25437.0,44.0,,43.0,499.0,121.0,2.0,,2.0,20.0,5.0,UPA,7066.0,10.0,89.0,210.0,210.0,294.0,294.0,,4.0,,GALLATIN,JCT U-1204(DURSTON RD),JCT U-1204(DURSTON RD),1.295,0.268
2023.0,P-52,A,2.435,C000052,A,C000052A,028+0.251,030+0.699,28.212,30.646,15-7-007,,,E,4786.0,32.0,,30.0,172.0,115.0,7.0,,6.0,36.0,24.0,RMA_RMC_12,4074.0,10.0,155.0,84.0,84.0,119.0,119.0,,2.0,,FLATHEAD,,,0.815,1.018
2023.0,P-52,A,2.248,C000052,A,C000052A,026+0.012,028+0.251,25.964,28.212,15-7-007,,,E,4786.0,32.0,,30.0,172.0,115.0,7.0,,6.0,36.0,24.0,RMA_RMC_12,4074.0,10.0,155.0,84.0,84.0,119.0,119.0,,2.0,,LAKE,,,0.815,1.018
2023.0,P-52,A,0.198,C000052,A,C000052A,000+0.000,000+0.198,0.0,0.198,24-2-034,,,E,8526.0,32.0,,30.0,172.0,115.0,4.0,,4.0,20.0,13.0,RMA_RMC_12,4074.0,10.0,155.0,88.0,88.0,122.0,122.0,,3.0,,LAKE,JCT N-5 (US 93),ENT P-52A/,3.093,2.191
2023.0,P-51,A,1.205,C000051,A,C000051A,069+0.757,071+0.043,69.819,71.025,42-4A-020,,,E,1556.0,5.0,,7.0,124.0,62.0,3.0,,4.0,80.0,40.0,UMA_UC,4118.0,10.0,130.0,41.0,41.0,64.0,64.0,,2.0,,RICHLAND,,,2.395,4.192
2023.0,P-51,A,14.13,C000051,A,C000051A,043+0.247,057+0.417,43.196,57.326,42-3-001,,,E,446.0,5.0,,7.0,124.0,62.0,11.0,,16.0,278.0,139.0,RMA_RMC_345,4118.0,10.0,130.0,40.0,40.0,62.0,62.0,,2.0,,RICHLAND,,,6.25,1.25
2023.0,L-32-895,A,0.543,C006535,A,C006535A,000+0.270,000+0.813,0.27,0.813,32-3A-054,,,E,2237.0,3.0,,18.0,195.0,8.0,1.0,,8.0,87.0,4.0,UMA_UC,8220.0,10.0,143.0,21.0,21.0,24.0,24.0,,2.0,,MISSOULA,,,16.73,0.76
2023.0,P-51,A,10.612,C000051,A,C000051A,032+0.576,043+0.247,32.584,43.196,11-1-002,,,E,307.0,2.0,,0.0,47.0,39.0,7.0,,0.0,153.0,127.0,RMA_RMC_345,4073.0,10.0,153.0,20.0,20.0,31.0,31.0,,2.0,,RICHLAND,,,5.263,26.316
2023.0,P-51,A,4.806,C000051,A,C000051A,027+0.797,032+0.576,27.778,32.584,11-1-002,,,E,307.0,2.0,,0.0,47.0,39.0,7.0,,0.0,153.0,127.0,RMA_RMC_345,4073.0,10.0,153.0,20.0,20.0,31.0,31.0,,2.0,,DAWSON,JCT S-254,JCT S-254,5.263,26.316
2023.0,S-207,A,0.457,C000207,A,C000207A,021+0.407,021+0.864,21.408,21.865,14-3-017,,,A,206.0,0.0,,0.0,1.0,1.0,0.0,,0.0,5.0,5.0,RMA_RMC_345,5011.0,10.0,174.0,1.0,1.0,1.0,1.0,,2.0,,FERGUS,,,0.0,0.0
2023.0,S-552,A,0.053,C000552,A,C000552A,000+0.000,000+0.053,0.0,0.053,51-1-014,,,E,194.0,1.0,,0.0,48.0,38.0,5.0,,0.0,247.0,196.0,RMA_RMC_345,5363.0,10.0,159.0,19.0,19.0,30.0,30.0,,2.0,,TOOLE,,ENT S-552A,3.846,15.385
2023.0,P-51,A,10.416,C000051,A,C000051A,016+0.783,027+0.251,16.816,27.232,11-1-001,,,E,307.0,2.0,,0.0,47.0,39.0,7.0,,0.0,153.0,127.0,RMA_RMC_345,4073.0,10.0,153.0,20.0,20.0,31.0,31.0,,2.0,,DAWSON,,,16.667,20.0
2023.0,N-50,A,0.005,C000050,A,C000050A,090+0.448,090+0.454,90.672,90.678,16-3B-099,,,E,8984.0,61.0,,44.0,438.0,177.0,7.0,,5.0,49.0,20.0,UPA,7039.0,10.0,99.0,198.0,198.0,283.0,283.0,,3.0,,GALLATIN,,BEGIN 3 LANES,3.543,18.406
2023.0,S-507,A,0.048,C000507,A,C000507A,000+0.000,000+0.048,0.0,0.048,31-2-015,,,E,661.0,13.0,,1.0,15.0,3.0,20.0,,2.0,23.0,5.0,RMA_RMC_12,5327.0,10.0,114.0,4.0,4.0,5.0,5.0,,2.0,,MINERAL,,ENT S-507A,1.136,0.0
2023.0,N-50,A,0.155,C000050,A,C000050A,090+0.294,090+0.448,90.518,90.672,16-3B-099,,,E,8984.0,61.0,,44.0,438.0,177.0,7.0,,5.0,49.0,20.0,UPA,7039.0,10.0,99.0,198.0,198.0,283.0,283.0,,4.0,,GALLATIN,,,3.543,18.406
2023.0,N-50,A,0.104,C000050,A,C000050A,090+0.189,090+0.294,90.413,90.518,16-3B-012,,,E,10783.0,61.0,,44.0,438.0,177.0,6.0,,4.0,41.0,16.0,UPA,7039.0,10.0,99.0,200.0,200.0,284.0,284.0,,4.0,,GALLATIN,JCT U-1215 (HIGHLAND BLVD),JCT U-1215 (HIGHLAND BLVD),3.543,18.406
2023.0,S-297,A,5.646,C000297,A,C000297A,030+0.673,036+0.204,30.833,36.479,54-1-004,,,E,120.0,0.0,,0.0,6.0,2.0,0.0,,0.0,50.0,17.0,RMA_RMC_345,5148.0,10.0,179.0,1.0,1.0,2.0,2.0,,2.0,,WHEATLAND,,,11.111,5.556
2023.0,S-451,A,4.47,C000451,A,C000451A,024+0.028,028+0.555,23.776,28.246,02-7-004,,,E,382.0,1.0,,0.0,16.0,10.0,3.0,,0.0,42.0,26.0,RMA_RMC_345,5287.0,10.0,121.0,6.0,6.0,10.0,10.0,,2.0,,BIG HORN,,,0.0,0.0
2023.0,N-50,A,0.209,C000050,A,C000050A,089+0.428,089+0.637,89.827,90.036,16-3B-010,,,E,12291.0,61.0,,44.0,438.0,177.0,5.0,,4.0,36.0,14.0,UPA,7039.0,10.0,99.0,201.0,201.0,285.0,285.0,,4.0,,GALLATIN,JCT U-1213(S CHURCH AVE),JCT U-1213(S CHURCH AVE),3.543,18.406
2023.0,N-50,A,0.085,C000050,A,C000050A,089+0.343,089+0.428,89.742,89.827,16-3B-010,,,E,12291.0,61.0,,44.0,438.0,177.0,5.0,,4.0,36.0,14.0,UPA,7039.0,10.0,99.0,201.0,201.0,285.0,285.0,,4.0,,GALLATIN,JCT P-86/U-1208(ROUSE AVE),JCT P-86/U-1208(ROUSE AVE),3.543,18.406
2023.0,S-203,A,4.211,C000203,A,C000203A,001+0.249,005+0.634,1.259,5.47,41-1-005,,,E,4661.0,45.0,,35.0,104.0,49.0,10.0,,8.0,22.0,11.0,RMA_RMC_12,5396.0,11.0,109.0,44.0,44.0,56.0,56.0,,2.0,,RAVALLI,,,0.499,1.124
2023.0,N-50,A,0.325,C000050,A,C000050A,089+0.018,089+0.343,89.417,89.742,16-3B-009,,,E,11972.0,61.0,,44.0,438.0,177.0,5.0,,4.0,37.0,15.0,UPA,7039.0,10.0,99.0,200.0,200.0,285.0,285.0,,4.0,,GALLATIN,JCT U-1209(WILLSON AVE),JCT U-1209(WILLSON AVE),3.543,18.406
2023.0,N-50,A,0.127,C000050,A,C000050A,088+0.891,089+0.018,89.289,89.417,16-3B-008,,,E,14878.0,61.0,,44.0,438.0,177.0,4.0,,3.0,29.0,12.0,UPA,7039.0,10.0,99.0,202.0,202.0,287.0,287.0,,4.0,,GALLATIN,,,3.543,18.406
2023.0,L-1-7371,A,0.182,C002798,A,C002798A,000+0.351,000+0.533,0.351,0.533,01-4A-014,,,E,634.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,UMA_UC,0.0,13.0,116.0,0.0,0.0,0.0,0.0,,2.0,,BEAVERHEAD,,,0.0,0.0
2023.0,N-50,A,0.647,C000050,A,C000050A,087+0.211,087+0.858,87.386,88.034,16-3B-002,,,E,19319.0,78.0,,53.0,956.0,348.0,4.0,,3.0,49.0,18.0,UPA,7038.0,17.0,95.0,407.0,407.0,585.0,585.0,,4.0,,GALLATIN,JCT U-1210(COLLEGE ST),JCT U-1210(COLLEGE ST),1.15,0.836
2023.0,U-1031,A,0.446,C001031,A,C001031A,000+0.577,001+0.023,0.577,1.023,56-4A-130,,,A,15810.0,18.0,,45.0,371.0,108.0,1.0,,3.0,23.0,7.0,UPA,7065.0,18.0,103.0,87.0,87.0,110.0,110.0,,4.0,,YELLOWSTONE,,,2.488,0.237
2023.0,P-51,A,12.493,C000051,A,C000051A,057+0.417,069+0.757,57.326,69.819,W-148,Yes,,A,622.0,5.0,,7.0,124.0,62.0,8.0,,11.0,199.0,100.0,RMA_RMC_345,4118.0,10.0,130.0,47.0,47.0,80.0,80.0,,2.0,,RICHLAND,,,6.25,1.25
2023.0,N-50,A,1.019,C000050,A,C000050A,080+0.078,081+0.082,80.258,81.276,16-3A-008,,,E,18742.0,4.0,,107.0,1562.0,448.0,0.0,,6.0,83.0,24.0,UPA,3065.0,35.0,124.0,411.0,411.0,603.0,603.0,,2.0,,GALLATIN,,,9.704,3.291
