CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000003,5.98,1428.0,8539.44,07-1-002,CASCADE,07-1-002,008+0.456,014+0.380,P-3,9,158.66666666666666,948.8266666666667
C000059,5.452,1430.0,7796.36,34-1-001,PARK,34-1-001,009+0.172,014+0.612,P-59,9,158.88888888888889,866.2622222222221
C032003,19.897,477.0,9490.868999999999,32-3-025,MISSOULA,32-3-025,000+0.000,019+0.897,L-32-3,3,159.0,3163.6229999999996
C025135,1.323,318.0,420.714,25-7A-072,LEWIS AND CLARK,25-7A-072,000+0.000,001+0.323,L-25-135,2,159.0,210.357
C006888,12.964,159.0,2061.276,46-1-022,SHERIDAN,46-1-022,000+0.000,012+0.964,L-46-404,1,159.0,2061.276
C003556,0.487,1439.0,700.793,07-2A-216,CASCADE,07-2A-216,000+0.979,001+0.466,L-7-2856,9,159.88888888888889,77.86588888888889
C003948,1.724,480.0,827.52,07-2A-179,CASCADE,07-2A-179,000+0.000,001+0.724,L-7-1041,3,160.0,275.84
C024304,6.162,160.0,985.92,090266E,LAKE,090266E,000+0.000,006+0.162,L-24-304,1,160.0,985.92
C000057,10.504,1442.0,15146.768,14-6-006,FERGUS,14-6-006,094+0.079,104+0.655,N-57,9,160.22222222222223,1682.9742222222221
C000048,8.973,321.0,2880.333,02-1-001,BIG HORN,02-1-001,012+0.876,021+0.848,P-48,2,160.5,1440.1665
C047210,2.258,644.0,1454.152,47-1C-081,SILVER BOW,47-1C-081,000+0.000,002+0.258,L-47-210,4,161.0,363.538
C000024,5.861,2418.0,14171.898,07-1-003,CASCADE,07-1-003,133+0.579,140+0.000,N-24,15,161.2,944.7932
C000284,2.161,807.0,1743.9270000000001,25-7A-010,LEWIS AND CLARK,25-7A-010,008+0.076,010+0.242,S-284,5,161.4,348.78540000000004
C113107,2.008,162.0,325.296,08-5A-026,CHOUTEAU,08-5A-026,000+0.000,002+0.008,L-8-1564,1,162.0,325.296
C078326,6.503,324.0,2106.972,33-3-023,MUSSELSHELL,33-3-023,000+0.000,006+0.503,L-33-109,2,162.0,1053.486
C000014,9.317,1298.0,12093.466,04-1-004,BROADWATER,04-1-004,002+0.398,011+0.766,P-14,8,162.25,1511.68325
C000057,8.292,1300.0,10779.6,14-7-005,FERGUS,14-7-005,104+0.655,112+0.985,N-57,8,162.5,1347.45
C000002,2.99,489.0,1462.1100000000001,13-1-001,CUSTER,13-1-001,048+0.771,051+0.754,P-2,3,163.0,487.37000000000006
C000055,5.802,1799.0,10437.797999999999,22-3-005,JEFFERSON,22-3-005,002+0.510,008+0.342,N-55,11,163.54545454545453,948.8907272727272
C000393,3.477,164.0,570.228,47-1-008,SILVER BOW,47-1-008,003+0.126,007+0.000,S-393,1,164.0,570.228
C000001,12.059,1480.0,17847.32,27-6-002,LINCOLN,27-6-002,055+0.622,067+0.666,N-1,9,164.44444444444446,1983.0355555555554
C009600,0.358,329.0,117.782,32-3A-278,MISSOULA,32-3A-278,000+0.000,000+0.358,L-32-4590,2,164.5,58.891
C007875,2.478,165.0,408.87000000000006,088280A,CASCADE,088280A,000+0.000,002+0.478,L-7-875,1,165.0,408.87000000000006
C000042,10.888,166.0,1807.408,28-1-002,MCCONE,28-1-002,044+0.211,055+0.103,P-42,1,166.0,1807.408
C000024,6.091,1997.0,12163.727,07-1-011,CASCADE,07-1-011,127+0.475,133+0.579,N-24,12,166.41666666666666,1013.6439166666668
C231310,3.791,500.0,1895.5,32-3-023,MISSOULA,32-3-023,000+0.000,003+0.791,L-32-270,3,166.66666666666666,631.8333333333334
C008156,16.11,167.0,2690.37,14-2-003,FERGUS,14-2-003,000+0.000,016+0.110,L-14-101,1,167.0,2690.37
C003462,0.653,3520.0,2298.56,07-2A-158,CASCADE,07-2A-158,000+0.000,000+0.653,L-7-2518,21,167.61904761904762,109.45523809523809
C000219,8.189,168.0,1375.752,50-1-004,TETON,50-1-004,000+0.000,008+0.212,S-219,1,168.0,1375.752
C228272,0.237,169.0,40.053,07-1-032,CASCADE,07-1-032,000+0.000,000+0.237,R015N270OFA,1,169.0,40.053
C036201,11.68,170.0,1985.6,36-4-018,PHILLIPS,36-4-018,000+0.000,011+0.680,L-36-201,1,170.0,1985.6
C000090,8.699,9181.0,79865.519,22-3-001,JEFFERSON,22-3-001,233+0.199,241+0.777,I-90,54,170.0185185185185,1478.9910925925926
C000001,6.462,1363.0,8807.706,27-6-003,LINCOLN,27-6-003,068+1.014,075+0.476,N-1,8,170.375,1100.96325
C001025,0.233,852.0,198.51600000000002,56-4A-207,YELLOWSTONE,56-4A-207,000+0.000,000+0.233,U-1025,5,170.4,39.7032
C115005,10.288,1193.0,12273.584,15-4A-083,FLATHEAD,15-4A-083,000+0.000,010+0.288,L-15-5,7,170.42857142857142,1753.369142857143
C000486,10.472,682.0,7141.9039999999995,15-4A-016,FLATHEAD,15-4A-016,009+0.645,020+0.119,S-486,4,170.5,1785.4759999999999
C073945,0.717,1023.0,733.491,32-3A-298,MISSOULA,32-3A-298,000+0.000,000+0.717,L-32-4608,6,170.5,122.24849999999999
C000014,11.412,341.0,3891.492,30-4-001,MEAGHER,30-4-001,057+0.130,068+0.532,P-14,2,170.5,1945.746
C000254,7.031,171.0,1202.301,11-2-008,DAWSON,11-2-008,023+0.492,030+0.464,S-254,1,171.0,1202.301
C081014,8.157,342.0,2789.694,49-3-006,SWEET GRASS,49-3-006,006+0.289,014+0.453,X-81014,2,171.0,1394.847
C000036,11.706,1544.0,18074.064,45-4-005,SANDERS,45-4-005,000+0.000,011+0.730,P-36,9,171.55555555555554,2008.2293333333332
C000221,7.975,172.0,1371.7,50-4-005,TETON,50-4-005,008+0.745,016+0.514,S-221,1,172.0,1371.7
C000357,15.761,172.0,2710.892,29-3-008,MADISON,29-3-008,011+0.105,027+0.000,S-357,1,172.0,2710.892
C050202,5.788,172.0,995.5360000000001,50-1-005,TETON,50-1-005,000+0.000,005+0.788,L-50-202,1,172.0,995.5360000000001
C025090,5.988,172.0,1029.9360000000001,25-6-006,LEWIS AND CLARK,25-6-006,000+0.853,006+0.842,L-25-90,1,172.0,1029.9360000000001
C004805,3.778,173.0,653.594,05-1-019,CARBON,05-1-019,000+0.791,004+0.569,L-5-103,1,173.0,653.594
C039193,0.902,173.0,156.046,39-3-033,POWELL,39-3-033,000+0.000,000+0.902,L-39-193,1,173.0,156.046
C000015,13.683,4847.0,66321.501,07-3-002,CASCADE,07-3-002,256+0.480,270+0.161,I-15,28,173.10714285714286,2368.625035714286
C000039,11.043,868.0,9585.323999999999,A-049,ROSEBUD,A-049,040+0.097,051+0.171,P-39,5,173.6,1917.0647999999997
C031170,12.371,349.0,4317.479,090342V,MINERAL,090342V,003+0.686,016+0.058,L-31-170,2,174.5,2158.7395
C000408,5.127,349.0,1789.3229999999999,50-4-009,TETON,50-4-009,003+0.527,008+0.671,S-408,2,174.5,894.6614999999999
C042314,2.769,175.0,484.57500000000005,060667X,RICHLAND,060667X,000+0.000,002+0.769,L-42-314,1,175.0,484.57500000000005
C016252,6.328,700.0,4429.6,060035P,GALLATIN,060035P,000+0.000,006+0.328,L-16-252,4,175.0,1107.4
C000298,15.849,526.0,8336.574,49-3-002,SWEET GRASS,49-3-002,000+0.859,016+0.664,S-298,3,175.33333333333334,2778.858
C000001,15.062,1929.0,29054.597999999998,15-5-002,FLATHEAD,15-5-002,179+0.857,195+0.727,N-1,11,175.36363636363637,2641.3270909090907
C000078,10.779,2305.0,24845.595,48-2-005,STILLWATER,48-2-005,032+0.768,043+0.641,P-78,13,177.30769230769232,1911.1996153846155
C003557,0.246,357.0,87.822,07-2A-207,CASCADE,07-2A-207,000+0.000,000+0.246,L-7-2857,2,178.5,43.911
C006568,0.197,536.0,105.592,32-3A-131,MISSOULA,32-3A-131,000+0.983,001+0.180,L-32-4327,3,178.66666666666666,35.19733333333333
C000014,11.899,358.0,4259.842,33-2-001,MUSSELSHELL,33-2-001,192+0.108,204+0.030,P-14,2,179.0,2129.921
C072111,1.325,359.0,475.675,088277S,CASCADE,088277S,000+0.000,001+0.325,L-7-822,2,179.5,237.8375
C000571,1.168,1444.0,1686.5919999999999,34-3-012,PARK,34-3-012,000+0.000,002+0.000,S-571,8,180.5,210.82399999999998
C000201,5.456,722.0,3939.2320000000004,42-2-015,RICHLAND,42-2-015,063+0.849,069+0.303,P-201,4,180.5,984.8080000000001
C066174,0.213,542.0,115.446,15-7C-035,FLATHEAD,15-7C-035,000+0.331,000+0.544,L-15-6608,3,180.66666666666666,38.482
C000421,6.232,1084.0,6755.488,48-2-025,STILLWATER,48-2-025,002+0.612,008+0.763,S-421,6,180.66666666666666,1125.9146666666668
C000212,3.102,905.0,2807.31,24-3-011,LAKE,24-3-011,004+0.978,008+0.082,S-212,5,181.0,561.462
C056012,5.554,362.0,2010.548,56-4-063,YELLOWSTONE,56-4-063,000+0.000,005+0.554,L-56-12,2,181.0,1005.274
C000057,9.653,544.0,5251.232,17-5-001,GARFIELD,17-5-001,238+0.930,248+0.593,N-57,3,181.33333333333334,1750.4106666666667
C024402,8.475,908.0,7695.299999999999,24-2-028,LAKE,24-2-028,000+0.000,008+0.475,L-24-402,5,181.6,1539.06
C000246,4.545,182.0,827.1899999999999,53-4-013,VALLEY,53-4-013,003+0.325,007+0.868,S-246,1,182.0,827.1899999999999
C000248,7.191,182.0,1308.762,53-2-005,VALLEY,53-2-005,000+0.000,007+0.177,S-248,1,182.0,1308.762
C081003,0.873,182.0,158.886,25-5-008,LEWIS AND CLARK,25-5-008,021+0.743,022+0.514,X-81003,1,182.0,158.886
C015873,22.038,182.0,4010.916,15-3-005,FLATHEAD,15-3-005,001+0.398,023+0.435,L-15-873,1,182.0,4010.916
C000036,6.78,1644.0,11146.32,24-1-001,FLATHEAD,24-1-001,033+0.421,040+0.243,P-36,9,182.66666666666666,1238.48
C000036,5.552,1644.0,9127.488,24-1-001,LAKE,24-1-001,040+0.243,045+0.767,P-36,9,182.66666666666666,1014.1653333333333
C223619,1.009,1462.0,1475.158,087461B,YELLOWSTONE,087461B,000+0.000,001+0.009,L-56-3105,8,182.75,184.39475
C000052,10.27,3475.0,35688.25,24-2-008,LAKE,24-2-008,006+0.142,016+0.435,P-52,19,182.89473684210526,1878.328947368421
C000002,13.719,549.0,7531.731,09-2-004,CUSTER,09-2-004,018+0.404,032+0.136,P-2,3,183.0,2510.5769999999998
C000061,15.63,368.0,5751.84,36-7-002,PHILLIPS,36-7-002,102+0.289,117+0.951,N-61,2,184.0,2875.92
C081014,6.24,553.0,3450.7200000000003,49-3A-006,SWEET GRASS,49-3A-006,000+0.000,006+0.289,X-81014,3,184.33333333333334,1150.24
C016150,3.633,923.0,3353.259,060092D,GALLATIN,060092D,000+0.000,003+0.633,L-16-150,5,184.6,670.6518
C003557,0.488,554.0,270.352,07-2A-162,CASCADE,07-2A-162,000+0.898,001+0.387,L-7-2857,3,184.66666666666666,90.11733333333332
C000225,2.009,185.0,371.66499999999996,07-2-036,CHOUTEAU,07-2-036,011+0.480,013+0.500,S-225,1,185.0,371.66499999999996
C037308,0.464,185.0,85.84,088646L,PONDERA,088646L,000+0.000,000+0.464,L-37-308,1,185.0,85.84
C000010,8.283,1667.0,13807.760999999999,08-5-003,CHOUTEAU,08-5-003,043+0.153,051+0.440,N-10,9,185.22222222222223,1534.1956666666665
C072355,0.431,1116.0,480.996,07-2A-167,CASCADE,07-2A-167,000+0.389,000+0.820,L-7-2514,6,186.0,80.166
C081016,14.062,561.0,7888.781999999999,02-1-008,YELLOWSTONE,02-1-008,008+0.566,022+0.810,X-81016,3,187.0,2629.5939999999996
C001040,8.093,187.0,1513.391,812473W,BEAVERHEAD,812473W,000+0.193,008+0.285,L-1-40,1,187.0,1513.391
C000009,8.517,561.0,4778.036999999999,25-5-004,LEWIS AND CLARK,25-5-004,000+0.000,008+0.227,P-9,3,187.0,1592.6789999999999
C003462,1.609,3375.0,5430.375,07-2A-165,CASCADE,07-2A-165,002+0.038,003+0.647,L-7-2518,18,187.5,301.6875
C001309,7.882,188.0,1481.816,01-8-004,BEAVERHEAD,01-8-004,000+0.819,008+0.773,X-01309,1,188.0,1481.816
C007092,11.6,188.0,2180.7999999999997,091571T,CASCADE,091571T,000+0.000,011+0.600,L-7-92,1,188.0,2180.7999999999997
C005001,8.455,564.0,4768.62,05-1-021,CARBON,05-1-021,000+0.000,008+0.455,L-5-1,3,188.0,1589.54
C000090,5.176,7745.0,40088.12,W-146,MINERAL,W-146,000+0.139,005+0.491,I-90,41,188.90243902439025,977.759024390244
C228406,0.138,189.0,26.082,25-5-030,LEWIS AND CLARK,25-5-030,000+0.000,000+0.138,R015S226OFA,1,189.0,26.082
C007322,23.186,190.0,4405.34,07-2-033,CASCADE,07-2-033,000+0.000,023+0.186,L-7-322,1,190.0,4405.34
C000023,3.949,952.0,3759.448,09-2-007,CUSTER,09-2-007,008+0.953,013+0.177,N-23,5,190.4,751.8896
C000027,8.966,381.0,3416.046,13-2-010,FALLON,13-2-010,013+0.518,022+0.504,P-27,2,190.5,1708.023
C223590,1.139,955.0,1087.7450000000001,087390G,YELLOWSTONE,087390G,000+0.000,001+0.139,L-56-3078,5,191.0,217.54900000000004
C224862,2.724,1146.0,3121.704,56-4A-379,YELLOWSTONE,56-4A-379,002+0.999,005+0.723,L-56-525,6,191.0,520.284
C000001,10.017,1913.0,19162.521,18-4-001,GLACIER,18-4-001,197+0.717,207+0.924,N-1,10,191.3,1916.2521000000002
C000056,5.349,1532.0,8194.668,27-3-008,LINCOLN,27-3-008,029+0.378,035+0.000,P-56,8,191.5,1024.3335
C223606,0.625,575.0,359.375,087467S,YELLOWSTONE,087467S,000+0.000,000+0.625,L-56-932,3,191.66666666666666,119.79166666666667
C000046,9.891,576.0,5697.216,01-2-002,BEAVERHEAD,01-2-002,064+0.904,075+0.074,P-46,3,192.0,1899.0720000000001
C000006,6.7,1345.0,9011.5,45-1-001,SANDERS,45-1-001,003+0.717,010+0.438,P-6,7,192.14285714285714,1287.357142857143
C073967,0.337,193.0,65.04100000000001,32-3A-281,MISSOULA,32-3A-281,000+0.000,000+0.337,L-32-4610,1,193.0,65.04100000000001
C000006,10.581,2127.0,22505.787,45-6-002,SANDERS,45-6-002,085+0.035,095+0.623,P-6,11,193.36363636363637,2045.9806363636364
C000569,8.384,387.0,3244.608,12-1-010,DEER LODGE,12-1-010,004+0.349,012+0.744,S-569,2,193.5,1622.304
C081003,5.221,387.0,2020.527,25-5-007,LEWIS AND CLARK,25-5-007,011+0.044,016+0.153,X-81003,2,193.5,1010.2635
C081003,11.007,390.0,4292.73,A-040,LEWIS AND CLARK,A-040,000+0.000,011+0.044,X-81003,2,195.0,2146.365
C223613,1.066,976.0,1040.4160000000002,087481M,YELLOWSTONE,087481M,000+0.000,001+0.066,L-56-3099,5,195.2,208.08320000000003
C000008,9.076,3129.0,28398.804,39-3-007,POWELL,39-3-007,003+0.819,012+0.902,N-8,16,195.5625,1774.92525
C067447,1.132,982.0,1111.6239999999998,56-4A-371,YELLOWSTONE,56-4A-371,000+0.000,001+0.132,L-56-591,5,196.4,222.32479999999995
C056548,2.999,590.0,1769.41,059887W,YELLOWSTONE,059887W,000+0.000,002+0.999,L-56-548,3,196.66666666666666,589.8033333333334
C229275,0.209,590.0,123.30999999999999,16-3-051,GALLATIN,16-3-051,000+0.000,000+0.209,R090W313OFA,3,196.66666666666666,41.10333333333333
C015175,6.662,394.0,2624.828,15-1-001,FLATHEAD,15-1-001,011+0.625,018+0.287,L-15-175,2,197.0,1312.414
C015802,26.043,198.0,5156.514,15-3-002,FLATHEAD,15-3-002,000+0.000,026+0.043,L-15-802,1,198.0,5156.514
C000284,4.333,793.0,3436.069,04-1-006,BROADWATER,04-1-006,038+0.209,043+0.000,S-284,4,198.25,859.01725
C005234,0.41,1389.0,569.49,07-2A-260,CASCADE,07-2A-260,000+0.653,001+0.063,U-5234,7,198.42857142857142,81.35571428571428
C000090,7.691,7551.0,58074.741,31-2-006,MINERAL,31-2-006,047+0.520,055+0.150,I-90,38,198.71052631578948,1528.282657894737
C000384,12.29,199.0,2445.71,02-2-001,BIG HORN,02-2-001,003+0.191,015+0.538,S-384,1,199.0,2445.71
C000269,7.492,3586.0,26866.312,41-2A-009,RAVALLI,41-2A-009,005+0.672,013+0.232,S-269,18,199.22222222222223,1492.5728888888889
C000084,8.184,2192.0,17939.327999999998,29-2-003,MADISON,29-2-003,000+0.000,008+0.161,P-84,11,199.27272727272728,1630.8479999999997
C000290,3.895,200.0,779.0,16-2-010,GALLATIN,16-2-010,010+0.108,014+0.056,S-290,1,200.0,779.0
C042315,5.319,200.0,1063.8,060670F,RICHLAND,060670F,000+0.000,005+0.319,L-42-315,1,200.0,1063.8
C000294,6.152,201.0,1236.5520000000001,30-4-006,MEAGHER,30-4-006,015+0.673,021+0.822,S-294,1,201.0,1236.5520000000001
C000052,5.918,4224.0,24997.632,A-073,LAKE,A-073,000+0.218,006+0.142,P-52,21,201.14285714285714,1190.3634285714286
C000486,7.474,1615.0,12070.51,15-4A-015,FLATHEAD,15-4A-015,002+0.198,009+0.645,S-486,8,201.875,1508.81375
C000285,3.628,202.0,732.856,04-2-010,BROADWATER,04-2-010,005+0.729,010+0.000,S-285,1,202.0,732.856
C000043,0.27,3037.0,819.99,14-6A-015,FERGUS,14-6A-015,000+0.314,000+0.584,N-43,15,202.46666666666667,54.666000000000004
C000024,6.777,1823.0,12354.471,39-2-003,POWELL,39-2-003,055+0.664,062+0.451,N-24,9,202.55555555555554,1372.719
C000006,9.149,2030.0,18572.469999999998,45-2-001,SANDERS,45-2-001,027+0.968,037+0.125,P-6,10,203.0,1857.2469999999998
C000090,15.029,11980.0,180047.42,20-1-007,GRANITE,20-1-007,138+0.085,153+0.130,I-90,59,203.05084745762713,3051.651186440678
C000223,9.465,407.0,3852.255,26-2-005,LIBERTY,26-2-005,039+0.216,048+0.701,S-223,2,203.5,1926.1275
C000015,5.786,5910.0,34195.259999999995,22-2-014,JEFFERSON,22-2-014,176+0.015,181+0.904,I-15,29,203.79310344827587,1179.146896551724
C000012,8.018,4289.0,34389.202000000005,A-018,GALLATIN,A-018,000+0.621,008+0.633,N-12,21,204.23809523809524,1637.581047619048
C066979,2.764,615.0,1699.86,25-7A-077,LEWIS AND CLARK,25-7A-077,000+0.000,002+0.764,L-25-1549,3,205.0,566.62
C000243,5.264,205.0,1079.1200000000001,36-4-005,PHILLIPS,36-4-005,000+0.000,005+0.249,S-243,1,205.0,1079.1200000000001
C100375,0.431,205.0,88.355,56-4A-216,YELLOWSTONE,56-4A-216,000+0.000,000+0.431,L-56-2995,1,205.0,88.355
C000036,2.629,2051.0,5392.079,45-5-002,SANDERS,45-5-002,016+0.329,018+0.982,P-36,10,205.1,539.2079
C000069,8.332,1232.0,10265.024000000001,22-4-004,JEFFERSON,22-4-004,006+0.174,014+0.440,P-69,6,205.33333333333334,1710.8373333333336
C000250,13.388,206.0,2757.928,43-3-013,ROOSEVELT,43-3-013,009+0.830,023+0.238,S-250,1,206.0,2757.928
C000061,8.11,413.0,3349.43,36-3-004,PHILLIPS,36-3-004,147+0.386,155+0.541,N-61,2,206.5,1674.715
C031007,1.355,207.0,280.485,31-2-007,MINERAL,31-2-007,001+0.834,003+0.136,X-31007,1,207.0,280.485
C024244,3.747,208.0,779.376,090312D,LAKE,090312D,000+0.000,003+0.747,L-24-244,1,208.0,779.376
C000003,7.338,416.0,3052.608,A-039,PONDERA,A-039,076+0.924,084+0.270,P-3,2,208.0,1526.304
C000276,2.201,832.0,1831.232,47-1-005,SILVER BOW,47-1-005,000+0.054,002+0.258,S-276,4,208.0,457.808
C000001,6.557,1457.0,9553.549,A-046,HILL,A-046,370+0.155,376+0.731,N-1,7,208.14285714285714,1364.7927142857145
C000056,12.583,1042.0,13111.486,27-3-009,LINCOLN,27-3-009,016+0.706,029+0.378,P-56,5,208.4,2622.2972
C000574,3.733,1679.0,6267.707,32-3-035,MISSOULA,32-3-035,000+0.000,003+0.728,S-574,8,209.875,783.463375
C224903,1.011,420.0,424.61999999999995,56-4A-359,YELLOWSTONE,56-4A-359,000+0.000,001+0.011,L-56-597,2,210.0,212.30999999999997
C000043,5.338,841.0,4489.258,14-4-001,FERGUS,14-4-001,009+0.485,014+0.852,N-43,4,210.25,1122.3145
C000090,2.678,9682.0,25928.396,16-3-006,GALLATIN,16-3-006,316+0.765,319+0.450,I-90,46,210.47826086956522,563.6607826086956
C000434,11.12,421.0,4681.5199999999995,25-5-005,LEWIS AND CLARK,25-5-005,000+0.467,011+0.630,S-434,2,210.5,2340.7599999999998
C000278,17.481,422.0,7376.982000000001,01-3-002,BEAVERHEAD,01-3-002,025+0.171,042+0.620,S-278,2,211.0,3688.4910000000004
C000340,6.261,211.0,1321.071,40-2-005,PRAIRIE,40-2-005,000+1.091,007+0.330,S-340,1,211.0,1321.071
C000419,9.679,1055.0,10211.345000000001,48-2-011,STILLWATER,48-2-011,003+0.540,013+0.187,S-419,5,211.0,2042.2690000000002
C006724,0.143,1483.0,212.069,15-7C-059,FLATHEAD,15-7C-059,000+0.000,000+0.143,U-6724,7,211.85714285714286,30.295571428571428
C032211,1.699,212.0,360.188,060389J,MISSOULA,060389J,000+0.000,001+0.699,X-32211,1,212.0,360.188
C000094,9.838,5108.0,50252.50399999999,52-2-002,TREASURE,52-2-002,053+0.115,062+0.943,I-94,24,212.83333333333334,2093.854333333333
C000009,7.882,426.0,3357.732,25-3-002,LEWIS AND CLARK,25-3-002,020+0.182,028+0.037,P-9,2,213.0,1678.866
C072370,0.963,639.0,615.357,07-2A-175,CASCADE,07-2A-175,000+0.000,000+0.963,L-7-2560,3,213.0,205.119
C015003,2.251,428.0,963.428,15-4A-086,FLATHEAD,15-4A-086,008+0.996,011+0.246,L-15-3,2,214.0,481.714
C007265,0.138,214.0,29.532000000000004,10-2-031,DANIELS,10-2-031,000+0.512,000+0.650,L-10-743,1,214.0,29.532000000000004
C000057,7.969,642.0,5116.098,28-5-002,MCCONE,28-5-002,259+0.559,267+0.478,N-57,3,214.0,1705.366
C025295,2.391,642.0,1535.022,25-7A-061,LEWIS AND CLARK,25-7A-061,005+0.254,007+0.645,L-25-295,3,214.0,511.674
C000002,12.004,643.0,7718.572,W-111,CUSTER,W-111,006+0.164,018+0.404,P-2,3,214.33333333333334,2572.8573333333334
C000036,4.628,1289.0,5965.492,45-5-001,SANDERS,45-5-001,011+0.730,016+0.329,P-36,6,214.83333333333334,994.2486666666667
C000072,5.772,1722.0,9939.384,05-3-009,CARBON,05-3-009,010+0.482,016+0.346,P-72,8,215.25,1242.423
C015211,1.486,432.0,641.952,15-4A-082,FLATHEAD,15-4A-082,002+0.495,003+0.982,L-15-211,2,216.0,320.976
C247150,10.509,216.0,2269.944,087366F,YELLOWSTONE,087366F,000+0.000,010+0.509,L-56-4730,1,216.0,2269.944
C015011,2.751,1512.0,4159.512,15-4A-053,FLATHEAD,15-4A-053,000+0.000,002+0.751,L-15-11,7,216.0,594.216
C000010,12.275,2388.0,29312.7,W-115,CHOUTEAU,W-115,026+0.833,039+0.098,N-10,11,217.0909090909091,2664.7909090909093
C000058,4.382,435.0,1906.1699999999998,18-2-011,GLACIER,18-2-011,045+0.952,051+0.000,P-58,2,217.5,953.0849999999999
C025213,0.377,435.0,163.995,25-7A-045,LEWIS AND CLARK,25-7A-045,001+0.650,002+0.027,L-25-213,2,217.5,81.9975
C025104,2.156,653.0,1407.8680000000002,25-7B-054,LEWIS AND CLARK,25-7B-054,000+0.000,002+0.156,L-25-104,3,217.66666666666666,469.2893333333334
C025001,0.407,655.0,266.585,25-7A-063,LEWIS AND CLARK,25-7A-063,008+0.492,008+0.899,L-25-34,3,218.33333333333334,88.86166666666666
C041310,5.667,1094.0,6199.697999999999,091319E,RAVALLI,091319E,000+0.000,005+0.667,L-41-310,5,218.8,1239.9396
C000015,7.426,5043.0,37449.318,25-5-001,LEWIS AND CLARK,25-5-001,219+0.185,226+0.569,I-15,23,219.2608695652174,1628.2312173913044
C000283,3.422,439.0,1502.258,29-2-005,MADISON,29-2-005,000+0.000,003+0.417,S-283,2,219.5,751.129
C000508,12.807,439.0,5622.273,27-3-010,LINCOLN,27-3-010,000+0.000,012+0.795,S-508,2,219.5,2811.1365
C000015,5.316,7477.0,39747.731999999996,22-2-001,JEFFERSON,22-2-001,182+0.117,187+0.388,I-15,34,219.91176470588235,1169.0509411764706
C000294,5.19,220.0,1141.8000000000002,30-4-004,MEAGHER,30-4-004,021+0.822,027+0.008,S-294,1,220.0,1141.8000000000002
C000083,5.688,2646.0,15050.447999999999,15-7-011,FLATHEAD,15-7-011,082+0.648,088+0.366,P-83,12,220.5,1254.204
C000035,10.237,1985.0,20320.445,31-1-006,SANDERS,31-1-006,007+0.678,017+0.951,P-35,9,220.55555555555554,2257.827222222222
C000090,11.154,11053.0,123285.162,22-4-001,JEFFERSON,22-4-001,256+0.265,267+0.446,I-90,50,221.06,2465.70324
C000472,11.943,222.0,2651.346,45-2-005,SANDERS,45-2-005,007+0.270,019+0.423,S-472,1,222.0,2651.346
C000015,6.899,3999.0,27589.101,07-1-006,CASCADE,07-1-006,290+0.676,297+0.584,I-15,18,222.16666666666666,1532.7278333333334
C010075,7.056,668.0,4713.408,12-1C-016,DEER LODGE,12-1C-016,000+0.000,007+0.056,L-12-102,3,222.66666666666666,1571.1360000000002
C000010,7.444,1559.0,11605.196,08-2-001,CHOUTEAU,08-2-001,081+0.582,089+0.052,N-10,7,222.71428571428572,1657.885142857143
C000015,8.745,4680.0,40926.6,25-7A-001,LEWIS AND CLARK,25-7A-001,200+0.087,208+0.822,I-15,21,222.85714285714286,1948.8857142857141
C039208,2.096,223.0,467.408,25-7A-026,LEWIS AND CLARK,25-7A-026,000+0.000,002+0.096,L-25-604,1,223.0,467.408
C231896,2.912,669.0,1948.128,090447J,MISSOULA,090447J,000+0.000,002+0.912,L-32-184,3,223.0,649.376
C000033,6.178,1339.0,8272.342,27-3A-004,LINCOLN,27-3A-004,002+0.475,008+0.718,P-33,6,223.16666666666666,1378.7236666666668
C007462,0.365,447.0,163.155,42-4A-008,RICHLAND,42-4A-008,000+0.000,000+0.365,L-42-568,2,223.5,81.5775
C000019,8.847,1123.0,9935.180999999999,20-3-005,GRANITE,20-3-005,048+0.613,057+0.449,P-19,5,224.6,1987.0361999999998
C081011,7.822,899.0,7031.978,39-3-038,POWELL,39-3-038,000+0.000,007+0.791,X-81011,4,224.75,1757.9945
C053521,5.391,226.0,1218.366,059563U,VALLEY,059563U,000+0.000,005+0.391,L-53-521,1,226.0,1218.366
C000019,5.696,1584.0,9022.464,12-1-005,DEER LODGE,12-1-005,021+0.465,027+0.342,P-19,7,226.28571428571428,1288.9234285714285
C072949,0.248,453.0,112.344,32-3A-295,MISSOULA,32-3A-295,000+0.000,000+0.248,L-32-1231,2,226.5,56.172
C007302,0.648,227.0,147.096,51-3-018,TOOLE,51-3-018,000+0.000,000+0.648,L-51-790,1,227.0,147.096
C000284,3.943,682.0,2689.126,25-7A-011,LEWIS AND CLARK,25-7A-011,010+0.242,014+0.613,S-284,3,227.33333333333334,896.3753333333334
C000540,7.011,1138.0,7978.518,34-2-006,PARK,34-2-006,024+0.759,032+0.000,S-540,5,227.6,1595.7036
C008201,0.794,683.0,542.302,43-3-022,ROOSEVELT,43-3-022,000+0.000,000+0.794,L-43-522,3,227.66666666666666,180.76733333333334
C000005,6.821,5009.0,34166.388999999996,15-4-004,FLATHEAD,15-4-004,132+0.375,139+0.208,N-5,22,227.6818181818182,1553.0176818181817
