CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C001016,0.223,3065.0,683.495,56-4A-107,YELLOWSTONE,56-4A-107,000+0.241,000+0.463,U-1016,4,766.25,170.87375
C001016,0.072,3065.0,220.67999999999998,56-4A-107,YELLOWSTONE,56-4A-107,000+0.463,000+0.536,U-1016,1,3065.0,220.67999999999998
C001017,0.099,16895.0,1672.605,56-4A-186,YELLOWSTONE,56-4A-186,000+0.000,000+0.099,N-112,1,16895.0,1672.605
C001017,0.015,16895.0,253.42499999999998,56-4A-186,YELLOWSTONE,56-4A-186,000+0.099,000+0.113,N-112,1,16895.0,253.42499999999998
C001017,0.26,16895.0,4392.7,56-4A-186,YELLOWSTONE,56-4A-186,000+0.113,000+0.373,U-1017,5,3379.0,878.54
C001017,0.205,14283.0,2928.015,56-4A-187,YELLOWSTONE,56-4A-187,000+0.373,000+0.578,U-1017,5,2856.6,585.603
C001018,0.125,9153.0,1144.125,56-4A-241,YELLOWSTONE,56-4A-241,000+0.000,000+0.125,U-1018,1,9153.0,1144.125
C001018,0.074,12461.0,922.1139999999999,56-4A-242,YELLOWSTONE,56-4A-242,000+0.125,000+0.199,U-1018,3,4153.666666666667,307.3713333333333
C001018,0.07,12461.0,872.2700000000001,56-4A-242,YELLOWSTONE,56-4A-242,000+0.199,000+0.269,U-1018,5,2492.2,174.454
C001018,0.223,13129.0,2927.767,56-4A-243,YELLOWSTONE,56-4A-243,000+0.269,000+0.492,U-1018,8,1641.125,365.970875
C001018,0.21,12517.0,2628.5699999999997,56-4A-244,YELLOWSTONE,56-4A-244,000+0.492,000+0.702,U-1018,3,4172.333333333333,876.1899999999999
C001018,0.431,10118.0,4360.858,56-4A-245,YELLOWSTONE,56-4A-245,000+0.702,001+0.133,U-1018,7,1445.4285714285713,622.9797142857143
C001018,0.36,10118.0,3642.48,56-4A-245,YELLOWSTONE,56-4A-245,001+0.133,001+0.493,U-1018,4,2529.5,910.62
C001018,0.498,15713.0,7825.074,56-4A-246,YELLOWSTONE,56-4A-246,001+0.493,001+0.991,U-1018,21,748.2380952380952,372.6225714285714
C001018,0.004,15713.0,62.852000000000004,56-4A-246,YELLOWSTONE,56-4A-246,001+0.991,001+0.995,U-1018,3,5237.666666666667,20.950666666666667
C001019,0.47,3665.0,1722.55,56-4A-201,YELLOWSTONE,56-4A-201,000+0.532,001+0.002,U-1019,4,916.25,430.6375
C001020,0.171,23015.0,3935.5650000000005,56-4A-227,YELLOWSTONE,56-4A-227,000+0.000,000+0.171,N-113,1,23015.0,3935.5650000000005
C001020,1.29,23015.0,29689.350000000002,56-4A-227,YELLOWSTONE,56-4A-227,000+0.171,001+0.461,N-113,27,852.4074074074074,1099.6055555555556
C001020,0.105,16764.0,1760.22,56-4A-228,YELLOWSTONE,56-4A-228,001+0.461,001+0.565,N-113,1,16764.0,1760.22
C001020,0.587,16764.0,9840.467999999999,56-4A-228,YELLOWSTONE,56-4A-228,001+0.565,002+0.152,N-113,5,3352.8,1968.0935999999997
C001020,0.039,16764.0,653.796,56-4A-228,YELLOWSTONE,56-4A-228,002+0.152,002+0.191,N-113,1,16764.0,653.796
C001020,0.126,21319.0,2686.194,56-4A-229,YELLOWSTONE,56-4A-229,002+0.191,002+0.316,N-113,5,4263.8,537.2388
C001020,0.314,21319.0,6694.166,56-4A-229,YELLOWSTONE,56-4A-229,002+0.316,002+0.630,N-113,2,10659.5,3347.083
C001020,0.271,20278.0,5495.338000000001,56-4A-230,YELLOWSTONE,56-4A-230,002+0.630,002+0.902,N-113,4,5069.5,1373.8345000000002
C001020,0.492,12345.0,6073.74,56-4A-231,YELLOWSTONE,56-4A-231,002+0.902,003+0.393,N-113,4,3086.25,1518.435
C001020,0.217,9793.0,2125.081,56-4A-232,YELLOWSTONE,56-4A-232,003+0.393,003+0.610,N-113,7,1399.0,303.583
C001020,0.288,12698.0,3657.024,56-4A-233,YELLOWSTONE,56-4A-233,003+0.610,003+0.899,N-113,11,1154.3636363636363,332.4567272727273
C001020,0.356,12403.0,4415.468,56-4A-234,YELLOWSTONE,56-4A-234,003+0.899,004+0.255,N-113,1,12403.0,4415.468
C001020,0.07,6643.0,465.01000000000005,56-4A-345,YELLOWSTONE,56-4A-345,004+0.255,004+0.325,N-113,1,6643.0,465.01000000000005
C001021,0.072,1797.0,129.384,56-4A-252,YELLOWSTONE,56-4A-252,000+0.000,000+0.072,U-1021,4,449.25,32.346
C001021,0.215,1797.0,386.355,56-4A-252,YELLOWSTONE,56-4A-252,000+0.072,000+0.287,U-1021,8,224.625,48.294375
C001021,0.476,4149.0,1974.924,56-4A-254,YELLOWSTONE,56-4A-254,000+0.432,000+0.907,U-1021,13,319.15384615384613,151.91723076923077
C001021,0.253,4602.0,1164.306,56-4A-255,YELLOWSTONE,56-4A-255,000+0.907,001+0.160,U-1021,7,657.4285714285714,166.32942857142856
C001022,0.2,18764.0,3752.8,56-4A-219,YELLOWSTONE,56-4A-219,000+0.390,000+0.590,N-114,1,18764.0,3752.8
C001022,0.172,18764.0,3227.408,56-4A-219,YELLOWSTONE,56-4A-219,000+0.590,000+0.762,N-114,4,4691.0,806.852
C001022,0.675,7169.0,4839.075000000001,56-4A-220,YELLOWSTONE,56-4A-220,000+0.762,001+0.437,N-114,6,1194.8333333333333,806.5125000000002
C001022,0.359,7169.0,2573.671,56-4A-221,YELLOWSTONE,56-4A-221,001+0.437,001+0.796,N-114,3,2389.6666666666665,857.8903333333333
C001022,0.218,8587.0,1871.966,56-4A-222,YELLOWSTONE,56-4A-222,001+0.796,002+0.014,N-114,8,1073.375,233.99575
C001022,0.286,9663.0,2763.618,56-4A-223,YELLOWSTONE,56-4A-223,002+0.014,002+0.300,U-1022,15,644.2,184.2412
C001022,0.077,9663.0,744.051,56-4A-223,YELLOWSTONE,56-4A-223,002+0.373,002+0.450,U-1022,4,2415.75,186.01275
C001022,0.51,7716.0,3935.16,56-4A-224,YELLOWSTONE,56-4A-224,002+0.450,002+0.960,U-1022,1,7716.0,3935.16
C001022,0.21,11171.0,2345.91,56-4A-225,YELLOWSTONE,56-4A-225,002+0.960,003+0.170,U-1022,2,5585.5,1172.955
C001022,0.216,3747.0,809.352,56-4A-226,YELLOWSTONE,56-4A-226,003+0.170,003+0.387,U-1022,4,936.75,202.338
C001023,0.705,4216.0,2972.2799999999997,56-4A-197,YELLOWSTONE,56-4A-197,000+0.000,000+0.705,U-1023,1,4216.0,2972.2799999999997
C001024,0.401,11627.0,4662.427000000001,56-4A-212,YELLOWSTONE,56-4A-212,000+0.000,000+0.401,U-1024,3,3875.6666666666665,1554.1423333333335
C001024,0.501,9878.0,4948.878,56-4A-213,YELLOWSTONE,56-4A-213,000+0.401,000+0.902,U-1024,5,1975.6,989.7755999999999
C001024,0.502,7847.0,3939.194,56-4A-214,YELLOWSTONE,56-4A-214,000+0.902,001+0.403,U-1024,1,7847.0,3939.194
C001024,0.127,11222.0,1425.194,56-4A-215,YELLOWSTONE,56-4A-215,001+0.403,001+0.530,U-1024,5,2244.4,285.0388
C001025,0.233,846.0,197.11800000000002,56-4A-207,YELLOWSTONE,56-4A-207,000+0.000,000+0.233,U-1025,2,423.0,98.55900000000001
C001025,0.366,14248.0,5214.768,56-4A-208,YELLOWSTONE,56-4A-208,000+0.233,000+0.599,U-1025,11,1295.2727272727273,474.06981818181816
C001025,0.143,19629.0,2806.9469999999997,56-4A-210,YELLOWSTONE,56-4A-210,000+0.599,000+0.742,U-1025,7,2804.1428571428573,400.99242857142855
C001026,0.499,9540.0,4760.46,56-4A-192,YELLOWSTONE,56-4A-192,000+0.000,000+0.499,U-1026,5,1908.0,952.092
C001026,0.497,5202.0,2585.394,56-4A-193,YELLOWSTONE,56-4A-193,000+0.499,000+0.997,U-1026,4,1300.5,646.3485
C001026,0.501,3150.0,1578.15,56-4A-194,YELLOWSTONE,56-4A-194,000+0.997,001+0.497,U-1026,4,787.5,394.5375
C001026,0.404,1905.0,769.62,56-4A-195,YELLOWSTONE,56-4A-195,001+0.497,001+0.902,U-1026,1,1905.0,769.62
C001027,0.669,5667.0,3791.2230000000004,56-4A-272,YELLOWSTONE,56-4A-272,000+0.000,000+0.669,U-1027,2,2833.5,1895.6115000000002
C001027,0.91,3633.0,3306.03,56-4A-273,YELLOWSTONE,56-4A-273,000+0.669,001+0.578,U-1027,7,519.0,472.29
C001027,0.1,7335.0,733.5,56-4A-274,YELLOWSTONE,56-4A-274,002+0.011,002+0.111,U-1027,2,3667.5,366.75
C001027,0.241,6900.0,1662.8999999999999,56-4A-275,YELLOWSTONE,56-4A-275,002+0.111,002+0.352,U-1027,5,1380.0,332.58
C001027,0.677,7788.0,5272.476000000001,56-4A-277,YELLOWSTONE,56-4A-277,002+0.621,003+0.299,U-1027,3,2596.0,1757.4920000000002
C001027,0.533,4471.0,2383.043,56-4A-278,YELLOWSTONE,56-4A-278,003+0.299,003+0.832,U-1027,3,1490.3333333333333,794.3476666666667
C001028,0.046,8561.0,393.806,56-4A-319,YELLOWSTONE,56-4A-319,000+0.000,000+0.046,U-1028,1,8561.0,393.806
C001028,0.158,8561.0,1352.638,56-4A-319,YELLOWSTONE,56-4A-319,000+0.046,000+0.203,U-1028,4,2140.25,338.1595
C001028,0.307,8561.0,2628.227,56-4A-319,YELLOWSTONE,56-4A-319,000+0.203,000+0.510,U-1028,1,8561.0,2628.227
C001028,0.667,4412.0,2942.804,56-4A-320,YELLOWSTONE,56-4A-320,000+0.510,001+0.177,U-1028,3,1470.6666666666667,980.9346666666667
C001028,0.909,3037.0,2760.6330000000003,56-4A-321,YELLOWSTONE,56-4A-321,001+0.177,002+0.085,U-1028,1,3037.0,2760.6330000000003
C001029,0.16,16217.0,2594.7200000000003,56-4A-247,YELLOWSTONE,56-4A-247,000+0.000,000+0.160,U-1029,2,8108.5,1297.3600000000001
C001029,0.413,16217.0,6697.621,56-4A-247,YELLOWSTONE,56-4A-247,000+0.160,000+0.573,U-1029,2,8108.5,3348.8105
C001029,0.791,14508.0,11475.828000000001,56-4A-248,YELLOWSTONE,56-4A-248,000+0.573,001+0.364,U-1029,7,2072.5714285714284,1639.4040000000002
C001029,0.217,16011.0,3474.387,56-4A-249,YELLOWSTONE,56-4A-249,001+0.364,001+0.582,U-1029,7,2287.285714285714,496.341
C001029,0.217,14846.0,3221.582,56-4A-250,YELLOWSTONE,56-4A-250,001+0.582,001+0.798,U-1029,29,511.9310344827586,111.08903448275862
C001029,0.139,16600.0,2307.4,56-4A-251,YELLOWSTONE,56-4A-251,001+0.798,001+0.937,U-1029,7,2371.4285714285716,329.62857142857143
C001030,0.364,23858.0,8684.312,56-4A-235,YELLOWSTONE,56-4A-235,000+0.000,000+0.364,N-115,5,4771.6,1736.8624
C001030,0.361,12933.0,4668.813,56-4A-236,YELLOWSTONE,56-4A-236,000+0.364,000+0.725,N-115,1,12933.0,4668.813
C001030,0.359,8418.0,3022.062,56-4A-237,YELLOWSTONE,56-4A-237,000+0.725,001+0.083,N-115,2,4209.0,1511.031
C001030,0.289,8368.0,2418.352,56-4A-238,YELLOWSTONE,56-4A-238,001+0.083,001+0.372,N-115,4,2092.0,604.588
C001030,0.216,9827.0,2122.632,56-4A-239,YELLOWSTONE,56-4A-239,001+0.372,001+0.588,N-115,13,755.9230769230769,163.27938461538463
C001030,0.146,9827.0,1434.742,56-4A-239,YELLOWSTONE,56-4A-239,001+0.588,001+0.734,N-115,2,4913.5,717.371
C001030,0.269,9591.0,2579.9790000000003,56-4A-240,YELLOWSTONE,56-4A-240,001+0.734,002+0.003,N-115,6,1598.5,429.9965
