CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000046,24.13038457,370,8928.2422909,01-1-001,BEAVERHEAD,01-1-001,001+0.070,025+0.093,P-46,8,46.25,1116.0302863625
C000008,1.18483329,2826,3348.33887754,25-6-001,LEWIS AND CLARK,25-6-001,027+0.613,028+0.815,N-8,3,942.0,1116.11295918
C000092,0.35949787,18631,6697.80481597,32-3A-006,MISSOULA,32-3A-006,004+0.940,005+0.328,N-92,6,3105.1666666666665,1116.3008026616667
C000094,0.22892935,4877,1116.48843995,56-2-013,YELLOWSTONE,56-2-013,014+0.613,014+0.842,I-94,1,4877.0,1116.48843995
C000447,2.15195686,519,1116.8656103399999,44-8-006,ROSEBUD,44-8-006,049+0.134,051+0.291,L-44-447,1,519.0,1116.8656103399999
C000001,0.6174117,1809,1116.8977653,18-4-004,GLACIER,18-4-004,220+0.886,221+0.503,N-1,1,1809.0,1116.8977653
C000566,18.01801421,62,1117.11688102,44-8-007,ROSEBUD,44-8-007,000+0.000,018+0.049,S-566,1,62.0,1117.11688102
C000029,5.6431066,793,4474.9835338,29-4-005,MADISON,29-4-005,005+0.693,011+0.342,P-29,4,198.25,1118.74588345
C000008,1.24525956,3594,4475.46285864,04-1-011,BROADWATER,04-1-011,080+0.918,082+0.149,N-8,4,898.5,1118.86571466
C000005,1.7518499,6402,11215.343059800001,24-3-002,LAKE,24-3-002,031+0.313,033+0.078,N-5,10,640.2,1121.5343059800002
C100705,0.47880609,2343,1121.8426688700001,56-4A-204,YELLOWSTONE,56-4A-204,000+0.000,000+0.479,L-56-993,1,2343.0,1121.8426688700001
C000005,2.57923713,16112,41556.668638560004,15-4A-007,FLATHEAD,15-4A-007,122+0.875,125+0.445,N-5,37,435.4594594594595,1123.1532064475678
C000232,1.64062806,685,1123.8302211,21-4A-066,HILL,21-4A-066,000+0.757,002+0.391,S-232,1,685.0,1123.8302211
C000424,3.72016469,1814,6748.37874766,15-4-005,FLATHEAD,15-4-005,013+0.407,017+0.125,S-424,6,302.3333333333333,1124.7297912766667
C000019,2.68754005,1256,3375.5503028,20-1-015,GRANITE,20-1-015,061+0.159,063+0.887,P-19,3,418.6666666666667,1125.1834342666666
C000503,1.79624146,1886,3387.71139356,15-7A-008,FLATHEAD,15-7A-008,008+0.784,010+0.579,S-503,3,628.6666666666666,1129.2371311866666
C000015,5.3161375,7014,37287.388425,22-2-001,JEFFERSON,22-2-001,182+0.117,187+0.388,I-15,33,212.54545454545453,1129.9208613636363
C000061,8.09158791,419,3390.37533429,14-7-004,FERGUS,14-7-004,045+0.163,053+0.250,N-61,3,139.66666666666666,1130.12511143
C000083,13.25732903,938,12435.374630139999,24-2-011,LAKE,24-2-011,054+0.870,068+0.213,P-83,11,85.27272727272727,1130.4886027399998
C000313,4.31750602,524,2262.37315448,02-6-001,BIG HORN,02-6-001,034+0.391,038+0.729,S-313,2,262.0,1131.18657724
C007456,1.16143361,975,1132.39776975,42-4A-043,RICHLAND,42-4A-043,000+0.000,001+0.161,L-42-624,1,975.0,1132.39776975
C000020,0.25661311,8829,2265.6371481899996,42-4A-014,RICHLAND,42-4A-014,051+0.472,051+0.728,N-20,2,4414.5,1132.8185740949998
C000090,3.36754495,7070,23808.5427965,31-1-003,MINERAL,31-1-003,029+0.777,033+0.158,I-90,21,336.6666666666667,1133.7401331666667
C000001,0.33960763,6683,2269.59779129,53-4-019,VALLEY,53-4-019,541+0.932,542+0.217,N-1,2,3341.5,1134.798895645
C000346,0.28728586,3951,1135.06643286,16-1-023,GALLATIN,16-1-023,000+0.083,000+0.370,S-346,1,3951.0,1135.06643286
C000001,0.39902228,8543,3408.84733804,21-4A-007,HILL,21-4A-007,381+0.220,381+0.619,N-1,3,2847.6666666666665,1136.2824460133334
C006161,1.86461966,1829,3410.3893581400002,32-3A-241,MISSOULA,32-3A-241,000+0.000,001+0.865,L-32-4319,3,609.6666666666666,1136.7964527133333
C016429,4.22946346,269,1137.72567074,16-1-057,GALLATIN,16-1-057,000+0.000,004+0.229,L-16-429,1,269.0,1137.72567074
C000015,4.53716017,4013,18207.623762209998,07-3-005,CASCADE,07-3-005,250+0.187,254+0.724,I-15,16,250.8125,1137.9764851381249
C000005,2.78964671,2040,5690.8792883999995,27-2-001,LINCOLN,27-2-001,160+0.608,163+0.396,N-5,5,408.0,1138.1758576799998
C000227,3.25234284,350,1138.319994,07-2-010,CASCADE,07-2-010,006+0.350,009+0.608,S-227,1,350.0,1138.319994
C228244,0.22098119,5153,1138.7160720699999,25-7-006,LEWIS AND CLARK,25-7-006,000+0.000,000+0.221,R015N193OFA,1,5153.0,1138.7160720699999
C000094,0.25145705,9062,2278.7037871,56-4A-008,YELLOWSTONE,56-4A-008,005+0.882,006+0.210,I-94,2,4531.0,1139.35189355
C000092,0.65243459,38423,25068.494251570002,32-3A-132,MISSOULA,32-3A-132,002+0.722,003+0.401,N-92,22,1746.5,1139.4770114350001
C000078,0.28740777,3966,1139.85921582,48-2-018,STILLWATER,48-2-018,047+0.041,047+0.328,P-78,1,3966.0,1139.85921582
C000471,7.82685337,437,3420.33492269,45-2-006,SANDERS,45-2-006,003+0.034,010+0.871,S-471,3,145.66666666666666,1140.1116408966666
C001801,0.31424219,3647,1146.04126693,47-1C-111,SILVER BOW,47-1C-111,001+0.124,001+0.438,U-1801,1,3647.0,1146.04126693
C006865,11.91908498,577,6877.31203346,45-4-008,SANDERS,45-4-008,000+0.000,011+0.919,L-45-101,6,96.16666666666667,1146.2186722433332
C000084,1.26010414,8198,10330.33373972,16-3A-009,GALLATIN,16-3A-009,027+0.782,029+0.078,P-84,9,910.8888888888889,1147.8148599688889
C001032,0.67875341,1694,1149.80827654,56-4A-323,YELLOWSTONE,56-4A-323,000+0.922,001+0.600,U-1032,1,1694.0,1149.80827654
C000037,1.43853971,2398,3449.6182245799996,02-5-002,BIG HORN,02-5-002,022+0.154,023+0.594,N-37,3,799.3333333333334,1149.8727415266665
C000037,2.68639804,2142,5754.26460168,44-8-011,ROSEBUD,44-8-011,050+0.697,053+0.379,N-37,5,428.4,1150.852920336
C081018,9.51613004,242,2302.90346968,44-5-007,ROSEBUD,44-5-007,010+0.572,019+0.843,X-81018,2,121.0,1151.45173484
C001805,0.35340888,13039,4608.09838632,47-1C-040,SILVER BOW,47-1C-040,000+0.393,000+0.746,N-120,4,3259.75,1152.02459658
C005207,1.91511581,1805,3456.7840370500003,07-2A-072,CASCADE,07-2A-072,001+0.573,003+0.489,U-5207,3,601.6666666666666,1152.2613456833335
C000002,0.99451739,2318,2305.29131002,09-2A-011,CUSTER,09-2A-011,003+0.531,004+0.464,N-2,2,1159.0,1152.64565501
C007483,1.70853295,2024,3458.0706907999997,42-4A-045,RICHLAND,42-4A-045,000+0.000,001+0.709,L-42-308,3,674.6666666666666,1152.6902302666665
C001668,2.00071974,3459,6920.489580660001,16-3A-037,GALLATIN,16-3A-037,000+0.000,002+0.001,L-16-741,6,576.5,1153.4149301100001
C008107,0.07415927,15586,1155.84638222,32-3A-225,MISSOULA,32-3A-225,001+0.906,001+0.980,N-130,1,15586.0,1155.84638222
C056333,4.95422651,700,3467.958557,56-4A-318,YELLOWSTONE,56-4A-318,000+0.000,004+0.954,L-56-333,3,233.33333333333334,1155.9861856666666
C000024,5.86120974,2170,12718.8251358,07-1-003,CASCADE,07-1-003,133+0.579,139+0.437,N-24,11,197.27272727272728,1156.2568305272728
C000093,5.94603666,778,4626.01652148,32-3-019,MISSOULA,32-3-019,000+0.000,005+0.911,N-93,4,194.5,1156.50413037
C015858,8.20652078,141,1157.11942998,15-6-006,FLATHEAD,15-6-006,009+0.599,017+0.805,L-15-858,1,141.0,1157.11942998
C000253,4.04594515,286,1157.1403128999998,28-5-009,MCCONE,28-5-009,036+0.651,040+0.708,S-253,1,286.0,1157.1403128999998
C000298,15.84863652,588,9318.99827376,49-3-002,SWEET GRASS,49-3-002,000+0.859,016+0.664,S-298,8,73.5,1164.87478422
C005709,0.34357862,3392,1165.41867904,21-4A-050,HILL,21-4A-050,000+0.740,001+0.083,U-5709,1,3392.0,1165.41867904
C000005,0.60568154,13489,8170.03829306,15-4A-021,FLATHEAD,15-4A-021,126+0.935,127+0.545,N-5,7,1927.0,1167.14832758
C000038,0.31019675,11295,3503.6722912500004,15-4A-011,FLATHEAD,15-4A-011,004+0.135,004+0.445,N-38,3,3765.0,1167.8907637500001
C000001,2.39857407,974,2336.21114418,36-3-001,PHILLIPS,36-3-001,450+0.804,453+0.207,N-1,2,487.0,1168.10557209
C000679,0.99484573,3523,3504.84150679,56-4A-040,YELLOWSTONE,56-4A-040,001+0.429,002+0.424,L-56-526,3,1174.3333333333333,1168.2805022633333
C044402,26.55394023,44,1168.37337012,44-7-006,ROSEBUD,44-7-006,000+0.000,026+0.554,L-44-402,1,44.0,1168.37337012
C000003,1.16581703,5012,5843.0749543599995,07-1-005,CASCADE,07-1-005,000+0.106,001+0.728,N-3,5,1002.4,1168.614990872
C000001,1.75425127,1333,2338.4169429099998,53-8-008,VALLEY,53-8-008,555+0.896,557+0.641,N-1,2,666.5,1169.2084714549999
C015204,2.75799449,848,2338.77932752,15-4A-087,FLATHEAD,15-4A-087,000+0.000,002+0.758,L-15-204,2,424.0,1169.38966376
C000001,5.7101959,820,4682.360638,51-4-002,TOOLE,51-4-002,297+0.678,303+0.275,N-1,4,205.0,1170.5901595
C001012,0.49560474,2362,1170.61839588,56-4A-291,YELLOWSTONE,56-4A-291,002+0.469,002+0.965,U-1012,1,2362.0,1170.61839588
C006708,0.43719214,5356,2341.60110184,15-7B-047,FLATHEAD,15-7B-047,000+0.000,000+0.437,U-6708,2,2678.0,1170.80055092
C001004,0.58242254,14073,8196.43240542,56-4A-089,YELLOWSTONE,56-4A-089,002+0.009,002+0.591,U-1004,7,2010.4285714285713,1170.91891506
C000017,6.4671462,544,3518.1275328,53-7-003,VALLEY,53-7-003,000+0.000,006+0.504,P-17,3,181.33333333333334,1172.7091776
C001203,0.35705657,6574,2347.2898911800003,16-3B-038,GALLATIN,16-3B-038,000+0.258,000+0.615,U-1203,2,3287.0,1173.6449455900001
C005802,0.47596453,14800,7044.275044,25-7C-027,LEWIS AND CLARK,25-7C-027,000+0.610,001+0.086,U-5802,6,2466.6666666666665,1174.0458406666667
C081064,1.79548057,2616,4696.97717112,16-4-005,MADISON,16-4-005,007+0.195,009+0.068,X-81064,4,654.0,1174.24429278
C025001,0.72476137,1623,1176.28770351,25-7A-069,LEWIS AND CLARK,25-7A-069,002+0.027,002+0.752,L-25-34,1,1623.0,1176.28770351
C025607,0.37459891,6283,2353.60495153,25-7B-012,LEWIS AND CLARK,25-7B-012,001+0.324,001+0.699,L-25-607,2,3141.5,1176.802475765
C001801,0.53998596,2180,1177.1693928,47-1C-035,SILVER BOW,47-1C-035,002+0.999,003+0.539,U-1801,1,2180.0,1177.1693928
C000030,7.36005749,481,3540.18765269,46-2-005,SHERIDAN,46-2-005,000+0.000,007+0.102,P-30,3,160.33333333333334,1180.0625508966666
C000090,0.255424,9241,2360.373184,47-1C-004,SILVER BOW,47-1C-004,228+0.380,228+0.636,I-90,2,4620.5,1180.186592
C005809,0.2699185,17519,4728.7022015,25-7C-054,LEWIS AND CLARK,25-7C-054,001+0.673,001+0.943,U-5809,4,4379.75,1182.175550375
C008128,0.25229739,18771,4735.87430769,32-3A-012,MISSOULA,32-3A-012,001+0.774,002+0.026,N-131,4,4692.75,1183.9685769225
C056506,0.49519488,2394,1185.49654272,56-4A-353,YELLOWSTONE,56-4A-353,000+0.499,000+0.994,L-56-506,1,2394.0,1185.49654272
C000001,0.37969383,21863,8301.246205290001,15-7B-005,FLATHEAD,15-7B-005,121+0.744,122+0.115,N-1,7,3123.285714285714,1185.8923150414287
C000354,2.43164611,1952,4746.57320672,24-2-024,LAKE,24-2-024,000+0.775,003+0.210,S-354,4,488.0,1186.64330168
C000029,2.89280949,411,1188.94470039,22-3-003,JEFFERSON,22-3-003,062+0.850,065+0.502,P-29,1,411.0,1188.94470039
C000086,6.10190373,390,2379.7424547,16-2-003,GALLATIN,16-2-003,021+0.515,027+0.838,P-86,2,195.0,1189.87122735
C005802,0.14356249,16592,2381.98883408,25-7C-028,LEWIS AND CLARK,25-7C-028,001+0.448,001+0.591,U-5802,2,8296.0,1190.99441704
C002484,1.00172917,1189,1191.05598313,15-4A-065,FLATHEAD,15-4A-065,000+0.000,001+0.002,U-2507,1,1189.0,1191.05598313
C032116,1.25778342,2843,3575.87826306,32-3A-059,MISSOULA,32-3A-059,000+0.000,001+0.258,L-32-116,3,947.6666666666666,1191.95942102
C000046,9.89072005,604,5973.9949102,01-2-002,BEAVERHEAD,01-2-002,064+0.904,075+0.074,P-46,5,120.8,1194.79898204
C000231,1.02153208,3509,3584.5560687200004,25-7B-015,LEWIS AND CLARK,25-7B-015,003+0.046,004+0.088,U-5820,3,1169.6666666666667,1194.852022906667
C000001,1.39501934,2571,3586.59472314,03-3-003,BLAINE,03-3-003,404+0.405,405+0.835,N-1,3,857.0,1195.53157438
C005205,0.68471912,5241,3588.61290792,07-2A-232,CASCADE,07-2A-232,000+0.558,001+0.240,U-5205,3,1747.0,1196.20430264
C000358,7.12648139,336,2394.49774704,37-1-007,PONDERA,37-1-007,002+0.009,009+0.150,S-358,2,168.0,1197.24887352
C000015,4.26963125,2807,11984.85491875,37-1-010,TOOLE,37-1-010,354+0.321,358+0.570,I-15,10,280.7,1198.485491875
C000061,12.66677381,568,7194.72752408,14-4-006,FERGUS,14-4-006,066+0.606,079+0.273,N-61,6,94.66666666666667,1199.1212540133333
C226067,0.44751999,2680,1199.3535732,56-4A-341,YELLOWSTONE,56-4A-341,000+0.000,000+0.448,L-56-4466,1,2680.0,1199.3535732
C000503,0.22767454,5290,1204.3983166,15-7C-082,FLATHEAD,15-7C-082,000+0.794,001+0.035,U-6713,1,5290.0,1204.3983166
C014203,21.51864666,56,1205.04421296,14-6-014,FERGUS,14-6-014,000+0.000,021+0.519,L-14-203,1,56.0,1205.04421296
C000005,0.93494653,12892,12053.33066476,24-2-018,LAKE,24-2-018,059+0.189,060+0.095,N-5,10,1289.2,1205.333066476
C005203,0.29329817,20549,6026.984095330001,07-2A-045,CASCADE,07-2A-045,001+0.083,001+0.376,N-101,5,4109.8,1205.3968190660003
C005205,0.85236665,7071,6027.08458215,07-2A-055,CASCADE,07-2A-055,001+0.692,002+0.546,U-5205,5,1414.2,1205.41691643
C000063,0.85316587,1413,1205.52337431,54-2-008,WHEATLAND,54-2-008,002+0.031,002+0.884,N-63,1,1413.0,1205.52337431
C000047,1.51359122,1593,2411.15081346,12-1B-005,DEER LODGE,12-1B-005,000+0.268,001+0.724,P-47,2,796.5,1205.57540673
C000228,2.69775548,447,1205.8966995600001,07-2-025,CASCADE,07-2-025,013+0.739,016+0.305,S-228,1,447.0,1205.8966995600001
C022250,4.46163451,541,2413.7442699099997,22-3-009,JEFFERSON,22-3-009,003+0.904,008+0.255,X-22250,2,270.5,1206.8721349549999
C000238,0.89863809,1344,1207.76959296,14-6A-022,FERGUS,14-6A-022,001+0.321,002+0.221,S-238,1,1344.0,1207.76959296
C008115,0.71276968,1696,1208.85737728,32-3A-245,MISSOULA,32-3A-245,002+0.336,003+0.049,U-8115,1,1696.0,1208.85737728
C000005,11.27262543,2040,22996.1558772,27-2-001,FLATHEAD,27-2-001,145+0.619,156+0.906,N-5,19,107.36842105263158,1210.323993536842
C000010,0.49404218,2450,1210.403341,21-4A-004,HILL,21-4A-004,110+0.807,111+0.325,N-10,1,2450.0,1210.403341
C005206,0.53650135,13543,7265.837783049999,07-2A-066,CASCADE,07-2A-066,002+0.666,003+0.202,N-123,6,2257.1666666666665,1210.9729638416666
C000310,25.79549946,47,1212.38847462,56-3-007,YELLOWSTONE,56-3-007,000+1.042,026+0.806,S-310,1,47.0,1212.38847462
C000489,5.63405619,646,3639.6002987399997,09-2-012,CUSTER,09-2-012,000+0.000,005+0.576,S-489,3,215.33333333333334,1213.20009958
C000062,0.61141927,5953,3639.77891431,42-4A-022,RICHLAND,42-4A-022,036+0.695,037+0.335,N-62,3,1984.3333333333333,1213.2596381033334
C000306,9.12948513,532,4856.886089160001,48-2-008,STILLWATER,48-2-008,001+0.437,010+0.474,S-306,4,133.0,1214.2215222900002
C000007,4.59497313,3964,18214.47348732,41-2-002,RAVALLI,41-2-002,038+0.606,043+0.223,N-7,15,264.26666666666665,1214.298232488
C000352,3.74795665,324,1214.3379545999999,24-2-015,LAKE,24-2-015,002+0.145,005+0.901,S-352,1,324.0,1214.3379545999999
C001015,0.40582504,5985,2428.8628644,56-4A-183,YELLOWSTONE,56-4A-183,000+0.961,001+0.367,U-1015,2,2992.5,1214.4314322
C000254,10.35293134,352,3644.2318316799997,11-5A-027,DAWSON,11-5A-027,000+0.000,010+0.375,S-254,3,117.33333333333333,1214.7439438933332
C000007,0.09838524,24698,2429.91865752,32-3A-024,MISSOULA,32-3A-024,092+0.292,092+0.391,N-7,2,12349.0,1214.95932876
C000087,6.68263946,546,3648.72114516,29-6-004,MADISON,29-6-004,000+0.000,006+0.685,P-87,3,182.0,1216.24038172
C004564,1.38147379,1763,2435.53829177,25-7B-025,LEWIS AND CLARK,25-7B-025,001+0.149,002+0.531,L-25-1098,2,881.5,1217.769145885
C000029,2.31213572,1054,2436.99104888,47-1-002,SILVER BOW,47-1-002,077+0.872,080+0.177,P-29,2,527.0,1218.49552444
C005210,0.24298883,15047,3656.2529250099997,07-2A-086,CASCADE,07-2A-086,001+0.022,001+0.265,N-103,3,5015.666666666667,1218.7509750033332
C000005,1.73682013,4912,8531.26047856,24-2-002,LAKE,24-2-002,065+0.580,067+0.292,N-5,7,701.7142857142857,1218.7514969371427
C081003,11.00652411,443,4875.890180730001,25-5-006,LEWIS AND CLARK,25-5-006,000+0.000,011+0.044,X-81003,4,110.75,1218.9725451825002
C000279,6.22126418,784,4877.471117120001,25-6-004,LEWIS AND CLARK,25-6-004,008+0.681,014+0.924,S-279,4,196.0,1219.3677792800001
C000269,0.1831729,6669,1221.5800701,41-1-014,RAVALLI,41-1-014,019+0.871,020+0.055,S-269,1,6669.0,1221.5800701
C000082,3.24874691,8274,26880.13193334,15-7-006,FLATHEAD,15-7-006,003+0.634,006+0.966,P-82,22,376.09090909090907,1221.8241787881818
C229169,0.26192919,4665,1221.8996713499998,32-3-075,MISSOULA,32-3-075,000+0.000,000+0.262,R090W101ONA,1,4665.0,1221.8996713499998
C000363,8.10010484,151,1223.11583084,36-3-008,PHILLIPS,36-3-008,002+0.060,010+0.251,S-363,1,151.0,1223.11583084
C008001,0.34125247,3585,1223.3901049499998,09-2A-030,CUSTER,09-2A-030,000+0.552,000+0.893,U-8001,1,3585.0,1223.3901049499998
C049010,9.79380601,125,1224.22575125,49-1-005,SWEET GRASS,49-1-005,000+0.000,009+0.794,L-49-10,1,125.0,1224.22575125
C015516,52.09676435,94,4897.0958489,15-4-015,FLATHEAD,15-4-015,003+0.805,055+0.901,L-15-516,4,23.5,1224.273962225
C000015,0.24293465,5045,1225.6053092500001,22-2-007,JEFFERSON,22-2-007,175+0.868,176+0.015,I-15,1,5045.0,1225.6053092500001
C000014,0.92946496,1319,1225.96428224,19-2-001,GOLDEN VALLEY,19-2-001,122+0.572,123+0.508,N-14,1,1319.0,1225.96428224
C000473,28.51264871,43,1226.04389453,41-4-002,RAVALLI,41-4-002,014+0.370,042+0.851,L-41-701,1,43.0,1226.04389453
C050011,0.2466008,4974,1226.5923792,11-5A-034,DAWSON,11-5A-034,000+0.152,000+0.399,U-5002,1,4974.0,1226.5923792
C000072,5.77172507,1488,8588.32690416,05-3-009,CARBON,05-3-009,010+0.482,016+0.346,P-72,7,212.57142857142858,1226.9038434514284
C000011,11.02922844,2003,22091.54456532,34-3-002,PARK,34-3-002,019+0.910,030+0.982,N-11,18,111.27777777777777,1227.3080314066667
C000487,3.1074841,1580,4909.824878,15-4-011,FLATHEAD,15-4-011,004+0.126,007+0.224,S-487,4,395.0,1227.4562195
C000094,0.29612721,4146,1227.7434126599999,56-3-002,YELLOWSTONE,56-3-002,046+0.926,047+0.223,I-94,1,4146.0,1227.7434126599999
C000766,0.54211686,2265,1227.8946879,56-4A-314,YELLOWSTONE,56-4A-314,000+0.000,000+0.542,L-56-1011,1,2265.0,1227.8946879
C000050,2.93094744,16773,49160.781411120006,16-3A-011,GALLATIN,16-3A-011,081+0.900,084+0.842,N-50,40,419.325,1229.0195352780001
C000005,0.50377836,26892,13547.60765712,15-7B-080,FLATHEAD,15-7B-080,114+0.853,115+0.370,N-5,11,2444.7272727272725,1231.6006961018181
C003793,2.5581598,964,2466.0660472,07-2A-218,CASCADE,07-2A-218,000+0.000,002+0.558,L-7-975,2,482.0,1233.0330236
C000057,0.48204582,5122,2469.03869004,11-5A-021,DAWSON,11-5A-021,328+0.959,329+0.358,N-57,2,2561.0,1234.51934502
C001657,1.5116777,2450,3703.6103649999995,16-3A-030,GALLATIN,16-3A-030,002+0.518,004+0.030,L-16-718,3,816.6666666666666,1234.536788333333
C000005,0.99557694,7449,7416.05262606,24-3-003,LAKE,24-3-003,034+0.581,035+0.570,N-5,6,1241.5,1236.00877101
C000288,6.07536489,1628,9890.69404092,16-1-009,GALLATIN,16-1-009,000+0.049,006+0.127,S-288,8,203.5,1236.336755115
C001089,0.24634023,5022,1237.12063506,56-4A-167,YELLOWSTONE,56-4A-167,000+0.504,000+0.751,L-56-2387,1,5022.0,1237.12063506
C036201,11.68035228,106,1238.11734168,36-4-018,PHILLIPS,36-4-018,000+0.000,011+0.680,L-36-201,1,106.0,1238.11734168
C000086,3.00831949,412,1239.42762988,34-1-006,PARK,34-1-006,030+0.966,033+0.985,P-86,1,412.0,1239.42762988
C000005,0.86718217,11439,9919.696842629999,15-7-003,FLATHEAD,15-7-003,102+0.688,103+0.552,N-5,8,1429.875,1239.9621053287499
C000001,2.86441176,2601,7450.334987759999,03-3-002,BLAINE,03-3-002,400+0.757,403+0.633,N-1,6,433.5,1241.7224979599998
C000060,0.40576669,33668,13661.35291892,07-2A-013,CASCADE,07-2A-013,092+0.690,093+0.088,N-60,11,3060.7272727272725,1241.9411744472727
C000007,1.2087928,13406,16205.076276799999,41-2A-002,RAVALLI,41-2A-002,048+0.007,049+0.227,N-7,13,1031.2307692307693,1246.5443289846153
C000060,0.0845781,29490,2494.208169,07-2A-010,CASCADE,07-2A-010,094+0.200,094+0.284,N-60,2,14745.0,1247.1040845
C000283,3.01232889,414,1247.10416046,29-2-006,MADISON,29-2-006,003+0.417,006+0.428,S-283,1,414.0,1247.10416046
C005201,0.60858899,6150,3742.8222885,07-2A-189,CASCADE,07-2A-189,002+0.511,003+0.120,U-5201,3,2050.0,1247.6074295
C000005,1.02677227,14582,14972.393241139998,15-7B-011,FLATHEAD,15-7B-011,109+0.730,110+0.796,N-5,12,1215.1666666666667,1247.6994367616664
C005205,0.45189732,8294,3748.03637208,07-2A-233,CASCADE,07-2A-233,001+0.240,001+0.692,U-5205,3,2764.6666666666665,1249.34545736
C001028,0.15768046,7927,1249.9330064199999,56-4A-319,YELLOWSTONE,56-4A-319,000+0.046,000+0.203,U-1028,1,7927.0,1249.9330064199999
C000003,4.92643987,1015,5000.33646805,50-3-001,TETON,50-3-001,034+0.193,039+0.120,P-3,4,253.75,1250.0841170125
C000057,5.97731201,1046,6252.26836246,07-2-021,CASCADE,07-2-021,000+0.000,005+0.865,N-57,5,209.2,1250.4536724920001
C000001,4.24093702,10618,45030.26927835999,15-7B-001,FLATHEAD,15-7B-001,115+0.321,119+0.529,N-1,36,294.94444444444446,1250.8408132877776
C000257,4.21522305,594,2503.8424916999998,31-2-003,MINERAL,31-2-003,001+0.224,005+0.337,S-257,2,297.0,1251.9212458499999
C015175,11.62467554,539,6265.70011606,15-2-002,FLATHEAD,15-2-002,000+0.000,011+0.625,L-15-175,5,107.8,1253.140023212
C000005,4.34598766,4912,21347.49138592,24-2-002,LAKE,24-2-002,069+0.440,073+0.829,N-5,17,288.94117647058823,1255.7347874070588
C000001,0.19655873,6391,1256.20684343,15-4A-006,FLATHEAD,15-4A-006,146+0.837,147+0.033,N-1,1,6391.0,1256.20684343
C000254,5.84913019,215,1257.56299085,11-2-007,DAWSON,11-2-007,017+0.625,023+0.492,S-254,1,215.0,1257.56299085
C006205,0.82717374,3042,2516.26251708,32-3A-296,MISSOULA,32-3A-296,000+0.000,000+0.827,L-32-4575,2,1521.0,1258.13125854
C000004,0.81310177,4643,3775.23151811,56-4-021,YELLOWSTONE,56-4-021,051+0.663,052+0.359,N-4,3,1547.6666666666667,1258.4105060366667
C229101,0.45739611,5508,2519.33777388,56-4-073,YELLOWSTONE,56-4-073,000+0.000,000+0.457,R090E446OFA,2,2754.0,1259.66888694
C000061,1.40367976,898,1260.50442448,14-7-002,FERGUS,14-7-002,042+0.670,044+0.074,N-61,1,898.0,1260.50442448
C005205,0.22792301,11065,2521.9681056500003,07-2A-060,CASCADE,07-2A-060,005+0.201,005+0.429,N-102,2,5532.5,1260.9840528250002
C044400,22.95777395,55,1262.67756725,44-5-020,ROSEBUD,44-5-020,000+0.000,022+0.958,L-44-400,1,55.0,1262.67756725
C008116,0.46091194,5489,2529.94563866,32-3A-195,MISSOULA,32-3A-195,001+0.554,002+0.015,U-8116,2,2744.5,1264.97281933
C000019,1.3200381,7670,10124.692227000001,12-1B-007,DEER LODGE,12-1B-007,005+0.573,006+0.900,P-19,8,958.75,1265.5865283750002
C000246,2.80872409,451,1266.73456459,53-4-027,VALLEY,53-4-027,000+0.583,003+0.325,S-246,1,451.0,1266.73456459
C000057,11.78464683,538,6340.13999454,35-2-001,PETROLEUM,35-2-001,123+0.969,135+0.783,N-57,5,107.6,1268.027998908
C000055,0.32266406,3934,1269.3604120399998,22-3-015,JEFFERSON,22-3-015,012+0.681,012+1.004,N-55,1,3934.0,1269.3604120399998
C000052,9.55824264,1727,16507.08503928,24-2-009,LAKE,24-2-009,016+0.435,026+0.012,P-52,13,132.84615384615384,1269.7757722523077
C056683,3.14709349,3230,10165.1119727,56-4-020,YELLOWSTONE,56-4-020,000+0.000,003+0.147,X-56683,8,403.75,1270.6389965875
C015228,0.6155042,2069,1273.4781897999999,15-4A-060,FLATHEAD,15-4A-060,000+0.000,000+0.616,U-2510,1,2069.0,1273.4781897999999
C000008,0.12213269,20857,2547.3215153300002,25-7C-236,LEWIS AND CLARK,25-7C-236,045+0.891,046+0.084,N-8,2,10428.5,1273.6607576650001
C006904,0.3294514,3867,1273.9885638,56-4B-022,YELLOWSTONE,56-4B-022,000+0.521,000+0.851,U-6904,1,3867.0,1273.9885638
C000094,0.29274056,4354,1274.59239824,52-2-001,TREASURE,52-2-001,052+0.850,053+0.115,I-94,1,4354.0,1274.59239824
C005978,0.69294388,7362,5101.45284456,32-3A-301,MISSOULA,32-3A-301,000+0.313,001+0.006,L-32-4563,4,1840.5,1275.36321114
C041320,1.25312498,2036,2551.3624592799997,41-2A-029,RAVALLI,41-2A-029,001+0.606,002+0.859,L-41-320,2,1018.0,1275.6812296399999
C008116,0.25428447,15058,3829.0155492599997,32-3A-166,MISSOULA,32-3A-166,001+0.018,001+0.272,U-8116,3,5019.333333333333,1276.33851642
C001008,0.49747605,2576,1281.4983048,56-4A-209,YELLOWSTONE,56-4A-209,004+0.091,004+0.589,U-1008,1,2576.0,1281.4983048
C000001,1.89602382,1352,2563.42420464,27-3-024,LINCOLN,27-3-024,000+0.000,001+0.891,N-1,2,676.0,1281.71210232
