CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES
C000029,0.296,3174,939.5039999999999,47-1C-025,SILVER BOW,47-1C-025,090+0.409,090+0.705,N-29,1
C000029,0.164,16465,2700.26,47-1C-099,SILVER BOW,47-1C-099,087+0.628,087+0.792,N-29,4
C000029,0.179,15906,2847.174,47-1C-103,SILVER BOW,47-1C-103,085+0.305,085+0.484,N-29,9
C000029,0.368,9729,3580.272,47-1C-104,SILVER BOW,47-1C-104,084+0.462,084+0.830,N-29,4
C000029,0.205,13987,2867.335,47-1C-112,SILVER BOW,47-1C-112,084+0.830,085+0.007,N-29,3
C000029,0.298,16776,4999.248,47-1C-113,SILVER BOW,47-1C-113,085+0.007,085+0.305,N-29,5
C000030,7.358,527,3877.6659999999997,46-2-005,SHERIDAN,46-2-005,000+0.000,007+0.103,P-30,2
C000030,13.47,322,4337.34,46-2-006,SHERIDAN,46-2-006,007+0.103,020+0.610,P-30,2
C000030,0.39,260,101.4,46-2-019,SHERIDAN,46-2-019,023+0.787,024+0.127,P-30,1
C000031,9.246,222,2052.612,53-2-001,VALLEY,53-2-001,035+0.898,045+0.155,P-31,1
C000031,5.275,274,1445.3500000000001,53-2-002,VALLEY,53-2-002,045+0.155,050+0.423,P-31,2
C000031,3.737,104,388.648,53-2-003,VALLEY,53-2-003,050+0.923,054+0.642,P-31,1
C000031,2.4,1144,2745.6,53-4-005,VALLEY,53-4-005,001+0.387,003+0.861,P-31,1
C000031,9.116,888,8095.008,53-4-006,VALLEY,53-4-006,003+0.861,012+0.964,P-31,7
C000031,4.007,696,2788.872,53-4-007,VALLEY,53-4-007,012+0.964,016+0.981,P-31,4
C000031,6.748,349,2355.052,53-4-008,VALLEY,53-4-008,016+0.981,023+0.742,P-31,2
C000031,12.188,301,3668.588,53-4-009,VALLEY,53-4-009,023+0.742,035+0.898,P-31,2
C000032,5.171,282,1458.222,10-2-001,DANIELS,10-2-001,035+0.187,040+0.393,P-32,1
C000032,0.139,2226,309.41400000000004,10-2-018,DANIELS,10-2-018,051+0.178,051+0.317,P-32,1
C000032,18.486,316,5841.576,43-1-001,ROOSEVELT,43-1-001,016+0.620,035+0.187,P-32,1
C000032,3.668,505,1852.3400000000001,43-3-009,ROOSEVELT,43-3-009,000+0.000,003+0.724,P-32,1
C000032,10.331,400,4132.4,43-3-011,ROOSEVELT,43-3-011,006+0.361,016+0.620,P-32,1
C000033,24.515,342,8384.130000000001,27-2-005,LINCOLN,27-2-005,029+0.487,053+0.852,P-33,3
C000033,7.613,562,4278.506,27-2-006,LINCOLN,27-2-006,053+0.852,061+0.467,P-33,2
C000033,4.441,1251,5555.691,27-2-007,LINCOLN,27-2-007,061+0.467,065+0.854,P-33,4
C000033,0.991,3270,3240.57,27-2-008,LINCOLN,27-2-008,065+0.854,066+0.855,P-33,2
C000033,6.182,1411,8722.802,27-3A-004,LINCOLN,27-3A-004,002+0.476,008+0.722,P-33,4
C000033,0.195,4977,970.515,27-3A-015,LINCOLN,27-3A-015,000+0.000,000+0.195,P-33,2
C000033,0.442,4801,2122.042,27-3A-016,LINCOLN,27-3A-016,000+0.195,000+0.637,P-33,1
C000033,1.835,5789,10622.815,27-3A-017,LINCOLN,27-3A-017,000+0.637,002+0.476,P-33,1
C000033,13.054,405,5286.87,27-4-002,LINCOLN,27-4-002,016+0.479,029+0.487,P-33,1
C000035,3.454,2059,7111.786,31-1-005,MINERAL,31-1-005,000+0.000,003+0.362,P-35,5
C000035,14.559,1268,18460.811999999998,31-1-006,MINERAL,31-1-006,003+0.362,017+0.953,P-35,9
C000035,14.559,1268,18460.811999999998,31-1-006,SANDERS,31-1-006,003+0.362,017+0.953,P-35,16
C000035,3.536,1886,6668.896,45-6-006,SANDERS,45-6-006,017+0.953,021+0.527,P-35,3
C000036,12.347,1785,22039.395,24-1-001,FLATHEAD,24-1-001,033+0.406,045+0.772,P-36,4
C000036,12.347,1785,22039.395,24-1-001,LAKE,24-1-001,033+0.406,045+0.772,P-36,6
C000036,0.975,1938,1889.55,24-1-002,LAKE,24-1-002,045+0.772,046+0.740,P-36,3
C000036,11.715,1608,18837.72,45-4-005,SANDERS,45-4-005,000+0.000,011+0.732,P-36,16
C000036,4.632,1671,7740.071999999999,45-5-001,SANDERS,45-5-001,011+0.732,016+0.330,P-36,2
C000036,2.633,2003,5273.899,45-5-002,SANDERS,45-5-002,016+0.330,018+0.983,P-36,9
C000036,6.508,2206,14356.648,45-5-003,SANDERS,45-5-003,018+0.983,025+0.490,P-36,9
C000036,7.924,1760,13946.24,45-5-004,FLATHEAD,45-5-004,025+0.490,033+0.406,P-36,2
C000036,7.924,1760,13946.24,45-5-004,SANDERS,45-5-004,025+0.490,033+0.406,P-36,4
C000037,17.157,2196,37676.772,02-5-001,BIG HORN,02-5-001,000+0.000,017+0.130,N-37,6
C000037,6.467,2419,15643.672999999999,02-5-002,BIG HORN,02-5-002,017+0.130,023+0.596,N-37,1
C000037,13.319,2803,37333.157,02-5-003,BIG HORN,02-5-003,023+0.596,036+0.991,N-37,4
C000037,1.362,1940,2642.28,38-1-002,POWDER RIVER,38-1-002,066+0.212,067+0.583,N-37,1
C000037,9.208,1852,17053.216,38-1-003,POWDER RIVER,38-1-003,084+0.833,094+0.021,N-37,1
C000037,17.278,1274,22012.172,38-1-010,POWDER RIVER,38-1-010,067+0.583,084+0.833,N-37,5
C000037,9.483,1942,18415.986,38-2-006,POWDER RIVER,38-2-006,094+0.021,103+0.485,N-37,5
C000037,8.305,2667,22149.434999999998,44-8-010,ROSEBUD,44-8-010,042+0.363,050+0.696,N-37,2
C000037,12.02,2003,24076.059999999998,44-8-011,ROSEBUD,44-8-011,050+0.696,062+0.702,N-37,8
C000037,4.976,3701,18416.176,44-8-013,ROSEBUD,44-8-013,036+0.991,041+0.966,N-37,3
C000038,1.055,12654,13349.97,15-4A-010,FLATHEAD,15-4A-010,000+0.000,001+0.067,N-38,13
C000038,3.45,12385,42728.25,15-4A-011,FLATHEAD,15-4A-011,001+0.067,004+0.498,N-38,32
C000039,11.085,898,9954.33,44-5-006,ROSEBUD,44-5-006,040+0.097,051+0.216,P-39,5
C000039,3.552,1067,3789.984,44-7-001,ROSEBUD,44-7-001,018+0.272,021+0.822,P-39,1
C000039,16.609,1261,20943.949,44-7-002,ROSEBUD,44-7-002,023+0.506,040+0.097,P-39,2
C000039,6.482,1076,6974.6320000000005,44-8-002,ROSEBUD,44-8-002,003+0.719,010+0.167,P-39,8
C000039,8.11,1124,9115.64,44-8-003,ROSEBUD,44-8-003,010+0.167,018+0.272,P-39,4
C000041,13.946,1105,15410.33,39-2-004,POWELL,39-2-004,013+0.559,027+0.623,P-41,10
C000041,4.996,1359,6789.564,39-2-005,POWELL,39-2-005,027+0.623,032+0.712,P-41,6
C000041,13.546,1267,17162.782,39-3-009,POWELL,39-3-009,000+0.000,013+0.559,P-41,4
C000042,10.878,246,2675.988,28-1-002,MCCONE,28-1-002,044+0.211,055+0.103,P-42,1
C000042,3.574,949,3391.7259999999997,53-4-011,VALLEY,53-4-011,069+0.682,073+0.255,P-42,2
C000042,0.091,877,79.807,53-4-012,VALLEY,53-4-012,073+0.255,073+0.346,P-42,2
C000042,2.314,1168,2702.752,53-4-021,VALLEY,53-4-021,073+0.346,075+0.663,P-42,3
C000042,0.127,7852,997.2040000000001,53-4-024,VALLEY,53-4-024,076+0.029,076+0.156,P-42,2
C000042,4.026,271,1091.046,53-7-001,VALLEY,53-7-001,055+0.103,059+0.156,P-42,1
C000043,5.342,960,5128.32,14-4-001,FERGUS,14-4-001,009+0.486,014+0.854,N-43,1
C000043,9.97,530,5284.1,14-4-002,FERGUS,14-4-002,014+0.854,024+0.804,N-43,3
C000043,6.709,1298,8708.282,14-6-007,FERGUS,14-6-007,002+0.758,009+0.486,N-43,5
C000043,0.16,6278,1004.48,14-6A-013,FERGUS,14-6A-013,000+0.000,000+0.160,N-43,4
C000043,0.154,5842,899.668,14-6A-014,FERGUS,14-6A-014,000+0.160,000+0.314,N-43,1
C000043,1.306,3225,4211.85,14-6A-016,FERGUS,14-6A-016,000+0.585,001+0.853,N-43,1
C000043,0.892,2145,1913.3400000000001,14-6A-066,FERGUS,14-6A-066,001+0.853,002+0.758,N-43,1
C000044,8.527,810,6906.869999999999,37-1-002,PONDERA,37-1-002,000+0.000,008+0.526,P-44,5
C000044,1.764,1153,2033.892,37-1-003,PONDERA,37-1-003,011+0.524,013+0.287,P-44,1
C000044,5.604,1402,7856.808,37-1-004,PONDERA,37-1-004,014+0.254,019+0.888,P-44,2
C000044,7.989,1269,10138.041,37-1-005,PONDERA,37-1-005,019+0.888,027+0.869,P-44,8
C000044,3.005,1032,3101.16,37-1-018,PONDERA,37-1-018,008+0.526,011+0.524,P-44,1
C000045,15.076,634,9558.184000000001,49-1-001,SWEET GRASS,49-1-001,016+0.209,031+0.317,P-45,4
C000045,15.076,634,9558.184000000001,49-1-001,WHEATLAND,49-1-001,016+0.209,031+0.317,P-45,5
C000045,14.776,1147,16948.072,49-3A-007,SWEET GRASS,49-3A-007,001+0.430,016+0.209,P-45,8
C000045,11.202,651,7292.502,54-2-006,WHEATLAND,54-2-006,031+0.317,042+0.522,P-45,2
C000046,24.155,284,6860.02,01-1-001,BEAVERHEAD,01-1-001,001+0.071,025+0.096,P-46,6
C000046,15.289,253,3868.1169999999997,01-1-004,BEAVERHEAD,01-1-004,026+0.719,042+0.102,P-46,1
C000046,10.051,594,5970.294,01-2-002,BEAVERHEAD,01-2-002,064+0.910,075+0.234,P-46,1
C000046,12.375,315,3898.125,12-2-001,DEER LODGE,12-2-001,042+0.102,054+0.473,P-46,3
C000046,0.705,481,339.10499999999996,47-2-003,SILVER BOW,47-2-003,077+0.171,077+0.876,P-46,1
C000047,4.212,1483,6246.396,12-1-008,DEER LODGE,12-1-008,001+0.723,005+0.990,P-47,6
C000047,0.854,1582,1351.028,12-1-011,DEER LODGE,12-1-011,005+0.990,006+0.842,P-47,2
C000048,8.981,486,4364.766,02-1-001,BIG HORN,02-1-001,012+0.876,021+0.848,P-48,3
C000048,9.29,843,7831.469999999999,02-1-002,BIG HORN,02-1-002,003+0.583,012+0.876,P-48,1
C000048,2.57,1416,3639.12,02-1-003,BIG HORN,02-1-003,001+0.039,003+0.583,P-48,1
C000048,0.561,2743,1538.823,02-1-015,BIG HORN,02-1-015,000+0.588,000+1.149,P-48,6
C000048,5.827,364,2121.028,56-3-004,YELLOWSTONE,56-3-004,021+0.848,027+0.675,P-48,1
C000049,14.845,1809,26854.605,01-4-002,BEAVERHEAD,01-4-002,007+0.426,022+0.252,N-49,3
C000049,14.845,1809,26854.605,01-4-002,MADISON,01-4-002,007+0.426,022+0.252,N-49,8
C000049,3.91,2029,7933.39,01-4-003,BEAVERHEAD,01-4-003,003+0.520,007+0.426,N-49,1
C000049,3.145,3604,11334.58,01-4-004,BEAVERHEAD,01-4-004,000+0.000,003+0.520,N-49,2
C000049,4.814,2089,10056.446,29-3-005,MADISON,29-3-005,022+0.252,027+0.049,N-49,4
C000050,7.094,8607,61058.058000000005,16-3-001,GALLATIN,16-3-001,068+0.644,075+0.767,N-50,29
C000050,1.011,10215,10327.365,16-3A-006,GALLATIN,16-3A-006,075+0.767,076+0.767,N-50,7
C000050,3.297,10948,36095.556000000004,16-3A-007,GALLATIN,16-3A-007,076+0.767,080+0.077,N-50,20
C000050,1.837,17280,31743.36,16-3A-008,GALLATIN,16-3A-008,080+0.077,081+0.900,N-50,20
C000050,2.933,18391,53940.803,16-3A-011,GALLATIN,16-3A-011,081+0.900,084+0.842,N-50,59
C000050,1.008,24362,24556.896,16-3A-013,GALLATIN,16-3A-013,084+0.842,085+0.849,N-50,12
C000050,0.508,25032,12716.256,16-3A-026,GALLATIN,16-3A-026,085+0.849,086+0.366,N-50,1
C000050,0.527,22671,11947.617,16-3B-004,GALLATIN,16-3B-004,087+0.903,088+0.395,N-50,2
C000050,0.082,19907,1632.374,16-3B-006,GALLATIN,16-3B-006,088+0.573,088+0.655,N-50,1
C000050,0.236,15741,3714.8759999999997,16-3B-007,GALLATIN,16-3B-007,088+0.655,088+0.891,N-50,1
C000050,16.062,2125,34131.75,16-4-001,GALLATIN,16-4-001,028+0.309,044+0.374,N-50,23
C000050,3.557,6079,21623.003,16-4-002,GALLATIN,16-4-002,044+0.374,047+0.931,N-50,9
C000050,20.718,6975,144508.05,16-4-003,GALLATIN,16-4-003,047+0.931,068+0.644,N-50,68
C000050,3.487,2846,9924.002,16-5-002,GALLATIN,16-5-002,004+0.871,008+0.377,N-50,5
C000050,6.544,2211,14468.784,16-5-005,GALLATIN,16-5-005,008+0.377,015+0.031,N-50,5
C000050,0.12,5417,650.04,16-5-006,GALLATIN,16-5-006,000+0.000,000+0.120,N-50,3
C000050,0.242,7214,1745.788,16-5-007,GALLATIN,16-5-007,000+0.120,000+0.362,N-50,1
C000050,0.308,4236,1304.6879999999999,16-5-008,GALLATIN,16-5-008,000+0.362,000+0.670,N-50,1
C000050,4.565,3846,17556.99,16-5-009,GALLATIN,16-5-009,000+0.670,004+0.871,N-50,5
C000051,15.425,307,4735.475,11-1-002,RICHLAND,11-1-002,027+0.799,043+0.248,P-51,2
C000051,16.828,269,4526.732,28-4-003,DAWSON,28-4-003,000+0.000,016+0.784,P-51,1
C000051,16.828,269,4526.732,28-4-003,MCCONE,28-4-003,000+0.000,016+0.784,P-51,1
C000051,14.139,490,6928.11,42-3-001,RICHLAND,42-3-001,043+0.248,057+0.418,P-51,2
C000051,12.493,635,7933.055,42-4-007,RICHLAND,42-4-007,057+0.418,069+0.758,P-51,3
C000051,1.193,2954,3524.1220000000003,42-4A-020,RICHLAND,42-4A-020,069+0.758,071+0.035,P-51,3
C000052,4.684,4741,22206.844,15-7-007,FLATHEAD,15-7-007,026+0.009,030+0.695,P-52,4
C000052,4.684,4741,22206.844,15-7-007,LAKE,15-7-007,026+0.009,030+0.695,P-52,3
C000052,2.898,9661,27997.578,15-7-008,FLATHEAD,15-7-008,030+0.695,033+0.561,P-52,13
C000052,3.723,7382,27483.185999999998,15-7-009,FLATHEAD,15-7-009,033+0.903,037+0.630,P-52,12
C000052,0.342,12710,4346.820000000001,15-7-032,FLATHEAD,15-7-032,033+0.561,033+0.903,P-52,2
C000052,1.454,9121,13261.934,15-7A-001,FLATHEAD,15-7A-001,045+0.013,046+0.469,P-52,8
C000052,3.593,10391,37334.863,15-7A-003,FLATHEAD,15-7A-003,041+0.425,045+0.013,P-52,5
C000052,3.779,7084,26770.435999999998,15-7A-004,FLATHEAD,15-7A-004,037+0.630,041+0.425,P-52,9
C000052,0.376,15505,5829.88,15-7B-007,FLATHEAD,15-7B-007,050+0.783,051+0.163,P-52,3
C000052,2.996,12510,37479.96,15-7B-009,FLATHEAD,15-7B-009,046+0.469,049+0.771,P-52,15
C000052,0.685,11135,7627.475,15-7B-087,FLATHEAD,15-7B-087,049+0.771,050+0.610,P-52,6
C000052,0.173,12835,2220.455,15-7B-096,FLATHEAD,15-7B-096,050+0.610,050+0.783,P-52,3
C000052,5.92,3961,23449.12,24-2-007,LAKE,24-2-007,000+0.213,006+0.144,P-52,15
C000052,10.272,1988,20420.736,24-2-008,LAKE,24-2-008,006+0.144,016+0.433,P-52,9
C000052,9.561,1703,16282.383,24-2-009,LAKE,24-2-009,016+0.433,026+0.009,P-52,19
C000052,0.213,7418,1580.0339999999999,24-2-034,LAKE,24-2-034,000+0.000,000+0.213,P-52,4
C000053,4.279,1877,8031.683,19-2-004,GOLDEN VALLEY,19-2-004,040+0.518,044+0.840,N-53,2
C000053,7.16,2366,16940.56,56-2-002,YELLOWSTONE,56-2-002,016+0.289,023+0.465,N-53,1
C000053,8.119,2115,17171.685,56-2-003,YELLOWSTONE,56-2-003,023+0.465,031+0.575,N-53,1
C000053,8.455,1764,14914.62,56-2-004,GOLDEN VALLEY,56-2-004,032+0.063,040+0.518,N-53,1
C000053,8.26,2667,22029.42,56-4-005,YELLOWSTONE,56-4-005,008+0.025,016+0.289,N-53,11
C000053,0.287,12392,3556.504,56-4A-022,YELLOWSTONE,56-4A-022,000+0.000,000+0.287,N-53,4
C000053,0.869,14941,12983.729,56-4A-023,YELLOWSTONE,56-4A-023,000+0.287,001+0.156,N-53,13
C000053,0.213,12380,2636.94,56-4A-024,YELLOWSTONE,56-4A-024,001+0.156,001+0.369,N-53,11
C000053,0.214,14803,3167.842,56-4A-025,YELLOWSTONE,56-4A-025,001+0.369,001+0.583,N-53,7
C000053,0.147,18728,2753.0159999999996,56-4A-026,YELLOWSTONE,56-4A-026,001+0.583,001+0.730,N-53,11
C000053,0.216,20555,4439.88,56-4A-027,YELLOWSTONE,56-4A-027,001+0.730,001+0.946,N-53,12
C000053,0.259,18774,4862.466,56-4A-028,YELLOWSTONE,56-4A-028,001+0.946,002+0.207,N-53,8
C000053,0.225,13028,2931.3,56-4A-029,YELLOWSTONE,56-4A-029,002+0.207,002+0.432,N-53,1
C000053,0.098,3827,375.046,56-4A-030,YELLOWSTONE,56-4A-030,002+0.432,002+0.530,N-53,1
C000053,0.762,11941,9099.042,56-4A-031,YELLOWSTONE,56-4A-031,002+0.739,003+0.132,N-53,3
C000053,2.676,10734,28724.184,56-4A-032,YELLOWSTONE,56-4A-032,003+0.132,005+0.790,N-53,4
C000053,1.783,4234,7549.222,56-4A-034,YELLOWSTONE,56-4A-034,006+0.232,008+0.025,N-53,2
C000053,0.209,12337,2578.433,56-4A-346,YELLOWSTONE,56-4A-346,002+0.530,002+0.739,N-53,1
C000054,14.436,613,8849.268,38-2-010,POWDER RIVER,38-2-010,014+0.775,029+0.345,P-54,6
C000054,6.73,786,5289.780000000001,38-5-002,POWDER RIVER,38-5-002,008+0.159,014+0.775,P-54,1
C000055,5.802,1550,8993.099999999999,22-3-005,JEFFERSON,22-3-005,002+0.511,008+0.343,N-55,5
C000055,3.76,2248,8452.48,22-3-006,JEFFERSON,22-3-006,008+0.343,012+0.073,N-55,1
C000055,0.252,3658,921.816,22-3-012,JEFFERSON,22-3-012,012+0.073,012+0.325,N-55,1
C000055,0.162,4099,664.038,22-3-013,JEFFERSON,22-3-013,012+0.325,012+0.487,N-55,1
C000055,0.195,3797,740.4150000000001,22-3-014,JEFFERSON,22-3-014,012+0.487,012+0.682,N-55,1
C000055,0.355,4015,1425.3249999999998,22-3-015,JEFFERSON,22-3-015,012+0.682,013+0.048,N-55,1
C000055,2.47,1674,4134.780000000001,29-1-016,JEFFERSON,29-1-016,000+0.000,002+0.511,N-55,1
C000055,2.47,1674,4134.780000000001,29-1-016,MADISON,29-1-016,000+0.000,002+0.511,N-55,2
C000055,2.47,1674,4134.780000000001,29-1-016,SILVER BOW,29-1-016,000+0.000,002+0.511,N-55,1
C000056,5.356,1479,7921.523999999999,27-3-008,LINCOLN,27-3-008,029+0.380,034+0.757,P-56,4
C000056,12.598,924,11640.552000000001,27-3-009,LINCOLN,27-3-009,016+0.695,029+0.380,P-56,3
C000056,4.647,767,3564.2490000000003,45-1-003,SANDERS,45-1-003,000+0.000,004+0.663,P-56,2
C000056,12.045,685,8250.825,45-1-004,SANDERS,45-1-004,004+0.663,016+0.695,P-56,1
C000057,5.978,1182,7065.996,07-2-021,CASCADE,07-2-021,000+0.000,005+0.865,N-57,15
C000057,4.549,2624,11936.576000000001,07-2-024,CASCADE,07-2-024,005+0.865,010+0.428,N-57,5
C000057,4.549,2624,11936.576000000001,07-2-024,JUDITH BASIN,07-2-024,005+0.865,010+0.428,N-57,7
C000057,6.744,724,4882.656,11-2-001,DAWSON,11-2-001,290+0.110,296+0.810,N-57,5
C000057,7.878,719,5664.282,11-2-002,DAWSON,11-2-002,296+0.810,304+0.696,N-57,4
C000057,10.256,753,7722.768,11-4-002,DAWSON,11-4-002,312+0.517,322+0.695,N-57,8
C000057,2.296,2311,5306.056,11-5A-006,DAWSON,11-5A-006,322+0.695,324+0.972,N-57,5
C000057,0.637,1783,1135.771,11-5A-007,DAWSON,11-5A-007,324+0.972,325+0.631,N-57,1
C000057,0.28,2569,719.32,11-5A-008,DAWSON,11-5A-008,325+0.631,325+0.911,N-57,2
C000057,0.601,9337,5611.536999999999,11-5A-015,DAWSON,11-5A-015,327+0.115,327+0.716,N-57,4
C000057,0.152,4801,729.752,11-5A-016,DAWSON,11-5A-016,327+0.716,327+0.868,N-57,3
C000057,0.505,6918,3493.59,11-5A-017,DAWSON,11-5A-017,327+0.868,328+0.476,N-57,2
C000057,0.483,6996,3379.0679999999998,11-5A-019,DAWSON,11-5A-019,328+0.476,328+0.959,N-57,3
C000057,0.541,5616,3038.2560000000003,11-5A-021,DAWSON,11-5A-021,328+0.959,329+0.418,N-57,2
C000057,4.207,2950,12410.65,14-6-002,JUDITH BASIN,14-6-002,060+0.730,064+0.961,N-57,2
C000057,8.386,2150,18029.899999999998,14-6-003,FERGUS,14-6-003,064+0.961,073+0.385,N-57,13
C000057,4.857,2522,12249.354000000001,14-6-004,FERGUS,14-6-004,073+0.385,078+0.259,N-57,1
C000057,7.943,1562,12406.965999999999,14-6-005,FERGUS,14-6-005,086+0.080,094+0.080,N-57,2
C000057,10.511,1241,13044.151,14-6-006,FERGUS,14-6-006,094+0.080,104+0.655,N-57,3
C000057,1.394,2312,3222.928,14-6A-002,FERGUS,14-6A-002,079+0.352,080+0.851,N-57,1
C000057,0.353,6053,2136.709,14-6A-004,FERGUS,14-6A-004,081+0.707,082+0.046,N-57,6
C000057,0.273,4671,1275.183,14-6A-006,FERGUS,14-6A-006,082+0.046,082+0.319,N-57,3
C000057,0.349,7787,2717.663,14-6A-007,FERGUS,14-6A-007,082+0.319,082+0.668,N-57,5
C000057,2.971,2449,7275.979,14-6A-009,FERGUS,14-6A-009,083+0.167,086+0.080,N-57,4
C000057,0.414,4911,2033.154,14-6A-064,FERGUS,14-6A-064,081+0.293,081+0.707,N-57,3
C000057,0.259,5387,1395.233,14-6A-065,FERGUS,14-6A-065,082+0.923,083+0.167,N-57,1
C000057,8.299,1209,10033.491,14-7-005,FERGUS,14-7-005,104+0.655,112+0.989,N-57,1
C000057,6.646,589,3914.494,14-7-006,FERGUS,14-7-006,112+0.989,119+0.648,N-57,5
C000057,4.178,534,2231.052,14-7-007,FERGUS,14-7-007,119+0.648,123+0.971,N-57,1
C000057,4.178,534,2231.052,14-7-007,PETROLEUM,14-7-007,119+0.648,123+0.971,N-57,1
C000057,12.327,312,3846.024,17-4-001,GARFIELD,17-4-001,199+0.753,212+0.074,N-57,1
C000057,20.896,486,10155.456,17-4-004,GARFIELD,17-4-004,218+0.051,238+0.932,N-57,2
C000057,0.375,1204,451.5,17-4-011,GARFIELD,17-4-011,212+0.074,212+0.449,N-57,1
C000057,0.187,872,163.064,17-4-013,GARFIELD,17-4-013,212+0.757,213+0.029,N-57,1
C000057,9.651,498,4806.198,17-5-001,GARFIELD,17-5-001,238+0.932,248+0.594,N-57,3
C000057,21.821,540,11783.34,17-6-001,GARFIELD,17-6-001,157+0.743,180+0.075,N-57,1
C000057,10.88,2155,23446.4,23-1-001,JUDITH BASIN,23-1-001,010+0.428,021+0.287,N-57,8
C000057,11.605,2533,29395.465,23-1-002,JUDITH BASIN,23-1-002,021+0.287,032+0.972,N-57,7
C000057,3.687,2250,8295.75,23-2-001,JUDITH BASIN,23-2-001,032+0.972,036+0.617,N-57,3
C000057,6.105,2555,15598.275000000001,23-2-013,JUDITH BASIN,23-2-013,036+0.617,042+0.717,N-57,7
C000057,11.964,2385,28534.14,23-4-001,JUDITH BASIN,23-4-001,042+0.717,054+0.881,N-57,4
C000057,3.776,2377,8975.552,23-4-002,JUDITH BASIN,23-4-002,054+0.881,058+0.756,N-57,5
C000057,1.946,2523,4909.758,23-4-003,JUDITH BASIN,23-4-003,058+0.756,060+0.730,N-57,8
C000057,9.343,788,7362.284,28-4-002,MCCONE,28-4-002,280+0.786,290+0.110,N-57,5
C000057,1.044,1195,1247.5800000000002,28-4-015,MCCONE,28-4-015,279+0.834,280+0.786,N-57,2
C000057,11.029,528,5823.312,28-5-001,MCCONE,28-5-001,248+0.594,259+0.559,N-57,1
C000057,7.974,497,3963.078,28-5-002,MCCONE,28-5-002,259+0.559,267+0.478,N-57,4
C000057,11.793,530,6250.29,35-2-001,PETROLEUM,35-2-001,123+0.971,135+0.783,N-57,3
C000057,9.367,731,6847.277000000001,35-2-003,PETROLEUM,35-2-003,135+0.783,145+0.199,N-57,3
C000057,7.133,644,4593.652,35-3-001,PETROLEUM,35-3-001,145+0.199,152+0.373,N-57,3
C000057,5.34,565,3017.1,35-3-002,PETROLEUM,35-3-002,152+0.373,157+0.743,N-57,2
C000058,13.944,1460,20358.24,18-2-001,GLACIER,18-2-001,017+0.281,031+0.254,P-58,9
C000058,7.285,2061,15014.385,18-2-002,GLACIER,18-2-002,031+0.254,038+0.576,P-58,6
C000058,5.587,2376,13274.712,18-2-003,GLACIER,18-2-003,038+0.576,044+0.130,P-58,4
C000058,1.783,1346,2399.9179999999997,18-2-004,GLACIER,18-2-004,044+0.130,045+0.954,P-58,2
C000058,4.387,1080,4737.959999999999,18-2-011,GLACIER,18-2-011,045+0.954,050+0.334,P-58,1
C000058,2.467,1273,3140.491,18-4-008,GLACIER,18-4-008,000+0.000,002+0.550,P-58,4
C000058,9.727,551,5359.577,18-4-009,GLACIER,18-4-009,002+0.550,012+0.253,P-58,1
C000059,14.122,479,6764.438,30-3-006,PARK,30-3-006,030+0.859,044+0.914,P-59,1
C000059,7.883,589,4643.087,30-3-008,MEAGHER,30-3-008,049+0.504,057+0.369,P-59,1
C000059,9.859,1423,14029.357,34-1-001,PARK,34-1-001,004+0.674,014+0.613,P-59,11
C000059,4.87,1285,6257.95,34-1-002,PARK,34-1-002,015+0.795,020+0.706,P-59,5
C000059,4.009,1175,4710.575000000001,34-1-003,PARK,34-1-003,020+0.706,024+0.885,P-59,3
C000059,5.975,615,3674.625,34-1-004,PARK,34-1-004,024+0.885,030+0.859,P-59,2
C000060,1.462,6254,9143.348,07-2-005,CASCADE,07-2-005,087+0.346,088+0.822,N-60,1
C000060,6.475,4393,28444.675,07-2-006,CASCADE,07-2-006,080+0.982,087+0.346,N-60,9
C000060,6.343,4224,26792.832,07-2-015,CASCADE,07-2-015,074+0.437,080+0.982,N-60,8
C000060,3.603,3178,11450.334,07-2-019,CASCADE,07-2-019,071+0.038,074+0.437,N-60,12
C000060,4.18,838,3502.8399999999997,07-2-020,CASCADE,07-2-020,066+0.997,071+0.038,P-60,6
C000060,5.45,811,4419.95,07-2-035,CASCADE,07-2-035,061+0.802,066+0.997,P-60,3
C000060,1.251,28068,35113.068,07-2A-008,CASCADE,07-2A-008,094+0.462,095+0.716,N-60,19
C000060,0.177,33824,5986.848,07-2A-009,CASCADE,07-2A-009,094+0.285,094+0.462,N-60,19
C000060,0.329,32335,10638.215,07-2A-010,CASCADE,07-2A-010,093+0.578,094+0.285,N-60,11
C000060,0.325,34914,11347.050000000001,07-2A-011,CASCADE,07-2A-011,093+0.253,093+0.578,N-60,29
C000060,0.084,35658,2995.2720000000004,07-2A-012,CASCADE,07-2A-012,093+0.169,093+0.253,N-60,13
C000060,0.486,36917,17941.662,07-2A-013,CASCADE,07-2A-013,092+0.681,093+0.169,N-60,46
C000060,0.409,36967,15119.502999999999,07-2A-014,CASCADE,07-2A-014,092+0.272,092+0.681,N-60,16
C000060,0.575,30509,17542.675,07-2A-015,CASCADE,07-2A-015,091+0.696,092+0.272,N-60,31
C000060,0.487,26113,12717.030999999999,07-2A-016,CASCADE,07-2A-016,091+0.209,091+0.696,N-60,14
