CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES
C000015,5.122,4598,23550.956,47-2-004,SILVER BOW,47-2-004,110+0.978,116+0.090,I-15,33
C000015,10.14,3917,39718.380000000005,50-4-001,TETON,50-4-001,302+0.356,313+0.018,I-15,34
C000015,7.8,3388,26426.399999999998,50-4-002,TETON,50-4-002,313+0.018,320+0.827,I-15,54
C000015,6.042,3134,18935.628,51-1-001,TOOLE,51-1-001,378+0.968,385+0.015,I-15,9
C000015,4.524,3134,14178.216,51-1-001,TOOLE,51-1-001,385+0.015,389+0.535,I-15,15
C000015,0.544,2606,1417.6640000000002,51-1-018,TOOLE,51-1-018,397+0.620,398+0.163,I-15,1
C000015,4.015,2702,10848.529999999999,51-1-019,TOOLE,51-1-019,368+0.978,373+0.008,I-15,12
C000015,5.957,2702,16095.814,51-1-019,TOOLE,51-1-019,373+0.008,378+0.968,I-15,6
C000015,1.185,2797,3314.445,51-3-002,TOOLE,51-3-002,363+0.210,364+0.397,I-15,4
C000015,4.6,2044,9402.4,51-3-003,TOOLE,51-3-003,364+0.397,368+0.978,I-15,8
C000015,1.607,15551,24990.457,A-003,LEWIS AND CLARK,A-003,190+0.095,191+0.732,I-15,17
C000015,3.959,9215,36482.185,A-009,CASCADE,A-009,286+0.413,290+0.374,I-15,39
C000015,4.516,3092,13963.472,A-061,TOOLE,A-061,358+0.570,363+0.210,I-15,8
C000015,11.174,3895,43522.729999999996,W-122,BEAVERHEAD,W-122,063+0.596,074+0.685,I-15,32
C000015,5.669,4351,24665.819,W-125,LEWIS AND CLARK,W-125,228+0.271,233+0.922,I-15,64
C000015,1.788,15469,27658.572,W-129,SILVER BOW,W-129,124+0.260,126+0.078,I-15,48
C000015,4.303,1955,8412.365,W-136,TOOLE,W-136,389+0.535,393+0.841,I-15,5
C000015,3.778,1955,7385.99,W-136,TOOLE,W-136,393+0.841,397+0.620,I-15,23
C000015,8.589,3778,32449.242000000002,W-142,BEAVERHEAD,W-142,014+0.910,023+0.533,I-15,25
C000015,5.862,3778,22146.636,W-142,BEAVERHEAD,W-142,023+0.533,029+0.384,I-15,16
C000016,4.168,2637,10991.016,33-3-005,YELLOWSTONE,33-3-005,020+0.901,025+0.167,N-16,20
C000016,9.144,2637,24112.728,33-3-005,MUSSELSHELL,33-3-005,025+0.167,034+0.375,N-16,28
C000016,11.201,2661,29805.861,33-3-006,MUSSELSHELL,33-3-006,034+0.375,045+0.566,N-16,42
C000016,2.278,2897,6599.366,33-3-007,MUSSELSHELL,33-3-007,045+0.566,047+0.847,N-16,11
C000016,0.061,23060,1406.66,56-4A-009,YELLOWSTONE,56-4A-009,000+0.000,000+0.061,N-16,7
C000016,1.206,23060,27810.36,56-4A-009,YELLOWSTONE,56-4A-009,000+0.061,001+0.247,N-16,193
C000016,0.236,32883,7760.388,56-4A-010,YELLOWSTONE,56-4A-010,001+0.247,001+0.483,N-16,89
C000016,0.121,37248,4507.008,56-4A-011,YELLOWSTONE,56-4A-011,001+0.483,001+0.604,N-16,7
C000016,0.36,29968,10788.48,56-4A-012,YELLOWSTONE,56-4A-012,001+0.604,001+0.963,N-16,35
C000016,0.695,38744,26927.079999999998,56-4A-013,YELLOWSTONE,56-4A-013,001+0.963,002+0.621,N-16,223
C000016,0.434,24897,10805.298,56-4A-015,YELLOWSTONE,56-4A-015,003+0.208,003+0.642,N-16,42
C000016,0.961,13877,13335.796999999999,56-4A-016,YELLOWSTONE,56-4A-016,003+0.642,004+0.511,N-16,48
C000016,0.125,15637,1954.625,56-4A-017,YELLOWSTONE,56-4A-017,004+0.511,004+0.635,N-16,17
C000016,0.111,6198,687.9780000000001,56-4A-018,YELLOWSTONE,56-4A-018,004+0.635,004+0.746,N-16,10
C000016,4.943,6198,30636.713999999996,56-4A-018,YELLOWSTONE,56-4A-018,004+0.746,009+0.864,N-16,33
C000016,0.571,29203,16674.912999999997,A-050,YELLOWSTONE,A-050,002+0.621,003+0.208,N-16,41
C000016,11.017,3234,35628.977999999996,W-144,YELLOWSTONE,W-144,009+0.864,020+0.901,N-16,30
C000017,6.249,849,5305.401,53-7-003,VALLEY,53-7-003,000+0.000,006+0.504,P-17,8
C000017,4.362,372,1622.664,53-7-004,VALLEY,53-7-004,006+0.504,010+0.943,P-17,6
C000017,1.136,381,432.816,53-8-005,VALLEY,53-8-005,010+0.943,011+1.076,P-17,2
C000018,2.874,296,850.7040000000001,09-2-011,CUSTER,09-2-011,017+0.225,020+0.057,N-18,2
C000018,8.265,296,2446.44,09-2-011,ROSEBUD,09-2-011,020+0.057,028+0.379,N-18,4
C000018,0.076,3860,293.36,09-2A-015,CUSTER,09-2A-015,000+0.000,000+0.076,N-18,6
C000018,0.227,3769,855.563,09-2A-016,CUSTER,09-2A-016,000+0.076,000+0.303,N-18,1
C000018,0.227,5379,1221.0330000000001,09-2A-017,CUSTER,09-2A-017,000+0.303,000+0.530,N-18,2
C000018,0.242,3350,810.6999999999999,09-2A-018,CUSTER,09-2A-018,000+0.530,000+0.772,N-18,1
C000018,0.143,3350,479.04999999999995,09-2A-018,CUSTER,09-2A-018,000+0.772,000+0.915,N-18,1
C000018,1.273,2931,3731.1629999999996,09-2A-019,CUSTER,09-2A-019,000+0.915,002+0.153,N-18,1
C000018,7.344,384,2820.096,09-2A-020,CUSTER,09-2A-020,002+0.153,009+0.509,N-18,8
C000018,15.436,491,7579.076,17-4-002,GARFIELD,17-4-002,067+0.592,083+0.065,N-18,3
C000018,21.119,207,4371.633,44-4-001,GARFIELD,44-4-001,038+0.018,059+0.443,N-18,5
C000018,7.713,474,3655.962,A-022,CUSTER,A-022,009+0.509,017+0.225,N-18,8
C000019,1.824,1843,3361.632,12-1-004,DEER LODGE,12-1-004,017+0.204,019+0.081,P-19,6
C000019,1.304,1843,2403.272,12-1-004,DEER LODGE,12-1-004,019+0.081,020+0.246,P-19,3
C000019,1.225,1843,2257.675,12-1-004,DEER LODGE,12-1-004,020+0.246,021+0.465,P-19,3
C000019,5.696,1351,7695.295999999999,12-1-005,DEER LODGE,12-1-005,021+0.465,027+0.342,P-19,25
C000019,2.767,4761,13173.687,12-1B-001,DEER LODGE,12-1B-001,000+0.000,002+0.790,P-19,18
C000019,1.152,6307,7265.664,12-1B-003,DEER LODGE,12-1B-003,004+0.416,005+0.573,P-19,21
C000019,1.32,9743,12860.76,12-1B-007,DEER LODGE,12-1B-007,005+0.573,006+0.900,P-19,20
C000019,1.616,5982,9666.912,12-1B-008,DEER LODGE,12-1B-008,002+0.790,004+0.416,P-19,18
C000019,0.812,6778,5503.736000000001,12-1C-001,DEER LODGE,12-1C-001,009+0.250,010+0.063,P-19,1
C000019,0.313,7488,2343.744,12-1C-002,DEER LODGE,12-1C-002,008+0.933,009+0.250,P-19,2
C000019,0.28,5077,1421.5600000000002,12-1C-012,DEER LODGE,12-1C-012,007+0.688,007+0.969,P-19,2
C000019,0.295,10063,2968.585,12-1C-013,DEER LODGE,12-1C-013,006+0.900,007+0.199,P-19,3
C000019,0.497,4771,2371.187,12-1C-043,DEER LODGE,12-1C-043,010+0.063,010+0.561,P-19,1
C000019,1.295,2084,2698.7799999999997,12-1C-044,DEER LODGE,12-1C-044,012+0.362,013+0.659,P-19,6
C000019,3.54,1797,6361.38,12-1C-045,DEER LODGE,12-1C-045,013+0.659,017+0.204,P-19,14
C000019,1.761,3414,6012.054,12-1C-054,DEER LODGE,12-1C-054,010+0.561,012+0.362,P-19,8
C000019,3.709,1359,5040.531,20-1-002,GRANITE,20-1-002,057+0.449,061+0.159,P-19,7
C000019,2.688,1963,5276.544000000001,20-1-015,GRANITE,20-1-015,061+0.159,063+0.887,P-19,6
C000019,0.035,1963,68.70500000000001,20-1-015,GRANITE,20-1-015,063+0.887,063+0.922,P-19,1
C000019,0.341,1014,345.774,20-3-002,DEER LODGE,20-3-002,027+0.342,027+0.682,P-19,11
C000019,3.928,1014,3982.9919999999997,20-3-002,GRANITE,20-3-002,027+0.682,031+0.599,P-19,15
C000019,4.469,1378,6158.282,20-3-003,GRANITE,20-3-003,031+0.599,036+0.205,P-19,11
C000019,10.125,1249,12646.125,20-3-004,GRANITE,20-3-004,038+0.425,048+0.613,P-19,25
C000019,8.847,1004,8882.387999999999,20-3-005,GRANITE,20-3-005,048+0.613,057+0.449,P-19,18
C000019,2.28,1089,2482.9199999999996,20-3-008,GRANITE,20-3-008,036+0.205,038+0.425,P-19,3
C000020,8.906,2613,23271.378,11-3-001,DAWSON,11-3-001,008+0.129,017+0.080,N-20,34
C000020,0.559,3730,2085.07,11-5A-022,DAWSON,11-5A-022,000+0.000,000+0.559,N-20,8
C000020,0.119,3730,443.87,11-5A-022,DAWSON,11-5A-022,000+0.559,000+0.679,N-20,2
C000020,0.48,7367,3536.16,11-5A-023,DAWSON,11-5A-023,000+0.679,001+0.180,N-20,13
C000020,1.204,3851,4636.604,11-5A-024,DAWSON,11-5A-024,001+0.180,002+0.419,N-20,10
C000020,1.353,2800,3788.4,11-5A-025,DAWSON,11-5A-025,002+0.419,003+0.716,N-20,8
C000020,4.397,2318,10192.246000000001,11-5A-026,DAWSON,11-5A-026,003+0.716,008+0.129,N-20,13
C000020,4.844,4656,22553.664,42-2-001,RICHLAND,42-2-001,055+0.826,060+0.705,N-20,21
C000020,1.635,5475,8951.625,42-2-002,RICHLAND,42-2-002,060+0.705,062+0.307,N-20,10
C000020,0.226,5475,1237.3500000000001,42-2-002,RICHLAND,42-2-002,062+0.307,062+0.533,N-20,1
C000020,0.422,4796,2023.912,42-2-012,RICHLAND,42-2-012,063+0.177,063+0.599,N-20,3
C000020,0.137,4408,603.8960000000001,42-2-013,RICHLAND,42-2-013,063+0.599,063+0.736,N-20,2
C000020,0.139,4080,567.12,42-2-014,RICHLAND,42-2-014,063+0.736,063+0.875,N-20,1
C000020,0.35,4080,1428.0,42-2-014,RICHLAND,42-2-014,063+0.875,064+0.181,N-20,2
C000020,7.438,2394,17806.572,42-4-002,RICHLAND,42-4-002,028+0.911,036+0.401,N-20,26
C000020,10.823,2920,31603.16,42-4-003,RICHLAND,42-4-003,036+0.401,047+0.259,N-20,55
C000020,2.522,4124,10400.728,42-4A-012,RICHLAND,42-4A-012,047+0.259,049+0.732,N-20,16
C000020,0.217,4124,894.908,42-4A-012,RICHLAND,42-4A-012,049+0.732,050+0.012,N-20,1
C000020,1.109,3693,4095.537,42-4A-013,RICHLAND,42-4A-013,050+0.379,051+0.472,N-20,9
C000020,0.257,3944,1013.6080000000001,42-4A-014,RICHLAND,42-4A-014,051+0.472,051+0.728,N-20,14
C000020,0.286,9486,2712.9959999999996,42-4A-015,RICHLAND,42-4A-015,052+0.077,052+0.363,N-20,20
C000020,0.073,8142,594.366,42-4A-016,RICHLAND,42-4A-016,052+0.363,052+0.436,N-20,9
C000020,0.13,6951,903.63,42-4A-017,RICHLAND,42-4A-017,052+0.436,052+0.566,N-20,4
C000020,0.657,5614,3688.398,42-4A-018,RICHLAND,42-4A-018,052+0.566,053+0.214,N-20,32
C000020,0.367,4608,1691.136,42-4A-051,RICHLAND,42-4A-051,050+0.012,050+0.379,N-20,7
C000020,2.454,5310,13030.740000000002,42-4A-054,RICHLAND,42-4A-054,053+0.382,055+0.826,N-20,20
C000020,0.109,7648,833.632,42-4A-056,RICHLAND,42-4A-056,051+0.728,051+0.838,N-20,4
C000020,0.249,7648,1904.352,42-4A-056,RICHLAND,42-4A-056,051+0.838,052+0.077,N-20,14
C000020,5.717,1933,11050.961,W-145,DAWSON,W-145,017+0.080,023+0.124,N-20,16
C000020,5.837,1933,11282.921,W-145,RICHLAND,W-145,023+0.124,028+0.911,N-20,13
C000021,2.534,726,1839.684,37-3-005,PONDERA,37-3-005,000+0.601,003+0.252,P-21,10
C000021,0.865,1281,1108.065,37-3-011,PONDERA,37-3-011,003+0.252,004+0.209,P-21,3
C000021,0.352,3283,1155.616,37-3-013,PONDERA,37-3-013,004+0.587,005+0.007,P-21,1
C000022,4.813,841,4047.7329999999997,10-2-003,DANIELS,10-2-003,001+0.781,006+0.587,P-22,6
C000022,4.803,650,3121.95,10-2-004,DANIELS,10-2-004,006+0.587,011+0.427,P-22,4
C000022,1.499,1382,2071.618,10-2-021,DANIELS,10-2-021,000+0.276,001+0.781,P-22,1
C000022,4.396,332,1459.472,101963A,SHERIDAN,101963A,017+0.855,022+0.259,P-22,6
C000022,3.495,1262,4410.6900000000005,43-5-004,ROOSEVELT,43-5-004,071+0.833,075+0.335,N-22,4
C000022,4.637,1118,5184.165999999999,43-5-006,ROOSEVELT,43-5-006,083+0.887,088+0.500,N-22,4
C000022,8.034,603,4844.502,46-1-001,SHERIDAN,46-1-001,022+0.259,030+0.309,P-22,8
C000022,8.243,648,5341.464,46-1-002,SHERIDAN,46-1-002,030+0.309,038+0.521,P-22,12
C000022,2.643,898,2373.4139999999998,46-1-003,SHERIDAN,46-1-003,038+0.521,041+0.161,P-22,7
C000022,0.277,2200,609.4000000000001,46-1-011,SHERIDAN,46-1-011,041+0.161,041+0.438,N-22,1
C000022,0.196,3041,596.0360000000001,46-1-012,SHERIDAN,46-1-012,041+0.438,041+0.635,N-22,2
C000022,0.215,3285,706.275,46-1-013,SHERIDAN,46-1-013,041+0.776,042+0.019,N-22,3
C000022,0.142,3601,511.3419999999999,46-1-026,SHERIDAN,46-1-026,041+0.635,041+0.776,N-22,7
C000022,0.86,2207,1898.02,46-2-001,SHERIDAN,46-2-001,042+0.353,043+0.379,N-22,5
C000022,5.448,1506,8204.688,46-2-002,SHERIDAN,46-2-002,043+0.379,048+0.865,N-22,15
C000022,7.248,1159,8400.432,46-2-003,SHERIDAN,46-2-003,048+0.865,055+0.898,N-22,7
C000022,7.903,993,7847.678999999999,46-2-004,SHERIDAN,46-2-004,055+0.898,063+0.806,N-22,11
C000022,5.001,911,4555.911,46-3-001,SHERIDAN,46-3-001,064+0.785,069+0.812,N-22,6
C000022,1.037,1063,1102.331,46-3-007,SHERIDAN,46-3-007,063+0.806,064+0.785,N-22,1
C000023,20.556,2365,48614.94,06-5-002,CARTER,06-5-002,109+0.488,130+0.025,N-23,37
C000023,6.896,2734,18853.664,06-6-006,CARTER,06-6-006,130+0.025,136+0.925,N-23,1
C000023,0.357,2734,976.038,06-6-006,CARTER,06-6-006,136+0.925,137+0.288,N-23,3
C000023,2.571,2127,5468.517000000001,06-6-007,CARTER,06-6-007,137+0.288,139+0.862,N-23,3
C000023,5.847,1516,8864.052000000001,09-2-006,CUSTER,09-2-006,003+0.100,008+0.953,N-23,11
C000023,3.949,975,3850.2749999999996,09-2-007,CUSTER,09-2-007,008+0.953,013+0.177,N-23,8
C000023,2.743,791,2169.7129999999997,09-2-008,CUSTER,09-2-008,013+0.177,015+0.853,N-23,4
C000023,0.37,6480,2397.6,09-2A-021,CUSTER,09-2A-021,000+0.000,000+0.370,N-23,11
C000023,0.498,5685,2831.13,09-2A-022,CUSTER,09-2A-022,000+0.370,001+0.195,N-23,10
C000023,0.388,10896,4227.648,09-2A-023,CUSTER,09-2A-023,001+0.195,001+0.582,N-23,9
C000023,0.125,10896,1362.0,09-2A-023,CUSTER,09-2A-023,001+0.582,001+0.707,N-23,2
C000023,0.248,8760,2172.48,09-2A-024,CUSTER,09-2A-024,001+0.707,001+0.955,N-23,5
C000023,0.24,8760,2102.4,09-2A-024,CUSTER,09-2A-024,001+0.955,002+0.066,N-23,5
C000023,1.039,4212,4376.268,09-2A-025,CUSTER,09-2A-025,002+0.066,003+0.100,N-23,12
C000023,34.239,683,23385.236999999997,09-4-002,CUSTER,09-4-002,015+0.853,050+0.116,N-23,42
C000023,17.456,720,12568.32,38-2-001,POWDER RIVER,38-2-001,050+0.575,068+0.043,N-23,17
C000023,8.212,768,6306.816,38-2-002,POWDER RIVER,38-2-002,068+0.043,076+0.260,N-23,5
C000023,2.67,2673,7136.91,38-2-003,POWDER RIVER,38-2-003,076+0.260,078+0.861,N-23,10
C000023,2.768,2445,6767.759999999999,38-2-005,POWDER RIVER,38-2-005,083+0.302,086+0.047,N-23,3
C000023,0.558,3974,2217.492,38-2-013,POWDER RIVER,38-2-013,079+0.346,079+0.904,N-23,2
C000023,15.442,2302,35547.484000000004,38-5-003,POWDER RIVER,38-5-003,086+0.047,101+0.596,N-23,45
C000023,7.454,2302,17159.108,38-5-003,CARTER,38-5-003,102+0.030,109+0.488,N-23,18
C000023,0.841,2392,2011.672,W-204,POWDER RIVER,W-204,079+0.904,080+0.803,N-23,3
C000023,2.552,2392,6104.384,W-204,POWDER RIVER,W-204,080+0.803,083+0.302,N-23,2
C000024,5.861,2446,14336.006,07-1-003,CASCADE,07-1-003,133+0.579,139+0.437,N-24,78
C000024,6.091,2016,12279.456,07-1-011,CASCADE,07-1-011,127+0.475,133+0.579,N-24,41
C000024,2.861,1747,4998.167,07-1-012,CASCADE,07-1-012,124+0.630,127+0.475,N-24,8
C000024,7.781,1322,10286.482,07-1-013,CASCADE,07-1-013,116+0.897,124+0.630,N-24,12
C000024,12.958,1502,19462.916,25-3-005,LEWIS AND CLARK,25-3-005,087+0.493,100+0.431,N-24,90
C000024,8.632,1575,13595.4,25-3-006,LEWIS AND CLARK,25-3-006,100+0.431,109+0.079,N-24,35
C000024,1.245,1543,1921.035,25-3-014,LEWIS AND CLARK,25-3-014,109+0.079,110+0.340,N-24,5
C000024,0.735,1543,1134.105,25-3-014,LEWIS AND CLARK,25-3-014,110+0.340,111+0.079,N-24,1
C000024,1.382,1543,2132.426,25-3-014,LEWIS AND CLARK,25-3-014,111+0.079,112+0.452,N-24,5
C000024,0.923,1543,1424.189,25-3-014,LEWIS AND CLARK,25-3-014,112+0.452,113+0.377,N-24,2
C000024,0.409,1543,631.087,25-3-014,LEWIS AND CLARK,25-3-014,113+0.561,113+0.970,N-24,2
C000024,2.85,1543,4397.55,25-3-014,LEWIS AND CLARK,25-3-014,113+0.970,116+0.820,N-24,6
C000024,2.993,2191,6557.663,25-4-001,LEWIS AND CLARK,25-4-001,068+0.469,071+0.482,N-24,33
C000024,4.944,2039,10080.816,25-4-003,LEWIS AND CLARK,25-4-003,078+0.036,082+0.983,N-24,26
C000024,4.497,1746,7851.762,25-4-004,LEWIS AND CLARK,25-4-004,082+0.983,087+0.493,N-24,25
C000024,0.167,8252,1378.084,32-3B-005,MISSOULA,32-3B-005,000+0.000,000+0.167,N-24,2
C000024,0.913,8252,7534.076,32-3B-005,MISSOULA,32-3B-005,000+0.167,000+1.080,N-24,30
C000024,0.698,5828,4067.9439999999995,32-3B-006,MISSOULA,32-3B-006,000+1.080,000+1.777,N-24,17
C000024,1.777,5684,10100.467999999999,32-3B-011,MISSOULA,32-3B-011,000+1.777,002+0.564,N-24,8
C000024,5.923,3971,23520.233,32-4-002,MISSOULA,32-4-002,016+0.459,022+0.364,N-24,50
C000024,2.666,3971,10586.686,32-4-002,MISSOULA,32-4-002,022+0.364,025+0.131,N-24,30
C000024,1.635,3971,6492.585,32-4-002,MISSOULA,32-4-002,025+0.131,026+0.774,N-24,19
C000024,3.828,2797,10706.916,32-4-004,MISSOULA,32-4-004,031+0.873,035+0.690,N-24,41
C000024,8.902,2797,24898.893999999997,32-4-004,POWELL,32-4-004,035+0.690,044+0.558,N-24,47
C000024,6.774,3022,20471.028,39-2-001,POWELL,39-2-001,044+0.558,051+0.330,N-24,39
C000024,4.334,2936,12724.624,39-2-002,POWELL,39-2-002,051+0.330,055+0.664,N-24,32
C000024,6.777,1700,11520.9,39-2-003,POWELL,39-2-003,055+0.664,062+0.451,N-24,51
C000024,0.91,1700,1547.0,39-2-003,POWELL,39-2-003,062+0.451,063+0.364,N-24,7
C000024,2.09,1700,3552.9999999999995,39-2-003,POWELL,39-2-003,063+0.364,065+0.451,N-24,13
C000024,3.035,1700,5159.5,39-2-003,LEWIS AND CLARK,39-2-003,065+0.451,068+0.469,N-24,21
C000024,13.712,4726,64802.912,A-015,MISSOULA,A-015,002+0.564,016+0.459,N-24,133
C000024,0.16,3062,489.92,W-132,MISSOULA,W-132,026+0.774,026+0.934,N-24,2
C000024,1.137,3062,3481.494,W-132,MISSOULA,W-132,026+0.934,028+0.073,N-24,6
C000024,1.344,3062,4115.328,W-132,MISSOULA,W-132,028+0.073,029+0.420,N-24,14
C000024,0.682,3062,2088.284,W-132,MISSOULA,W-132,029+0.420,030+0.098,N-24,2
C000024,1.765,3062,5404.429999999999,W-132,MISSOULA,W-132,030+0.098,031+0.873,N-24,13
C000024,6.516,2031,13233.996,W-149,LEWIS AND CLARK,W-149,071+0.482,078+0.036,N-24,55
C000025,5.214,785,4092.9900000000002,28-2-001,MCCONE,28-2-001,034+0.337,039+0.534,P-25,3
C000025,6.577,886,5827.222,28-2-002,MCCONE,28-2-002,039+0.534,046+0.184,P-25,5
C000025,7.095,977,6931.815,28-4-004,MCCONE,28-4-004,000+0.000,007+0.266,P-25,3
C000025,16.604,704,11689.216,28-4-005,MCCONE,28-4-005,007+0.266,023+0.889,P-25,10
C000025,10.445,882,9212.49,28-4-006,MCCONE,28-4-006,023+0.889,034+0.337,P-25,6
C000025,0.323,1286,415.378,43-3-007,MCCONE,43-3-007,046+0.184,046+0.507,P-25,1
C000025,0.533,1286,685.438,43-3-007,ROOSEVELT,43-3-007,046+0.507,047+0.030,P-25,2
C000025,2.714,1030,2795.42,43-3-008,ROOSEVELT,43-3-008,047+0.030,049+0.710,P-25,5
C000025,0.124,1316,163.184,43-3-017,ROOSEVELT,43-3-017,052+0.293,052+0.417,P-25,1
C000025,0.19,1635,310.65,43-3-018,ROOSEVELT,43-3-018,052+0.417,052+0.606,P-25,3
C000025,0.066,6748,445.368,43-3-019,ROOSEVELT,43-3-019,052+0.606,052+0.673,P-25,3
C000025,0.189,5558,1050.462,43-3-020,ROOSEVELT,43-3-020,052+0.673,053+0.059,P-25,9
C000025,2.541,1605,4078.305,43-3-026,ROOSEVELT,43-3-026,049+0.710,052+0.293,P-25,10
C000026,1.836,2139,3927.204,42-4-004,RICHLAND,42-4-004,000+0.802,002+0.671,P-26,14
C000026,0.221,1445,319.345,42-4-005,RICHLAND,42-4-005,002+0.671,002+0.892,P-26,2
C000026,0.991,1445,1431.995,42-4-005,RICHLAND,42-4-005,002+0.892,003+0.888,P-26,4
C000026,1.973,1445,2850.985,42-4-005,RICHLAND,42-4-005,003+0.888,005+0.837,P-26,5
C000026,1.704,2001,3409.7039999999997,42-4-006,RICHLAND,42-4-006,005+0.837,007+0.520,P-26,2
C000026,0.802,2100,1684.2,42-4A-019,RICHLAND,42-4A-019,000+0.000,000+0.802,P-26,4
C000027,7.616,403,3069.248,06-1-001,CARTER,06-1-001,004+0.448,012+0.057,P-27,10
C000027,1.468,403,591.604,06-1-001,FALLON,06-1-001,012+0.057,013+0.518,P-27,7
C000027,4.196,487,2043.4519999999998,06-1-002,CARTER,06-1-002,000+0.266,004+0.448,P-27,3
C000027,7.004,756,5295.023999999999,13-1-007,FALLON,13-1-007,036+0.536,043+0.553,P-27,2
C000027,6.151,567,3487.6169999999997,13-1-008,FALLON,13-1-008,043+0.553,049+0.715,P-27,2
C000027,4.995,473,2362.635,13-1-009,FALLON,13-1-009,049+0.715,054+0.725,P-27,1
C000027,1.015,473,480.09499999999997,13-1-009,WIBAUX,13-1-009,054+0.725,055+0.741,P-27,2
C000027,0.769,1586,1219.634,13-1-023,FALLON,13-1-023,035+0.749,036+0.536,P-27,2
C000027,6.617,504,3334.968,13-2-001,FALLON,13-2-001,022+0.504,029+0.141,P-27,1
C000027,4.452,822,3659.544,13-2-002,FALLON,13-2-002,029+0.141,033+0.620,P-27,3
C000027,8.966,488,4375.407999999999,13-2-010,FALLON,13-2-010,013+0.518,022+0.504,P-27,7
C000027,0.604,1719,1038.276,55-1-010,WIBAUX,55-1-010,079+0.324,079+0.928,P-27,2
C000027,8.113,529,4291.777,55-2-001,WIBAUX,55-2-001,055+0.741,063+0.889,P-27,10
C000027,5.872,608,3570.176,55-2-002,WIBAUX,55-2-002,063+0.889,069+0.736,P-27,9
C000027,7.362,815,6000.03,55-2-003,WIBAUX,55-2-003,069+0.736,077+0.096,P-27,10
C000027,2.234,767,1713.478,A-005,WIBAUX,A-005,077+0.096,079+0.324,P-27,2
C000028,2.2,4180,9196.0,05-1-003,CARBON,05-1-003,099+0.582,101+0.705,P-28,16
C000028,4.123,3928,16195.144,05-1-004,CARBON,05-1-004,090+0.771,094+0.946,P-28,40
C000028,14.587,2466,35971.542,05-1-005,CARBON,05-1-005,076+0.177,090+0.771,P-28,160
C000028,3.7,3974,14703.800000000001,05-1-012,CARBON,05-1-012,095+0.848,099+0.582,P-28,29
C000028,12.189,748,9117.372,05-2-002,CARBON,05-2-002,049+0.132,061+0.276,P-28,16
C000028,4.145,693,2872.4849999999997,05-2-003,CARBON,05-2-003,044+0.977,049+0.132,P-28,3
C000028,7.032,952,6694.464,05-3-003,CARBON,05-3-003,061+0.276,068+0.296,P-28,12
C000028,2.064,1027,2119.728,34-5-002,PARK,34-5-002,006+0.274,008+0.724,P-28,1
C000028,2.017,1427,2878.259,34-5-003,PARK,34-5-003,001+0.643,003+0.649,P-28,3
C000028,2.626,1025,2691.65,34-5-004,PARK,34-5-004,003+0.649,006+0.274,P-28,3
C000028,5.981,3769,22542.389,A-058,CARBON,A-058,070+0.205,076+0.177,P-28,37
C000029,2.893,552,1596.936,22-3-003,JEFFERSON,22-3-003,062+0.850,065+0.502,P-29,3
C000029,4.669,755,3525.095,22-3-004,JEFFERSON,22-3-004,065+0.502,070+0.603,P-29,12
C000029,3.378,706,2384.868,22-3-021,JEFFERSON,22-3-021,070+0.603,074+0.029,P-29,15
C000029,0.817,706,576.8019999999999,22-3-021,JEFFERSON,22-3-021,074+0.234,075+0.048,P-29,2
C000029,2.822,706,1992.332,22-3-021,SILVER BOW,22-3-021,075+0.048,077+0.872,P-29,11
C000029,3.159,2217,7003.503,29-1-002,MADISON,29-1-002,039+0.379,042+0.532,P-29,10
C000029,3.233,2315,7484.395,29-1-004,MADISON,29-1-004,049+0.910,053+0.206,N-29,5
C000029,4.071,1863,7584.272999999999,29-1-005,MADISON,29-1-005,053+0.206,057+0.273,N-29,15
C000029,0.312,2521,786.552,29-1-010,MADISON,29-1-010,042+0.532,042+0.844,P-29,2
C000029,0.337,3822,1288.0140000000001,29-1-011,MADISON,29-1-011,042+0.844,043+0.188,N-29,1
C000029,1.121,418,468.578,29-1-015,MADISON,29-1-015,057+0.273,058+0.360,P-29,2
C000029,1.522,418,636.196,29-1-015,SILVER BOW,29-1-015,058+0.360,059+0.882,P-29,2
C000029,2.899,418,1211.782,29-1-015,JEFFERSON,29-1-015,059+0.882,062+0.850,P-29,1
C000029,5.362,1203,6450.486,29-3-001,MADISON,29-3-001,017+0.875,023+0.217,P-29,7
C000029,2.079,1639,3407.481,29-3-002,MADISON,29-3-002,023+0.217,025+0.325,P-29,6
C000029,7.872,1946,15318.912,29-3-003,MADISON,29-3-003,025+0.325,033+0.202,P-29,18
C000029,5.152,1950,10046.4,29-3-004,MADISON,29-3-004,034+0.223,039+0.379,P-29,23
C000029,0.273,2820,769.86,29-3-010,MADISON,29-3-010,033+0.202,033+0.475,P-29,6
C000029,0.75,2392,1794.0,29-3-011,MADISON,29-3-011,033+0.475,034+0.223,P-29,5
C000029,3.741,2360,8828.76,29-4-004,MADISON,29-4-004,001+0.936,005+0.693,P-29,13
C000029,5.643,1291,7285.112999999999,29-4-005,MADISON,29-4-005,005+0.693,011+0.342,P-29,7
C000029,0.398,1291,513.818,29-4-005,MADISON,29-4-005,011+0.342,011+0.740,P-29,1
