CORRIDOR,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000025,5.214,905.0,4718.67,28-2-001,MCCONE,28-2-001,034+0.337,039+0.534,P-25,1,905.0,4718.67
C228373,0.252,1812.0,456.624,47-1-031,SILVER BOW,47-1-031,000+0.000,000+0.252,R015S127ONB,2,906.0,228.312
C000205,4.32,7255.0,31341.600000000002,16-3-032,GALLATIN,16-3-032,021+0.140,025+0.498,P-205,8,906.875,3917.7000000000003
C008121,0.475,8191.0,3890.725,32-3A-200,MISSOULA,32-3A-200,000+0.571,001+0.046,U-8121,9,910.1111111111111,432.30277777777775
C006906,0.497,912.0,453.264,56-4B-032,YELLOWSTONE,56-4B-032,000+0.891,001+0.388,U-6906,1,912.0,453.264
C001008,0.499,13686.0,6829.314,56-4A-066,YELLOWSTONE,56-4A-066,003+0.471,003+0.970,U-1008,15,912.4,455.2876
C006201,2.21,4570.0,10099.7,32-3A-180,MISSOULA,32-3A-180,000+0.240,002+0.450,L-32-4322,5,914.0,2019.94
C005205,0.852,6401.0,5453.652,07-2A-055,CASCADE,07-2A-055,001+0.692,002+0.546,U-5205,7,914.4285714285714,779.0931428571429
C081011,6.057,916.0,5548.212,39-3-038,DEER LODGE,39-3-038,007+0.791,012+1.841,X-81011,1,916.0,5548.212
C000090,4.524,10997.0,49750.428,32-3-001,MISSOULA,32-3-001,084+0.781,089+0.501,I-90,12,916.4166666666666,4145.869
C000057,2.99,2753.0,8231.470000000001,23-1-002,JUDITH BASIN,23-1-002,029+0.359,032+0.390,N-57,3,917.6666666666666,2743.8233333333337
C229224,0.244,1838.0,448.472,32-3-045,MISSOULA,32-3-045,000+0.000,000+0.244,R090W107ONA,2,919.0,224.236
C032025,3.184,919.0,2926.096,091413T,MISSOULA,091413T,000+0.000,003+0.184,L-32-25,1,919.0,2926.096
C001992,0.326,921.0,300.24600000000004,47-1C-120,SILVER BOW,47-1C-120,000+0.907,001+0.234,L-47-1030,1,921.0,300.24600000000004
C000014,11.455,1844.0,21123.02,54-2-004,WHEATLAND,54-2-004,104+0.684,116+0.178,N-14,2,922.0,10561.51
C000791,0.855,4610.0,3941.5499999999997,56-4A-100,YELLOWSTONE,56-4A-100,000+0.000,000+0.855,L-56-2384,5,922.0,788.31
C000029,0.181,5543.0,1003.283,47-1C-021,SILVER BOW,47-1C-021,089+0.134,089+0.315,N-29,6,923.8333333333334,167.21383333333333
C000057,10.248,924.0,9469.152,11-4-002,DAWSON,11-4-002,312+0.519,322+0.694,N-57,1,924.0,9469.152
C005209,0.076,1848.0,140.448,07-2A-237,CASCADE,07-2A-237,000+0.841,000+0.916,U-5209,2,924.0,70.224
C032131,1.943,2773.0,5387.939,32-3A-038,MISSOULA,32-3A-038,000+0.000,001+0.943,L-32-131,3,924.3333333333334,1795.9796666666668
C000302,2.796,925.0,2586.2999999999997,56-4-007,YELLOWSTONE,56-4-007,004+0.264,007+0.061,S-302,1,925.0,2586.2999999999997
C000009,1.432,925.0,1324.6,25-3-015,LEWIS AND CLARK,25-3-015,038+0.316,039+0.970,P-9,1,925.0,1324.6
C000027,7.004,927.0,6492.708,13-1-007,FALLON,13-1-007,036+0.536,043+0.553,P-27,1,927.0,6492.708
C006903,1.965,1855.0,3645.0750000000003,56-4B-030,YELLOWSTONE,56-4B-030,000+0.825,002+0.790,U-6903,2,927.5,1822.5375000000001
C008102,0.371,4639.0,1721.069,32-3A-209,MISSOULA,32-3A-209,003+0.300,003+0.671,U-8102,5,927.8,344.2138
C000019,2.767,4640.0,12838.88,12-1B-001,DEER LODGE,12-1B-001,000+0.000,002+0.790,P-19,5,928.0,2567.776
C056530,1.997,5570.0,11123.29,56-4A-373,YELLOWSTONE,56-4A-373,002+0.152,004+0.148,L-56-530,6,928.3333333333334,1853.881666666667
C000055,4.678,1858.0,8691.724,22-3-005,JEFFERSON,22-3-005,002+0.510,007+0.251,N-55,2,929.0,4345.862
C000022,4.813,929.0,4471.277,10-2-003,DANIELS,10-2-003,001+0.781,006+0.587,P-22,1,929.0,4471.277
C050011,0.362,1859.0,672.958,11-5A-035,DAWSON,11-5A-035,000+0.399,000+0.760,U-5002,2,929.5,336.479
C000007,0.388,5577.0,2163.876,32-3A-029,MISSOULA,32-3A-029,094+0.053,094+0.441,N-7,6,929.5,360.646
C000061,1.188,930.0,1104.84,14-7-002,FERGUS,14-7-002,041+0.485,042+0.670,N-61,1,930.0,1104.84
C000001,5.71,931.0,5316.01,51-4-002,TOOLE,51-4-002,297+0.678,303+0.275,N-1,1,931.0,5316.01
C007104,0.465,1864.0,866.76,14-6A-030,FERGUS,14-6A-030,000+0.224,000+0.689,U-7104,2,932.0,433.38
C010409,0.292,1866.0,544.872,42-4A-024,RICHLAND,42-4A-024,000+0.000,000+0.292,U-10409,2,933.0,272.436
C000016,2.278,2799.0,6376.122,33-3-007,MUSSELSHELL,33-3-007,045+0.566,047+0.847,N-16,3,933.0,2125.3740000000003
C001004,0.257,14000.0,3598.0,56-4A-090,YELLOWSTONE,56-4A-090,002+0.604,002+0.861,U-1004,15,933.3333333333334,239.86666666666667
C000052,3.722,8419.0,31335.518,15-7-009,FLATHEAD,15-7-009,033+0.904,037+0.634,P-52,9,935.4444444444445,3481.724222222222
C000037,13.31,2811.0,37414.41,02-5-003,BIG HORN,02-5-003,023+0.594,036+0.990,N-37,3,937.0,12471.470000000001
C001820,0.295,2813.0,829.8349999999999,47-1C-075,SILVER BOW,47-1C-075,001+0.451,001+0.747,U-1820,3,937.6666666666666,276.6116666666666
C000060,0.817,14074.0,11498.457999999999,07-2A-018,CASCADE,07-2A-018,090+0.371,090+1.189,N-60,15,938.2666666666667,766.5638666666666
C000036,1.749,1877.0,3282.873,45-5-004,FLATHEAD,45-5-004,031+0.674,033+0.425,P-36,2,938.5,1641.4365
C005215,0.943,940.0,886.42,07-2A-113,CASCADE,07-2A-113,003+0.023,003+0.966,U-5215,1,940.0,886.42
C000005,2.353,7529.0,17715.737,24-2-006,LAKE,24-2-006,090+0.970,093+0.347,N-5,8,941.125,2214.467125
C001026,0.497,5648.0,2807.056,56-4A-193,YELLOWSTONE,56-4A-193,000+0.499,000+0.997,U-1026,6,941.3333333333334,467.8426666666667
C000057,2.969,2831.0,8405.239,14-6A-009,FERGUS,14-6A-009,083+0.167,086+0.079,N-57,3,943.6666666666666,2801.746333333333
C005234,0.08,945.0,75.60000000000001,07-2A-260,CASCADE,07-2A-260,001+0.063,001+0.143,U-5234,1,945.0,75.60000000000001
C008116,0.386,3782.0,1459.852,A-068,MISSOULA,A-068,002+0.046,002+0.431,U-8116,4,945.5,364.963
C007456,1.161,947.0,1099.467,42-4A-043,RICHLAND,42-4A-043,000+0.000,001+0.161,L-42-624,1,947.0,1099.467
C001036,0.521,12314.0,6415.594,56-4A-337,YELLOWSTONE,56-4A-337,002+0.859,003+0.380,U-1036,13,947.2307692307693,493.5072307692308
C005712,0.524,948.0,496.752,21-4A-055,HILL,21-4A-055,001+0.263,001+0.787,L-21-601,1,948.0,496.752
C000029,7.872,1897.0,14933.184,29-3-003,MADISON,29-3-003,025+0.325,033+0.202,P-29,2,948.5,7466.592
C000050,3.294,13297.0,43800.318,16-3A-007,GALLATIN,16-3A-007,076+0.766,080+0.078,N-50,14,949.7857142857143,3128.5941428571427
C001818,0.585,1901.0,1112.085,47-1C-061,SILVER BOW,47-1C-061,000+0.000,000+0.585,U-1818,2,950.5,556.0425
C000090,5.424,10463.0,56751.312000000005,39-3-003,POWELL,39-3-003,178+0.883,184+0.694,I-90,11,951.1818181818181,5159.210181818183
C056156,1.277,952.0,1215.704,103954H,YELLOWSTONE,103954H,000+0.335,001+0.612,L-56-156,1,952.0,1215.704
C025607,0.81,1909.0,1546.2900000000002,25-7B-014,LEWIS AND CLARK,25-7B-014,000+0.000,000+0.810,L-25-607,2,954.5,773.1450000000001
C001006,0.584,13366.0,7805.744,A-051,YELLOWSTONE,A-051,002+0.005,002+0.589,U-1006,14,954.7142857142857,557.5531428571428
C000015,3.778,1910.0,7215.9800000000005,W-136,TOOLE,W-136,393+0.841,397+0.620,I-15,2,955.0,3607.9900000000002
C063557,0.151,2868.0,433.068,56-4A-344,YELLOWSTONE,56-4A-344,000+0.000,000+0.151,L-56-2945,3,956.0,144.356
C473095,0.545,20093.0,10950.685000000001,15-7B-079,FLATHEAD,15-7B-079,000+0.466,001+0.011,P-267,21,956.8095238095239,521.4611904761905
C000052,2.248,4786.0,10758.928000000002,15-7-007,LAKE,15-7-007,026+0.012,028+0.251,P-52,5,957.2,2151.7856
C000087,0.225,959.0,215.775,29-6-004,GALLATIN,29-6-004,006+0.685,006+0.910,P-87,1,959.0,215.775
C000880,0.245,5755.0,1409.975,56-4A-206,YELLOWSTONE,56-4A-206,000+0.000,000+0.245,L-56-2385,6,959.1666666666666,234.9958333333333
C006371,0.197,960.0,189.12,32-3A-114,MISSOULA,32-3A-114,000+0.000,000+0.197,L-32-4579,1,960.0,189.12
C000203,1.259,4801.0,6044.459,41-1-016,RAVALLI,41-1-016,000+0.000,001+0.249,S-203,5,960.2,1208.8917999999999
C000004,0.521,5768.0,3005.128,56-4B-006,YELLOWSTONE,56-4B-006,054+0.768,055+0.311,N-4,6,961.3333333333334,500.8546666666667
C000005,1.737,5769.0,10020.753,24-2-002,LAKE,24-2-002,065+0.580,067+0.292,N-5,6,961.5,1670.1255
C000007,0.335,962.0,322.27000000000004,41-5-002,RAVALLI,41-5-002,006+0.483,006+0.818,N-7,1,962.0,322.27000000000004
C228279,0.333,962.0,320.346,07-2-054,CASCADE,07-2-054,000+0.004,000+0.336,R015N280ONA,1,962.0,320.346
C007409,0.179,1924.0,344.39599999999996,34-2A-042,PARK,34-2A-042,000+0.175,000+0.354,U-7409,2,962.0,172.19799999999998
C006390,0.382,963.0,367.866,32-3A-129,MISSOULA,32-3A-129,000+0.000,000+0.382,L-32-4581,1,963.0,367.866
C007104,0.206,1926.0,396.756,14-6A-032,FERGUS,14-6A-032,000+0.900,001+0.106,U-7104,2,963.0,198.378
C073881,0.249,1927.0,479.823,32-3A-110,MISSOULA,32-3A-110,001+0.738,001+0.987,L-32-1869,2,963.5,239.9115
C473095,1.12,15424.0,17274.88,15-7B-077,FLATHEAD,15-7B-077,001+0.011,002+0.131,P-267,16,964.0,1079.68
C000001,1.323,1928.0,2550.7439999999997,18-4-002,GLACIER,18-4-002,207+0.924,209+0.270,N-1,2,964.0,1275.3719999999998
C000532,1.002,10608.0,10629.216,56-4A-044,YELLOWSTONE,56-4A-044,016+0.614,017+0.615,U-1037,11,964.3636363636364,966.2923636363637
C000503,1.337,4831.0,6459.047,15-7B-028,FLATHEAD,15-7B-028,010+0.579,011+0.876,U-6730,5,966.2,1291.8093999999999
C006715,0.374,2900.0,1084.6,15-7C-027,FLATHEAD,15-7C-027,000+0.900,001+0.274,U-6715,3,966.6666666666666,361.5333333333333
C000072,4.707,1934.0,9103.338,05-3-006,CARBON,05-3-006,016+0.346,021+0.055,P-72,2,967.0,4551.669
C025001,1.165,971.0,1131.2150000000001,25-7A-064,LEWIS AND CLARK,25-7A-064,007+0.333,008+0.498,L-25-34,1,971.0,1131.2150000000001
C228937,0.272,971.0,264.112,31-2-039,MINERAL,31-2-039,000+0.000,000+0.272,R090E047ONA,1,971.0,264.112
C002903,1.277,2914.0,3721.178,25-7B-075,LEWIS AND CLARK,25-7B-075,002+0.026,003+0.303,L-25-49,3,971.3333333333334,1240.3926666666666
C042310,2.027,972.0,1970.2440000000001,42-4A-044,RICHLAND,42-4A-044,000+0.000,002+0.027,L-42-310,1,972.0,1970.2440000000001
C000354,3.956,972.0,3845.232,24-2-017,LAKE,24-2-017,005+0.495,009+0.456,S-354,1,972.0,3845.232
C010406,0.214,1946.0,416.444,42-4A-034,RICHLAND,42-4A-034,000+0.000,000+0.214,U-10406,2,973.0,208.222
C005238,0.566,2919.0,1652.1539999999998,07-2A-201,CASCADE,07-2A-201,000+0.000,000+0.566,U-5238,3,973.0,550.718
C000013,3.196,3900.0,12464.400000000001,29-4-003,MADISON,29-4-003,056+0.835,059+0.976,P-13,4,975.0,3116.1000000000004
C000005,4.552,8775.0,39943.799999999996,A-008,LAKE,A-008,018+0.456,023+0.014,N-5,9,975.0,4438.2
C000066,12.228,977.0,11946.756,03-6-002,BLAINE,03-6-002,015+0.758,028+0.012,P-66,1,977.0,11946.756
C006715,0.073,1955.0,142.715,15-7C-025,FLATHEAD,15-7C-025,000+0.753,000+0.826,U-6715,2,977.5,71.3575
C000238,0.935,1955.0,1827.9250000000002,14-6A-021,FERGUS,14-6A-021,000+0.381,001+0.321,S-238,2,977.5,913.9625000000001
C006733,0.004,2936.0,11.744,15-7B-092,FLATHEAD,15-7B-092,000+0.185,000+0.189,U-6733,3,978.6666666666666,3.9146666666666667
C000015,11.174,3915.0,43746.21,W-122,BEAVERHEAD,W-122,063+0.596,074+0.685,I-15,4,978.75,10936.5525
C000090,2.743,14721.0,40379.703,47-1B-003,SILVER BOW,47-1B-003,216+0.549,219+0.215,I-90,15,981.4,2691.9802
C000019,1.304,1966.0,2563.664,12-1-004,DEER LODGE,12-1-004,019+0.081,020+0.246,P-19,2,983.0,1281.832
C073881,0.368,1967.0,723.856,32-3A-055,MISSOULA,32-3A-055,000+0.494,000+0.862,L-32-1869,2,983.5,361.928
C005202,0.283,2951.0,835.1329999999999,07-2A-038,CASCADE,07-2A-038,000+0.000,000+0.283,U-5202,3,983.6666666666666,278.37766666666664
C000092,0.531,29521.0,15675.651000000002,32-3A-079,MISSOULA,32-3A-079,000+0.000,000+0.531,N-92,30,984.0333333333333,522.5217
C000015,10.14,3937.0,39921.18,50-4-001,TETON,50-4-001,302+0.356,313+0.018,I-15,4,984.25,9980.295
C005702,0.379,1969.0,746.251,21-4A-027,HILL,21-4A-027,000+0.665,001+0.044,U-5702,2,984.5,373.1255
C063494,0.215,2962.0,636.83,56-4A-020,YELLOWSTONE,56-4A-020,001+0.004,001+0.219,L-56-2944,3,987.3333333333334,212.27666666666667
C001330,0.29,10869.0,3152.0099999999998,087383W,YELLOWSTONE,087383W,000+0.485,000+0.775,L-56-2395,11,988.0909090909091,286.5463636363636
C008125,0.459,2966.0,1361.394,32-3A-169,MISSOULA,32-3A-169,000+0.784,001+0.243,U-8125,3,988.6666666666666,453.798
C226740,1.056,6922.0,7309.6320000000005,086252P,RAVALLI,086252P,000+0.000,001+0.056,L-41-475,7,988.8571428571429,1044.2331428571429
C000043,0.891,1978.0,1762.3980000000001,14-6A-066,FERGUS,14-6A-066,001+0.852,002+0.757,N-43,2,989.0,881.1990000000001
C005207,1.573,1980.0,3114.54,07-2A-071,CASCADE,07-2A-071,000+0.000,001+0.573,U-5207,2,990.0,1557.27
C005234,0.242,1983.0,479.88599999999997,07-2A-258,CASCADE,07-2A-258,000+0.411,000+0.653,U-5234,2,991.5,239.94299999999998
C000085,2.004,21842.0,43771.368,16-3A-010,GALLATIN,16-3A-010,000+0.000,001+0.990,N-85,22,992.8181818181819,1989.6076363636364
C000020,1.204,3975.0,4785.9,11-5A-024,DAWSON,11-5A-024,001+0.180,002+0.419,N-20,4,993.75,1196.475
C000601,1.551,2982.0,4625.081999999999,16-3-043,GALLATIN,16-3-043,000+0.000,001+0.551,U-601,3,994.0,1541.6939999999997
C232015,0.365,995.0,363.175,060249G,MISSOULA,060249G,000+0.000,000+0.365,L-32-5510,1,995.0,363.175
C000090,3.179,9953.0,31640.587,49-3A-002,SWEET GRASS,49-3A-002,367+0.395,370+0.545,I-90,10,995.3,3164.0587
C008108,0.206,3985.0,820.91,32-3A-216,MISSOULA,32-3A-216,000+0.297,000+0.503,U-8108,4,996.25,205.2275
C000057,0.152,4988.0,758.1759999999999,11-5A-016,DAWSON,11-5A-016,327+0.715,327+0.868,N-57,5,997.6,151.6352
C000487,1.515,2997.0,4540.455,15-4A-051,FLATHEAD,15-4A-051,002+0.609,004+0.126,S-487,3,999.0,1513.485
C000090,2.569,10997.0,28251.292999999998,32-3-001,MISSOULA,32-3-001,082+0.164,084+0.781,I-90,11,999.7272727272727,2568.2993636363635
C000038,1.055,15001.0,15826.054999999998,15-4A-010,FLATHEAD,15-4A-010,000+0.000,001+0.067,N-38,15,1000.0666666666667,1055.0703333333333
C022250,3.915,1001.0,3918.915,22-3-010,JEFFERSON,22-3-010,000+0.000,003+0.904,X-22250,1,1001.0,3918.915
C005795,1.186,1002.0,1188.3719999999998,09-2A-064,CUSTER,09-2A-064,000+0.000,001+0.186,L-9-52,1,1002.0,1188.3719999999998
C000008,3.251,5018.0,16313.518,25-7B-016,LEWIS AND CLARK,25-7B-016,033+0.589,036+0.833,N-8,5,1003.6,3262.7036
C068307,0.855,3011.0,2574.4049999999997,56-4A-132,YELLOWSTONE,56-4A-132,001+0.892,002+0.747,L-56-1834,3,1003.6666666666666,858.1349999999999
C000359,4.575,1004.0,4593.3,29-2-007,MADISON,29-2-007,006+0.447,011+0.014,S-359,1,1004.0,4593.3
C001008,0.363,12050.0,4374.15,56-4A-065,YELLOWSTONE,56-4A-065,003+0.108,003+0.471,U-1008,12,1004.1666666666666,364.5125
C000062,3.196,2009.0,6420.764,42-4-008,RICHLAND,42-4-008,031+0.729,034+0.904,N-62,2,1004.5,3210.382
C074267,1.15,1006.0,1156.8999999999999,25-7A-085,LEWIS AND CLARK,25-7A-085,000+0.000,001+0.150,L-25-1335,1,1006.0,1156.8999999999999
C000090,3.077,15090.0,46431.93,56-4B-003,YELLOWSTONE,56-4B-003,434+0.157,437+0.234,I-90,15,1006.0,3095.462
C000015,3.022,3019.0,9123.418,37-1-009,PONDERA,37-1-009,344+0.994,348+0.018,I-15,3,1006.3333333333334,3041.139333333333
C000087,7.359,1010.0,7432.59,16-5-004,GALLATIN,16-5-004,006+0.910,014+0.288,P-87,1,1010.0,7432.59
C000005,2.579,27306.0,70422.174,15-4A-007,FLATHEAD,15-4A-007,122+0.875,125+0.445,N-5,27,1011.3333333333334,2608.2286666666664
C000035,4.326,2023.0,8751.498,31-1-006,MINERAL,31-1-006,003+0.361,007+0.678,P-35,2,1011.5,4375.749
C000015,7.202,4051.0,29175.302,07-1-006,CASCADE,07-1-006,290+0.374,297+0.584,I-15,4,1012.75,7293.8255
C000424,3.72,2028.0,7544.160000000001,15-4-005,FLATHEAD,15-4-005,013+0.407,017+0.125,S-424,2,1014.0,3772.0800000000004
C000062,6.36,1014.0,6449.04,42-2-003,RICHLAND,42-2-003,003+0.989,010+0.345,N-62,1,1014.0,6449.04
C000062,1.386,1014.0,1405.404,42-2-003,ROOSEVELT,42-2-003,002+0.557,003+0.989,N-62,1,1014.0,1405.404
C001032,0.679,2029.0,1377.691,56-4A-323,YELLOWSTONE,56-4A-323,000+0.922,001+0.600,U-1032,2,1014.5,688.8455
C000024,1.765,3044.0,5372.66,W-132,MISSOULA,W-132,030+0.098,031+0.873,N-24,3,1014.6666666666666,1790.8866666666665
C005221,0.867,1015.0,880.005,07-2A-129,CASCADE,07-2A-129,000+0.000,000+0.867,U-5221,1,1015.0,880.005
C000373,2.023,5076.0,10268.748000000001,41-2A-005,RAVALLI,41-2A-005,000+0.000,002+0.033,S-373,5,1015.2,2053.7496
C004586,0.232,1016.0,235.71200000000002,25-7C-242,LEWIS AND CLARK,25-7C-242,000+0.000,000+0.232,L-25-2469,1,1016.0,235.71200000000002
C006900,0.303,1017.0,308.151,46-1-020,SHERIDAN,46-1-020,000+0.000,000+0.303,L-46-1189,1,1017.0,308.151
C002068,0.744,4074.0,3031.056,47-1C-109,SILVER BOW,47-1C-109,000+0.000,000+0.744,L-47-1035,4,1018.5,757.764
C007406,0.256,1019.0,260.86400000000003,34-2A-035,PARK,34-2A-035,001+0.992,002+0.248,L-34-3,1,1019.0,260.86400000000003
C000009,0.261,1019.0,265.959,50-3-016,TETON,50-3-016,064+0.517,064+0.778,P-9,1,1019.0,265.959
C000263,3.09,2039.0,6300.509999999999,32-3-017,MISSOULA,32-3-017,011+0.602,014+0.709,S-263,2,1019.5,3150.2549999999997
C032758,2.727,13283.0,36222.741,32-3-014,MISSOULA,32-3-014,000+0.005,002+0.941,N-132,13,1021.7692307692307,2786.3646923076926
C000092,0.389,33730.0,13120.970000000001,32-3A-135,MISSOULA,32-3A-135,003+0.401,003+0.790,N-92,33,1022.1212121212121,397.60515151515153
C056788,2.653,11260.0,29872.78,56-4A-282,YELLOWSTONE,56-4A-282,000+0.000,002+0.670,P-264,11,1023.6363636363636,2715.7072727272725
C000005,1.333,9214.0,12282.261999999999,32-3-004,MISSOULA,32-3-004,009+0.332,010+0.638,N-5,9,1023.7777777777778,1364.6957777777777
C000201,0.214,1024.0,219.136,42-2-016,RICHLAND,42-2-016,069+0.303,069+0.517,P-201,1,1024.0,219.136
C048204,3.794,2048.0,7770.112,059892T,STILLWATER,059892T,002+0.723,006+0.517,L-48-204,2,1024.0,3885.056
C000019,1.152,6147.0,7081.343999999999,12-1B-003,DEER LODGE,12-1B-003,004+0.416,005+0.573,P-19,6,1024.5,1180.224
C000050,4.561,4098.0,18690.978,16-5-009,GALLATIN,16-5-009,000+0.669,004+0.869,N-50,4,1024.5,4672.7445
C001030,0.216,11293.0,2439.288,56-4A-239,YELLOWSTONE,56-4A-239,001+0.372,001+0.588,N-115,11,1026.6363636363637,221.75345454545456
C000023,2.571,2055.0,5283.405000000001,06-6-007,CARTER,06-6-007,137+0.288,139+0.862,N-23,2,1027.5,2641.7025000000003
C006906,0.677,1028.0,695.956,56-4B-036,YELLOWSTONE,56-4B-036,000+0.214,000+0.891,U-6906,1,1028.0,695.956
C073881,0.876,2056.0,1801.056,32-3A-056,MISSOULA,32-3A-056,000+0.862,001+0.738,L-32-1869,2,1028.0,900.528
C008110,0.093,2059.0,191.487,32-3A-217,MISSOULA,32-3A-217,000+0.371,000+0.464,U-8110,2,1029.5,95.7435
C000295,2.272,1030.0,2340.16,34-2A-016,PARK,34-2A-016,000+0.000,002+0.282,S-295,1,1030.0,2340.16
C000001,0.432,25759.0,11127.887999999999,15-7B-006,FLATHEAD,15-7B-006,122+0.492,122+0.924,N-1,25,1030.36,445.11551999999995
C056505,0.939,3094.0,2905.2659999999996,56-4A-123,YELLOWSTONE,56-4A-123,000+0.000,000+0.939,L-56-505,3,1031.3333333333333,968.4219999999999
C000235,1.956,6192.0,12111.552,16-3-028,GALLATIN,16-3-028,000+0.000,001+0.956,S-235,6,1032.0,2018.5919999999999
C000055,0.283,2070.0,585.81,29-1-016,SILVER BOW,29-1-016,002+0.149,002+0.432,N-55,2,1035.0,292.905
C081064,3.56,5180.0,18440.8,16-4-005,GALLATIN,16-4-005,003+0.685,007+0.195,X-81064,5,1036.0,3688.16
C000306,0.596,2074.0,1236.104,48-2-021,STILLWATER,48-2-021,000+0.215,000+0.811,S-306,2,1037.0,618.052
C007104,0.211,2074.0,437.614,14-6A-031,FERGUS,14-6A-031,000+0.689,000+0.900,U-7104,2,1037.0,218.807
C000007,2.089,10438.0,21804.982,41-2A-026,RAVALLI,41-2A-026,044+0.537,046+0.623,N-7,10,1043.8,2180.4982
C000464,9.011,1046.0,9425.506,18-4-012,GLACIER,18-4-012,001+0.300,010+0.322,S-464,1,1046.0,9425.506
C000050,3.485,3139.0,10939.414999999999,A-019,GALLATIN,A-019,004+0.869,008+0.376,N-50,3,1046.3333333333333,3646.4716666666664
C325901,0.739,4187.0,3094.1929999999998,16-3-087,GALLATIN,16-3-087,000+0.000,000+0.739,R090W299OFA,4,1046.75,773.5482499999999
C045077,1.9,1047.0,1989.3,45-5-005,SANDERS,45-5-005,000+0.000,001+0.900,X-45077,1,1047.0,1989.3
C000094,5.375,4188.0,22510.5,44-5-001,ROSEBUD,44-5-001,082+0.004,087+0.382,I-94,4,1047.0,5627.625
C000280,3.884,2095.0,8136.98,25-7A-005,LEWIS AND CLARK,25-7A-005,004+0.617,008+0.487,S-280,2,1047.5,4068.49
C000090,2.268,11531.0,26152.307999999997,34-2-001,PARK,34-2-001,350+0.276,352+0.537,I-90,11,1048.2727272727273,2377.4825454545453
C005205,0.685,5243.0,3591.4550000000004,07-2A-232,CASCADE,07-2A-232,000+0.558,001+0.240,U-5205,5,1048.6,718.291
C001021,0.476,6292.0,2994.9919999999997,56-4A-254,YELLOWSTONE,56-4A-254,000+0.432,000+0.907,U-1021,6,1048.6666666666667,499.1653333333333
C005236,0.242,2101.0,508.442,07-2A-259,CASCADE,07-2A-259,000+0.490,000+0.732,U-5236,2,1050.5,254.221
C000090,2.197,18921.0,41569.437,34-2A-002,PARK,34-2A-002,330+0.791,332+1.011,I-90,18,1051.1666666666667,2309.4131666666667
C006904,0.329,3159.0,1039.3110000000001,56-4B-022,YELLOWSTONE,56-4B-022,000+0.521,000+0.851,U-6904,3,1053.0,346.43700000000007
C000308,1.972,1053.0,2076.516,05-3-005,CARBON,05-3-005,006+0.826,008+0.773,S-308,1,1053.0,2076.516
C000094,2.909,5272.0,15336.248,44-6-001,ROSEBUD,44-6-001,103+0.655,106+0.564,I-94,5,1054.4,3067.2496
C005208,0.356,4220.0,1502.32,07-2A-157,CASCADE,07-2A-157,001+0.081,001+0.437,U-5208,4,1055.0,375.58
C056726,1.869,4239.0,7922.691,56-4A-266,YELLOWSTONE,56-4A-266,008+0.179,010+0.048,L-56-726,4,1059.75,1980.67275
C005969,0.625,2123.0,1326.875,32-3A-128,MISSOULA,32-3A-128,000+0.000,000+0.625,L-32-4306,2,1061.5,663.4375
C000057,0.264,5312.0,1402.3680000000002,11-5A-056,DAWSON,11-5A-056,325+0.928,326+0.227,N-57,5,1062.4,280.47360000000003
C000037,0.63,2126.0,1339.38,44-8-011,ROSEBUD,44-8-011,062+0.071,062+0.701,N-37,2,1063.0,669.69
C000037,2.686,2126.0,5710.436,44-8-011,ROSEBUD,44-8-011,050+0.697,053+0.379,N-37,2,1063.0,2855.218
C000022,0.86,2132.0,1833.52,46-2-001,SHERIDAN,46-2-001,042+0.353,043+0.379,N-22,2,1066.0,916.76
C056504,0.982,1066.0,1046.812,56-4A-351,YELLOWSTONE,56-4A-351,002+0.021,003+0.003,L-56-504,1,1066.0,1046.812
C008128,0.079,11734.0,926.986,32-3A-015,MISSOULA,32-3A-015,002+0.944,003+0.023,N-131,11,1066.7272727272727,84.27145454545455
C000532,0.378,5334.0,2016.252,56-4B-009,YELLOWSTONE,56-4B-009,000+0.000,000+0.378,U-6901,5,1066.8,403.2504
C000090,5.772,7472.0,43128.384,02-1-005,BIG HORN,02-1-005,478+0.455,484+0.229,I-90,7,1067.4285714285713,6161.197714285714
C000090,11.47,7472.0,85703.84000000001,02-1-005,BIG HORN,02-1-005,484+0.229,495+0.717,I-90,7,1067.4285714285713,12243.405714285716
C001023,0.705,4271.0,3011.055,56-4A-197,YELLOWSTONE,56-4A-197,000+0.000,000+0.705,U-1023,4,1067.75,752.76375
C007410,0.277,2137.0,591.9490000000001,34-2A-047,PARK,34-2A-047,000+0.382,000+0.659,U-7410,2,1068.5,295.97450000000003
C000094,7.518,4274.0,32131.932,40-2-001,PRAIRIE,40-2-001,168+0.691,176+0.239,I-94,4,1068.5,8032.983
C056503,0.299,5344.0,1597.856,56-4A-357,YELLOWSTONE,56-4A-357,002+0.691,002+0.990,L-56-503,5,1068.8,319.5712
C000053,8.12,2138.0,17360.559999999998,56-2-003,YELLOWSTONE,56-2-003,023+0.451,031+0.575,N-53,2,1069.0,8680.279999999999
C000089,0.537,6417.0,3445.929,01-4A-007,BEAVERHEAD,01-4A-007,000+0.703,001+0.240,P-89,6,1069.5,574.3215
