YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,PCT_DH_SU,PCT_DH_CU,JCT_DESC,LINK_DESC,LOC_ERROR
2021.0,L-47-1043,A,000+0.000,000+0.158,0.158,C018103,A,C018103A,000+0.000,000+0.158,0.0,0.158005,47.0,1C,20.0,47-1C-020,,,A,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,SILVER BOW,0.0,0.0,JCT N-29 (S ARIZONA AVE),ENT L-47-1043A/,NO ERROR
2021.0,L-3-158,A,000+0.000,004+0.282,4.282,C013158,A,C013158A,000+0.000,004+0.282,0.0,4.282215,0.0,,0.0,059447F,,,E,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,BLAINE,0.0,0.0,JCT S-396,ENT L-3-158A/,NO ERROR
2021.0,L-32-100,A,000+0.000,000+0.184,0.184,C032100,A,C032100A,000+0.000,000+0.184,0.0,0.184105,0.0,,0.0,091416N,,,E,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,0.0,0.0,,ENT L-32-100A,NO ERROR
2021.0,L-46-9,A,000+0.000,005+0.834,5.834,C046009,A,C046009A,000+0.000,005+0.834,0.0,5.834171,0.0,,0.0,699163S,,,E,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,SHERIDAN,0.0,0.0,JCT CARROL DAM RD,ENT L-46-9A/,NO ERROR
2021.0,L-3-101,A,005+0.542,009+0.921,4.378,C036013,A,C036013A,005+0.542,009+0.921,5.542482,9.920963,0.0,,0.0,059452C,,,E,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,BLAINE,0.0,0.0,,,NO ERROR
2021.0,U-8111,A,000+0.138,000+0.283,0.144,C008111,A,C008111A,000+0.138,000+0.283,0.138319,0.282787,32.0,3A,224.0,32-3A-224,,,E,1542.0,3.0,0.0,10.0,111.0,11.0,2.0,0.0,6.0,72.0,7.0,UMA_UC,9109.0,14.0,105.0,11.0,11.0,12.0,12.0,,2.0,,MISSOULA,10.526,0.0,JCT N-131 (BROADWAY),JCT N-131 (BROADWAY),NO ERROR
2021.0,U-7408,A,001+0.860,002+0.297,0.437,C007408,A,C007408A,001+0.860,002+0.297,1.859983,2.29733,34.0,2A,59.0,34-2A-059,,,A,4915.0,20.0,0.0,39.0,102.0,48.0,4.0,0.0,8.0,21.0,10.0,UMA_UC,8116.0,25.0,116.0,55.0,55.0,74.0,74.0,,2.0,,PARK,1.392,0.795,,,NO ERROR
2021.0,L-27-466,A,000+0.000,006+0.285,6.285,C027466,A,C027466A,000+0.000,006+0.285,0.0,6.285008,27.0,3A,27.0,27-3A-027,,,E,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,LINCOLN,0.0,0.0,JCT SNOWSHOE RD,ENT L-27-466A/,NO ERROR
2021.0,L-32-116,A,000+0.000,001+0.258,1.258,C032116,A,C032116A,000+0.000,001+0.258,0.0,1.257783,32.0,3A,59.0,32-3A-059,,,E,3070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,0.0,0.0,JCT N-7,ENT L-32-116A/,NO ERROR
2021.0,L-9-54,A,000+0.000,001+0.278,1.278,C009054,A,C009054A,000+0.000,001+0.278,0.0,1.277944,0.0,,0.0,092671B,,,E,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,CUSTER,0.0,0.0,JCT CUSTER COUNTY ROUTE 003,ENT L-9-54A/,NO ERROR
2021.0,L-37-442,A,000+0.000,000+0.639,0.639,C007804,A,C007804A,000+0.000,000+0.639,0.0,0.639178,0.0,,0.0,088243X,,,E,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,PONDERA,0.0,0.0,JCT WISCONSIN AVE,ENT L-37-442A/,NO ERROR
2021.0,L-21-440,A,000+0.211,003+0.132,2.92,C021440,A,C021440A,000+0.211,003+0.132,0.211272,3.131623,0.0,,0.0,091577J,,,E,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,1.0,,HILL,0.0,0.0,,BEGIN 1 LANE,NO ERROR
2021.0,L-45-101,A,000+0.000,011+0.919,11.919,C006865,A,C006865A,000+0.000,011+0.919,0.0,11.919085,45.0,4,8.0,45-4-008,,,E,638.0,6.0,0.0,2.0,22.0,4.0,9.0,0.0,3.0,34.0,6.0,RMA_RMC_12,5422.0,16.0,225.0,5.0,5.0,7.0,7.0,,2.0,,SANDERS,5.714,1.429,JCT P-6,ENT L-45-101A/,NO ERROR
2021.0,U-2509,A,000+0.000,001+0.101,1.101,C015211,A,C015211A,000+0.000,001+0.101,0.0,1.101011,15.0,4A,57.0,15-4A-057,,,E,1635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,FLATHEAD,0.0,0.0,JCT U-2508(4TH AVE W),ENT U-2509A/,NO ERROR
2021.0,L-25-200,A,001+0.405,002+0.927,1.522,C025200,A,C025200A,001+0.405,002+0.927,1.405265,2.927052,0.0,,0.0,104428Y,,,E,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,LEWIS AND CLARK,0.0,0.0,,,NO ERROR
2021.0,L-50-88,A,000+0.000,022+0.843,22.843,C050088,A,C050088A,000+0.000,022+0.843,0.0,22.84344,0.0,,0.0,088652P,,,E,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,TETON,0.0,0.0,JCT 17TH LN NE,ENT L-50-88A/,NO ERROR
2021.0,L-41-308,A,000+0.000,004+0.261,4.261,C041308,A,C041308A,000+0.000,004+0.261,0.0,4.261268,0.0,,0.0,091321F,,,E,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,RAVALLI,0.0,0.0,JCT S-269,ENT L-41-308A/,NO ERROR
2021.0,L-29-105,A,000+0.000,004+0.941,4.941,C029105,A,C029105A,000+0.000,004+0.941,0.0,4.941158,29.0,3,14.0,29-3-014,,,E,255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,MADISON,0.0,0.0,JCT P-29,ENT L-29-105A/,NO ERROR
2021.0,X-11315,A,000+0.000,001+0.532,1.532,C011315,A,C011315A,000+0.000,001+0.532,0.0,1.531546,11.0,5A,62.0,11-5A-062,,,E,751.0,4.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,4.0,0.0,UMA_UC,9184.0,14.0,132.0,1.0,1.0,1.0,1.0,,2.0,,DAWSON,2.439,6.098,JCT DAWSON COUNTY ROUTE 630,ENT X-11315A/,NO ERROR
2021.0,U-8106,A,000+0.808,000+0.954,0.146,C008106,A,C008106A,000+0.808,000+0.954,0.808337,0.953943,32.0,3A,226.0,32-3A-226,,,E,6786.0,49.0,12.0,36.0,970.0,61.0,7.0,2.0,5.0,143.0,9.0,UMA_UC,9105.0,10.0,103.0,92.0,92.0,99.0,99.0,,2.0,,MISSOULA,11.867,1.92,JCT N-130(ORANGE ST),JCT N-130(ORANGE ST),NO ERROR
2021.0,L-36-947,A,000+0.000,000+0.260,0.26,C007232,A,C007232A,000+0.000,000+0.260,0.0,0.259642,36.0,4,17.0,36-4-017,,,E,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,PHILLIPS,0.0,0.0,JCT N-1 (TAYLOR ST),ENT L-36-947A/,NO ERROR
2021.0,L-26-101,A,000+0.000,018+0.902,18.902,C026101,A,C026101A,000+0.000,018+0.902,0.0,18.902252,0.0,,0.0,088039Y,,,E,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,LIBERTY,0.0,0.0,JCT N-1,ENT L-26-101A/,NO ERROR
2021.0,L-16-494,A,000+0.540,002+0.393,1.853,C016494,A,C016494A,000+0.540,002+0.393,0.539603,2.392709,16.0,3,83.0,16-3-083,,,E,219.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,RMA_RMC_12,5375.0,16.0,137.0,0.0,0.0,0.0,0.0,,2.0,,GALLATIN,0.0,0.0,,,NO ERROR
2021.0,L-45-4,A,000+0.000,001+0.369,1.369,C045004,A,C045004A,000+0.000,001+0.369,0.0,1.36854,45.0,1,6.0,45-1-006,,,E,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,SANDERS,0.0,0.0,JCT P-6,ENT L-45-4A/,NO ERROR
2021.0,X-07611,A,004+0.132,008+0.109,3.775,C007611,A,C007611A,004+0.132,008+0.109,4.237779,8.012562,7.0,2A,137.0,07-2A-137,,,A,6670.0,44.0,0.0,12.0,87.0,46.0,7.0,0.0,2.0,13.0,7.0,UMA_UC,5377.0,17.0,108.0,42.0,42.0,60.0,60.0,,2.0,,CASCADE,1.705,2.841,,,NO ERROR
2021.0,L-21-301,A,000+0.000,015+0.437,15.437,C021301,A,C021301A,000+0.000,015+0.437,0.0,15.437188,21.0,2,13.0,21-2-013,,,E,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,HILL,0.0,0.0,JCT S-232,ENT L-21-301A/,NO ERROR
2021.0,U-6722,A,000+0.351,000+0.420,0.069,C006722,A,C006722A,000+0.351,000+0.420,0.351141,0.42037,15.0,7B,90.0,15-7B-090,,,E,3624.0,2.0,0.0,4.0,81.0,2.0,1.0,0.0,1.0,22.0,1.0,UMA_UC,8095.0,10.0,120.0,27.0,27.0,36.0,36.0,,2.0,,FLATHEAD,0.0,0.0,,,NO ERROR
2021.0,L-14-346,A,000+0.499,001+0.600,1.101,C014346,A,C014346A,000+0.499,001+0.600,0.498858,1.599855,0.0,,0.0,398671A,,,E,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,1.0,,FERGUS,0.0,0.0,,BEGIN 1 LANE,NO ERROR
2021.0,L-25-13,A,000+0.575,007+0.632,7.057,C025013,A,C025013A,000+0.575,007+0.632,0.575366,7.63227,25.0,5,10.0,25-5-010,,,E,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,LEWIS AND CLARK,0.0,0.0,,,NO ERROR
2021.0,U-5002,A,000+0.399,000+0.760,0.362,C050011,A,C050011A,000+0.399,000+0.760,0.398651,0.760232,11.0,5A,35.0,11-5A-035,,,E,2380.0,20.0,0.0,42.0,31.0,4.0,8.0,0.0,18.0,13.0,2.0,UMA_UC,9185.0,10.0,114.0,24.0,24.0,31.0,31.0,,2.0,,DAWSON,0.42,0.0,JCT U-5004 (MARSH RD),JCT U-5004 (MARSH RD),NO ERROR
2021.0,L-40-102,A,000+0.000,008+0.406,8.406,C040102,A,C040102A,000+0.000,008+0.406,0.0,8.405855,40.0,3,5.0,40-3-005,,,E,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,PRAIRIE,0.0,0.0,JCT S-504,ENT L-40-102A/,NO ERROR
2021.0,L-34-12,A,011+0.300,012+0.317,1.017,C034012,A,C034012A,011+0.300,012+0.317,11.29957,12.316899,34.0,2A,60.0,34-2A-060,,,E,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,1.0,,PARK,0.0,0.0,,BEGIN 1 LANE,NO ERROR
2021.0,U-8117,A,000+0.000,000+0.207,0.207,C008117,A,C008117A,000+0.000,000+0.207,0.0,0.206624,32.0,3A,201.0,32-3A-201,,,A,9302.0,55.0,15.0,64.0,96.0,5.0,6.0,2.0,7.0,10.0,1.0,UMA_UC,8130.0,10.0,102.0,53.0,53.0,70.0,70.0,,2.0,,MISSOULA,1.114,0.223,JCT N-7(BROOKS ST),ENT U-8117A/,NO ERROR
2021.0,L-1-3,A,000+0.000,007+0.525,7.525,C011003,A,C011003A,000+0.000,007+0.525,0.0,7.525465,1.0,1,5.0,01-1-005,,,E,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,BEAVERHEAD,0.0,0.0,JCT P-46,ENT L-1-3A/,NO ERROR
2021.0,L-56-2400,A,000+0.000,000+0.407,0.407,C010430,A,C010430A,000+0.000,000+0.407,0.0,0.407082,56.0,4A,178.0,56-4A-178,,,E,5435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,JCT PARKHILL DR,ENT L-56-2400A/,NO ERROR
2021.0,N-129,A,002+0.123,002+0.259,0.135,C008105,A,C008105A,002+0.123,002+0.259,2.123346,2.258826,32.0,3A,163.0,32-3A-163,,,A,17684.0,66.0,0.0,24.0,393.0,80.0,4.0,0.0,1.0,22.0,5.0,UPA,7092.0,10.0,98.0,167.0,167.0,239.0,239.0,,4.0,,MISSOULA,2.209,0.179,JCT U-8114(S 5TH ST),BEGIN 4 LANES/JCT U-8114(S 5TH ST),NO ERROR
2021.0,L-23-315,A,000+0.000,005+0.854,5.854,C023315,A,C023315A,000+0.000,005+0.854,0.0,5.854497,0.0,,0.0,088615M,,,E,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,JUDITH BASIN,0.0,0.0,JCT N-57,ENT L-23-315A/,NO ERROR
2021.0,L-50-3,A,000+0.000,017+0.247,17.247,C007011,A,C007011A,000+0.000,017+0.247,0.0,17.246546,0.0,,0.0,088179B,,,E,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,TETON,0.0,0.0,JCT S-221,ENT L-50-3A/,NO ERROR
2021.0,L-16-412,A,000+0.000,000+0.917,0.917,C016412,A,C016412A,000+0.000,000+0.917,0.0,0.916807,0.0,,0.0,090584R,,,E,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,GALLATIN,0.0,0.0,JCT P-13,ENT L-16-412A/,NO ERROR
2021.0,L-56-702,A,001+0.995,010+0.017,8.022,C033136,A,C033136A,001+0.995,010+0.017,1.995138,10.016959,0.0,,0.0,928284Y,,,E,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,,ENT L-56-702A,NO ERROR
2021.0,L-52-3,A,009+0.700,030+0.040,20.34,C044001,A,C044001A,009+0.700,030+0.040,9.700451,30.040214,44.0,1,2.0,44-1-002,,,E,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,TREASURE,0.0,0.0,,ENT L-52-3A,NO ERROR
2021.0,U-7413,A,001+0.059,001+0.244,0.185,C007413,A,C007413A,001+0.059,001+0.244,1.059034,1.244477,34.0,2A,57.0,34-2A-057,,,A,4073.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,UMA_UC,9092.0,10.0,174.0,2.0,2.0,2.0,2.0,,2.0,,PARK,1.961,0.0,,,NO ERROR
2021.0,L-29-91,A,002+0.344,011+0.746,9.402,C029091,A,C029091A,002+0.344,011+0.746,2.343716,11.74616,22.0,3,8.0,22-3-008,,,E,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,MADISON,0.0,0.0,,ENT L-29-91A,NO ERROR
2021.0,L-20-2,A,002+0.003,003+0.842,1.839,C020002,A,C020002A,002+0.003,003+0.842,2.002772,3.84154,32.0,4,8.0,32-4-008,,,E,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,GRANITE,0.0,0.0,,ENT L-20-2A,NO ERROR
2021.0,U-6715,A,001+0.548,002+0.148,0.6,C006715,A,C006715A,001+0.548,002+0.148,1.547699,2.148022,15.0,7B,60.0,15-7B-060,,,E,3433.0,19.0,0.0,7.0,69.0,5.0,6.0,0.0,2.0,20.0,1.0,UMA_UC,9055.0,10.0,118.0,17.0,17.0,23.0,23.0,,2.0,,FLATHEAD,0.247,0.0,JCT U-6729(FLATHEAD DR),JCT U-6729(FLATHEAD DR),NO ERROR
2021.0,L-14-1,A,009+0.510,012+0.714,3.204,C014001,A,C014001A,009+0.510,012+0.714,9.50986,12.713821,14.0,1,2.0,14-1-002,,,A,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,4146.0,13.0,308.0,0.0,0.0,0.0,0.0,,1.0,,FERGUS,0.0,0.0,,BEGIN 1 LANE,NO ERROR
2021.0,L-32-2468,A,000+0.000,002+0.299,2.299,C024332,A,C024332A,000+0.000,002+0.299,0.0,2.298677,0.0,,0.0,091071V,,,E,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,0.0,0.0,JCT N-5,ENT L-32-2468A/,NO ERROR
2021.0,L-49-2,A,031+0.148,038+0.591,7.443,C048001,A,C048001A,031+0.148,038+0.591,31.14846,38.59132,48.0,1,2.0,48-1-002,,,E,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,SWEET GRASS,0.0,0.0,,ENT L-49-2A,NO ERROR
2021.0,L-37-346,A,000+0.000,008+0.564,8.564,C037346,A,C037346A,000+0.000,008+0.564,0.0,8.56368,0.0,,0.0,088645E,,,E,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,PONDERA,0.0,0.0,JCT OVERPASS RD,ENT L-37-346A/,NO ERROR
2021.0,U-8114,A,000+0.504,000+0.999,0.495,C008114,A,C008114A,000+0.504,000+0.999,0.503723,0.99866,32.0,3A,161.0,32-3A-161,,,E,3772.0,9.0,0.0,14.0,120.0,22.0,2.0,0.0,4.0,32.0,6.0,UMA_UC,8128.0,10.0,107.0,21.0,21.0,23.0,23.0,Yes,2.0,,MISSOULA,4.785,0.478,,,NO ERROR
2021.0,L-32-369,A,000+0.000,001+0.109,1.109,C032369,A,C032369A,000+0.000,001+0.109,0.0,1.108983,32.0,3A,142.0,32-3A-142,,,E,1286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,MISSOULA,0.0,0.0,JCT OTIS ST,ENT L-32-369A/,NO ERROR
2021.0,U-10401,A,000+0.000,000+0.335,0.335,C010401,A,C010401A,000+0.000,000+0.335,0.0,0.334856,42.0,4A,47.0,42-4A-047,,,E,1309.0,8.0,0.0,2.0,42.0,17.0,6.0,0.0,2.0,32.0,13.0,UMA_UC,9173.0,27.0,112.0,19.0,19.0,27.0,27.0,,2.0,,RICHLAND,0.735,0.0,JCT N-62(HOLLY ST),ENT U-10401A/,NO ERROR
2021.0,U-8008,A,000+0.235,000+0.569,0.334,C008008,A,C008008A,000+0.235,000+0.569,0.235114,0.568966,9.0,2A,54.0,09-2A-054,,,E,3110.0,13.0,0.0,10.0,124.0,45.0,4.0,0.0,3.0,40.0,14.0,UMA_UC,8122.0,10.0,99.0,51.0,51.0,74.0,74.0,,2.0,,CUSTER,0.73,0.73,JCT U-8001(LEIGHTON BLVD),JCT U-8001(LEIGHTON BLVD),NO ERROR
2021.0,L-14-1135,A,002+0.908,002+0.971,0.063,C023027,A,C023027A,002+0.908,002+0.971,2.908426,2.971336,0.0,,0.0,101986G,,,E,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,FERGUS,0.0,0.0,,ENT L-14-1135A,NO ERROR
2021.0,L-46-1187,A,000+0.270,000+0.536,0.266,C006898,A,C006898A,000+0.270,000+0.536,0.27049,0.536222,46.0,1,18.0,46-1-018,,,E,917.0,2.0,0.0,10.0,14.0,3.0,2.0,0.0,11.0,15.0,3.0,UMA_UC,9180.0,10.0,119.0,9.0,9.0,11.0,11.0,,2.0,,SHERIDAN,0.794,0.0,,,NO ERROR
2021.0,L-15-489,A,000+0.000,011+0.819,11.819,C015489,A,C015489A,000+0.000,011+0.819,0.0,11.81874,15.0,7,15.0,15-7-015,,,E,2508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,2.0,,FLATHEAD,0.0,0.0,JCT P-52,ENT L-15-489A/,NO ERROR
2021.0,L-25-603,A,001+0.348,001+0.827,0.478,C025603,A,C025603A,001+0.348,001+0.827,1.348283,1.826684,25.0,7B,30.0,25-7B-030,,,E,5864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,LEWIS AND CLARK,0.0,0.0,,,NO ERROR
2021.0,L-51-7,A,000+0.000,014+0.974,14.974,C051007,A,C051007A,000+0.000,014+0.974,0.0,14.974421,0.0,,0.0,088139D,,,E,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,TOOLE,0.0,0.0,JCT POTTER RD,ENT L-51-7A/,NO ERROR
2021.0,L-42-319,A,000+0.000,001+0.166,1.166,C042319,A,C042319A,000+0.000,001+0.166,0.0,1.166017,0.0,,0.0,060686C,,,E,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,0.0,0.0,JCT N-20 (MT 200),ENT L-42-319A/,NO ERROR
2021.0,X-18203,A,000+0.000,004+0.098,4.098,C018203,A,C018203A,000+0.000,004+0.098,0.0,4.098087,18.0,4,13.0,18-4-013,,,E,955.0,18.0,0.0,0.0,11.0,0.0,19.0,0.0,0.0,12.0,0.0,REC_MA,5406.0,10.0,192.0,2.0,2.0,2.0,2.0,,2.0,,GLACIER,0.0,0.0,JCT N-1 KIOWA CUTOFF AT E GLACIER,ENT X-18203A/,NO ERROR
2021.0,L-7-3139,A,000+0.000,000+0.037,0.037,C012258,A,C012258A,000+0.000,000+0.037,0.0,0.036842,0.0,,0.0,090797B,,,E,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,CASCADE,0.0,0.0,JCT FRONT ST N,ENT L-7-3139A/,NO ERROR
2021.0,L-56-901,A,015+0.217,017+0.670,2.453,C033103,A,C033103A,015+0.217,017+0.670,15.217459,17.670034,33.0,2,9.0,33-2-009,,,E,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,YELLOWSTONE,0.0,0.0,,ENT L-56-901A,NO ERROR
2021.0,L-43-302,A,000+0.000,016+0.915,16.915,C043302,A,C043302A,000+0.000,016+0.915,0.0,16.91523,0.0,,0.0,080182G,,,E,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_345,0.0,13.0,153.0,0.0,0.0,0.0,0.0,,2.0,,ROOSEVELT,0.0,0.0,JCT N-1,ENT L-43-302A/,NO ERROR
2021.0,L-42-1118,A,000+0.000,001+0.049,1.049,C007427,A,C007427A,000+0.000,001+0.049,0.0,1.048618,42.0,4A,46.0,42-4A-046,,,E,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UMA_UC,0.0,14.0,114.0,0.0,0.0,0.0,0.0,,2.0,,RICHLAND,0.0,0.0,JCT U-10408 (HOLLY ST),ENT L-42-1118A/,NO ERROR
2021.0,L-29-91,A,011+0.746,012+0.925,1.178,C029091,A,C029091A,011+0.746,012+0.925,11.74616,12.924648,22.0,3,8.0,22-3-008,,,E,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RMA_RMC_12,0.0,16.0,147.0,0.0,0.0,0.0,0.0,,1.0,,MADISON,0.0,0.0,,BEGIN 1 LANE,NO ERROR
