YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,PCTPEAK_SU,PCTPEAK_CU,JCT_DESC,LINK_DESC
2020,L-19-274,A,000+0.000,000+0.963,0.96282489,C007202,A,C007202A,000+0.000,000+0.963,0.0,0.96282489,19,2,16,19-2-016,,,E,80,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,GOLDEN VALLEY,0.0,0.0,JCT HARKINS ST,ENT L-19-274A/
2020,L-27-3,A,012+0.034,012+0.623,0.58906089,C027003,A,C027003A,012+0.034,012+0.623,12.03386791,12.6229288,27,2,9,27-2-009,,,E,43,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,1,,LINCOLN,0.0,0.0,,BEGIN 1 LANE
2020,L-19-205,A,000+0.000,003+0.266,3.2657567,C019205,A,C019205A,000+0.000,003+0.266,0.0,3.2657567,19,2,30,19-2-030,,,A,85,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,GOLDEN VALLEY,0.0,0.0,JCT N-53,ENT L-19-205A/
2020,L-3-164,A,000+0.000,001+0.027,1.02708455,C013164,A,C013164A,000+0.000,001+0.027,0.0,1.02708455,3,4,26,03-4-026,,,E,8,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,1,,BLAINE,0.0,0.0,JCT S-396,ENT L-3-164A/
2020,L-56-503,A,002+0.296,003+0.012,0.71559958,C056503,A,C056503A,002+0.296,003+0.012,2.29596082,3.0115604,56,4A,357,56-4A-357,,,A,4469,44,0,34,262,46,10,0,8,59,10,UMA_UC,9244,34,109,107,107,150,150,,2,,YELLOWSTONE,0.0,0.0,,
2020,L-16-4557,A,000+0.000,000+0.556,0.55559089,C007687,A,C007687A,000+0.000,000+0.556,0.0,0.55559089,16,1,17,16-1-017,,,E,203,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,GALLATIN,0.0,0.0,JCT RAILWAY AVE,ENT L-16-4557A/
2020,L-15-7333,A,000+0.378,000+0.793,0.41450496,C006724,A,C006724A,000+0.378,000+0.793,0.37804027,0.79254523,15,7C,57,15-7C-057,,,E,3131,6,4,7,19,3,2,1,2,6,1,UMA_UC,8096,10,120,8,8,9,9,Yes,2,,FLATHEAD,0.0,0.0,JCT U-6714(CENTER ST),ENT L-15-7333A/BEGIN ONEWAY ROADWAY/JCT U-6714(CENTER ST)
2020,U-8116,A,000+0.169,000+0.365,0.19520735,C008116,A,C008116A,000+0.169,000+0.365,0.16930147,0.36450882,32,3A,104,32-3A-104,,,E,11422,15,20,91,414,28,1,2,8,36,2,UMA_UC,9111,10,96,72,72,80,80,,2,,MISSOULA,0.746,0.017,,
2020,X-15516,A,001+0.079,003+0.805,2.72588808,C015516,A,C015516A,001+0.079,003+0.805,1.07869789,3.80458597,15,4,10,15-4-010,,,E,167,0,0,0,0,0,0,0,0,0,0,REC_MA,0,10,225,0,0,0,0,,2,,FLATHEAD,0.0,0.0,,
2020,X-81010,A,004+0.557,006+0.939,2.37145732,C081010,A,C081010A,004+0.557,006+0.939,4.53748031,6.90893763,20,1,25,20-1-025,,,E,86,1,0,1,3,2,12,0,12,35,23,RMA_RMC_12,5450,10,155,1,1,1,1,,2,,POWELL,1.19,0.0,,
2020,L-32-4590,A,000+0.000,000+0.358,0.35750548,C009600,A,C009600A,000+0.000,000+0.358,0.0,0.35750548,32,3A,278,32-3A-278,,,A,303,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,MISSOULA,0.0,0.0,JCT N-92 (S RESERVE ST),ENT L-32-4590A/
2020,L-25-44,A,000+0.000,000+0.241,0.24086757,C025044,A,C025044A,000+0.000,000+0.241,0.0,0.24086757,25,7B,55,25-7B-055,,,E,912,4,0,1,11,3,4,0,1,12,3,UMA_UC,9136,10,261,3,3,3,3,,2,,LEWIS AND CLARK,0.41,1.026,JCT S-280,ENT L-25-44A/
2020,L-15-402,A,000+0.000,005+0.941,5.94084318,C015402,A,C015402A,000+0.000,005+0.941,0.0,5.94084318,15,4,13,15-4-013,,,E,121,0,0,0,0,0,0,0,0,0,0,REC_MA,0,10,225,0,0,0,0,,2,,FLATHEAD,0.0,0.0,JCT N-1 (US 2),ENT L-15-402A/
2020,L-56-2995,A,000+0.000,000+0.431,0.43123165,C100375,A,C100375A,000+0.000,000+0.431,0.0,0.43123165,56,4A,216,56-4A-216,,,A,320,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,JCT S 37TH ST,ENT L-56-2995A/
2020,L-36-961,A,000+0.000,000+0.736,0.7356731,C067644,A,C067644A,000+0.000,000+0.736,0.0,0.7356731,36,3,21,36-3-021,,,E,671,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,PHILLIPS,0.0,0.0,,ENT L-36-961A
2020,R015N037ONA,A,000+0.000,000+0.241,0.24068116,C228181,A,C228181A,000+0.000,000+0.241,0.0,0.24068116,1,6,19,01-6-019,,,E,54,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,Yes,1,,BEAVERHEAD,0.0,0.0,JCT RED ROCK RD,ENT R015N037ONAA/BEGIN ONEWAY ROADWAY/
2020,U-7107,A,000+0.444,000+0.661,0.21727642,C007107,A,C007107A,000+0.444,000+0.661,0.44381377,0.66109019,14,6A,42,14-6A-042,,,E,550,7,2,1,7,1,13,4,2,13,2,UMA_UC,8107,10,123,1,1,2,2,,2,,FERGUS,0.17,0.0,JCT U-7112(SHIELDS ST),JCT U-7112(SHIELDS ST)
2020,L-25-605,A,000+0.000,002+0.044,2.044079,C025605,A,C025605A,000+0.000,002+0.044,0.0,2.044079,25,7A,27,25-7A-027,,,E,374,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,LEWIS AND CLARK,0.0,0.0,JCT N-8 (US 12),ENT L-25-605A/
2020,X-18203,A,000+0.000,004+0.098,4.09808653,C018203,A,C018203A,000+0.000,004+0.098,0.0,4.09808653,18,4,13,18-4-013,,,E,934,18,0,0,11,0,19,0,0,12,0,REC_MA,5406,10,192,1,1,1,1,,2,,GLACIER,0.0,0.0,JCT N-1 KIOWA CUTOFF AT E GLACIER,ENT X-18203A/
2020,L-38-1,A,021+0.503,022+0.202,0.69854936,C038001,A,C038001A,021+0.503,022+0.202,21.50311279,22.20166215,38,1,9,38-1-009,,,E,29,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,POWDER RIVER,0.0,0.0,,ENT L-38-1A
2020,X-51036,A,000+0.000,001+0.047,1.04739489,C051036,A,C051036A,000+0.000,001+0.047,0.0,1.04739489,51,3,21,51-3-021,,,E,427,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,TOOLE,0.0,0.0,,ENT X-51036A
2020,L-42-568,A,001+0.347,001+0.494,0.14680406,C007462,A,C007462A,001+0.347,001+0.494,1.34688601,1.49369007,42,4A,9,42-4A-009,,,E,635,5,0,10,17,2,8,0,16,27,3,UMA_UC,9224,10,133,9,9,12,12,,1,,RICHLAND,0.0,0.0,,BEGIN 1 LANE
2020,L-40-102,A,000+0.000,008+0.406,8.40585537,C040102,A,C040102A,000+0.000,008+0.406,0.0,8.40585537,40,3,5,40-3-005,,,E,16,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,PRAIRIE,0.0,0.0,JCT S-504,ENT L-40-102A/
2020,L-11-603,A,000+0.799,005+0.013,4.21328227,C011603,A,C011603A,000+0.799,005+0.013,0.79932667,5.01260894,11,5A,50,11-5A-050,,,E,242,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,DAWSON,0.0,0.0,,ENT L-11-603A
2020,U-8113,A,000+0.000,000+0.138,0.13769366,C008113,A,C008113A,000+0.000,000+0.138,0.0,0.13769366,32,3A,206,32-3A-206,,,E,14673,67,17,69,140,26,5,1,5,10,2,UMA_UC,8127,10,102,87,87,110,110,,4,,MISSOULA,0.077,0.006,JCT N-107/U-8114(S 5TH ST),ENT U-8113A/
2020,R015S192ONY,A,000+0.000,000+0.096,0.09630132,C221191,A,C221191A,000+0.000,000+0.096,0.0,0.09630132,25,,0,25--,,,A,1010,0,0,0,0,0,0,0,0,0,0,UPA,0,10,109,0,0,0,0,Yes,1,,LEWIS AND CLARK,0.0,0.0,JCT PROSPECT AVE,ENT R015S192ONYA/BEGIN ONEWAY ROADWAY/
2020,L-25-2931,A,000+0.000,000+0.416,0.41624141,C074211,A,C074211A,000+0.000,000+0.416,0.0,0.41624141,25,7A,22,25-7A-022,,,E,448,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,LEWIS AND CLARK,0.0,0.0,JCT MAIN ST,ENT L-25-2931A/
2020,L-32-2,A,000+0.000,008+0.242,8.24156273,C032002,A,C032002A,000+0.000,008+0.242,0.0,8.24156273,32,3,21,32-3-021,,,E,218,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,MISSOULA,0.0,0.0,JCT NINEMILE RD,ENT L-32-2A/
2020,L-23-107,A,005+0.014,019+0.977,14.96219256,C023107,A,C023107A,005+0.014,019+0.977,5.01438243,19.97657499,23,3,2,23-3-002,,,A,40,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,1,,JUDITH BASIN,0.0,0.0,,BEGIN 1 LANE
2020,L-15-204,A,002+0.758,003+0.766,1.00773032,C015204,A,C015204A,002+0.758,003+0.766,2.75799449,3.76572481,15,4A,88,15-4A-088,,,E,724,2,0,0,4,0,3,0,0,6,0,UMA_UC,9203,10,119,1,1,1,1,,2,,FLATHEAD,0.0,0.0,,
2020,U-201,A,000+0.141,000+0.278,0.13661228,C090201,A,C090201A,000+0.141,000+0.278,0.14147603,0.27808831,12,1C,14,12-1C-014,,,E,875,3,8,0,1,0,3,9,0,1,0,UMA_UC,8005,10,117,1,1,1,1,,2,,DEER LODGE,0.341,0.0,JCT P-19(PARK AVE),JCT P-19(PARK AVE)
2020,L-56-1690,A,000+0.836,001+0.132,0.29675777,C064101,A,C064101A,000+0.836,001+0.132,0.83560778,1.13236555,56,4A,305,56-4A-305,,,E,2870,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,,
2020,L-56-598,A,000+0.504,001+0.012,0.50768721,C224904,A,C224904A,000+0.504,001+0.012,0.50388303,1.01157024,56,4A,358,56-4A-358,,,A,3330,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,,
2020,U-6905,A,000+0.750,001+0.003,0.25323255,C006905,A,C006905A,000+0.750,001+0.003,0.75000487,1.00323742,56,4B,18,56-4B-018,,,A,403,1,0,2,7,0,2,0,5,17,0,UMA_UC,9070,10,123,3,3,4,4,,2,,YELLOWSTONE,0.248,0.0,JCT U-6906(MARYLAND LN),JCT U-6906(MARYLAND LN)
2020,L-43-517,A,000+0.000,000+0.559,0.55948607,C008187,A,C008187A,000+0.000,000+0.559,0.0,0.55948607,43,3,27,43-3-027,,,E,1907,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,ROOSEVELT,0.0,0.0,JCT 6TH AVE S,ENT L-43-517A/
2020,L-16-404,A,000+0.000,002+0.051,2.05092258,C016404,A,C016404A,000+0.000,002+0.051,0.0,2.05092258,16,3,30,16-3-030,,,E,598,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,GALLATIN,0.0,0.0,JCT S-347,ENT L-16-404A/
2020,L-36-2,A,000+0.000,016+0.582,16.5816491,C036002,A,C036002A,000+0.000,016+0.582,0.0,16.5816491,36,3,24,36-3-024,,,E,23,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,PHILLIPS,0.0,0.0,JCT N-99,ENT L-36-2A/
2020,L-56-1211,A,000+0.000,001+0.495,1.49454594,C100487,A,C100487A,000+0.000,001+0.495,0.0,1.49454594,56,4A,308,56-4A-308,,,A,604,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,JCT U-1036 (BENCH BLVD),ENT L-56-1211A/
2020,L-56-591,A,000+0.000,001+0.132,1.1315131,C067447,A,C067447A,000+0.000,001+0.132,0.0,1.1315131,56,4A,371,56-4A-371,,,A,1020,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,JCT S-532,ENT L-56-591A/
2020,U-7112,A,000+0.000,000+0.176,0.17633053,C007112,A,C007112A,000+0.000,000+0.176,0.0,0.17633053,14,6A,54,14-6A-054,,,E,205,0,2,8,14,1,0,10,39,68,5,UMA_UC,8111,10,116,7,7,10,10,,2,,FERGUS,0.154,0.0,JCT U-7107(5TH AVE),ENT U-7112A/
2020,L-25-607,A,001+0.324,001+0.699,0.37459891,C025607,A,C025607A,001+0.324,001+0.699,1.32418233,1.69878124,25,7B,12,25-7B-012,,,A,6283,6,0,1,33,5,1,0,0,5,1,UMA_UC,9211,34,134,17,17,21,21,,2,,LEWIS AND CLARK,0.04,0.04,,
2020,L-7-213,A,000+0.000,005+0.962,5.96203581,C017213,A,C017213A,000+0.000,005+0.962,0.0,5.96203581,7,2,69,07-2-069,,,E,9,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,CASCADE,0.0,0.0,JCT N-60,ENT L-7-213A/
2020,L-53-402,A,000+0.000,081+0.120,81.12011531,C036206,A,C036206A,000+0.000,081+0.120,0.0,81.12011531,36,4,19,36-4-019,,,E,49,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,VALLEY,0.0,0.0,JCT P-42,ENT L-53-402A/
2020,L-53-513,A,000+0.000,007+0.594,7.59445122,C053513,A,C053513A,000+0.000,007+0.594,0.0,7.59445122,53,4,31,53-4-031,,,E,73,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,VALLEY,0.0,0.0,JCT N-1,ENT L-53-513A/
2020,U-7413,A,001+0.059,001+0.244,0.18544431,C007413,A,C007413A,001+0.059,001+0.244,1.05903241,1.24447672,34,2A,57,34-2A-057,,,E,3766,0,2,1,6,1,0,1,0,2,0,UMA_UC,9092,10,176,3,3,3,3,,2,,PARK,0.0,0.0,,
2020,L-11-317,A,000+0.000,000+0.374,0.3742636,C011317,A,C011317A,000+0.000,000+0.374,0.0,0.3742636,11,3,6,11-3-006,,,A,3,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,DAWSON,0.0,0.0,JCT N-20,ENT L-11-317A/
2020,U-8113,A,000+0.375,000+0.454,0.07908113,C008113,A,C008113A,000+0.375,000+0.454,0.37488116,0.45396229,32,3A,214,32-3A-214,,,E,11765,67,17,69,140,26,6,1,6,12,2,UMA_UC,8127,10,102,84,84,107,107,,4,,MISSOULA,0.077,0.006,JCT U-8110(FRONT ST),JCT U-8110(FRONT ST)
2020,L-19-201,A,000+0.000,022+0.895,22.89479668,C119201,A,C119201A,000+0.000,022+0.895,0.0,22.89479668,19,2,24,19-2-024,,,E,115,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,GOLDEN VALLEY,0.0,0.0,JCT N-14 (US 12),ENT L-19-201A/
2020,L-32-4607,A,000+0.000,000+0.364,0.36350705,C073883,A,C073883A,000+0.000,000+0.364,0.0,0.36350705,32,3A,160,32-3A-160,,,A,132,2,0,0,5,0,15,0,0,38,0,UMA_UC,9174,10,91,1,1,1,1,,2,,MISSOULA,0.0,0.0,JCT N-129 (S RUSSELL ST),ENT L-32-4607A/
2020,L-31-179,A,005+0.282,012+0.905,7.62231994,C031179,A,C031179A,005+0.282,012+0.905,5.28237192,12.90469186,31,1,7,31-1-007,,,E,111,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,5420,11,177,0,0,0,0,,2,,MINERAL,0.0,0.0,,
2020,L-23-771,A,000+0.145,000+0.465,0.31992748,C023406,A,C023406A,000+0.145,000+0.465,0.14548275,0.46541023,23,2,10,23-2-010,,,A,295,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,JUDITH BASIN,0.0,0.0,,
2020,L-44-202,A,000+0.000,042+0.021,42.02066811,C044202,A,C044202A,000+0.000,042+0.021,0.0,42.02066811,44,5,9,44-5-009,,,A,211,2,0,0,17,3,9,0,0,81,14,RMA_RMC_345,5109,10,128,3,3,4,4,,2,,ROSEBUD,0.948,0.0,JCT CARTERVILLE RD,ENT L-44-202A/
2020,L-15-11,A,002+0.751,004+0.518,1.76648965,C015011,A,C015011A,002+0.751,004+0.518,2.75141685,4.5179065,15,4A,54,15-4A-054,,,E,1589,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,FLATHEAD,0.0,0.0,,
2020,U-202,A,000+0.000,000+0.307,0.30723417,C090202,A,C090202A,000+0.000,000+0.307,0.0,0.30723417,12,1C,48,12-1C-048,,,E,975,5,8,1,14,8,5,8,1,14,8,UMA_UC,8006,10,132,4,4,5,5,,2,,DEER LODGE,0.0,0.101,JCT U-201 (SYCAMORE ST),ENT U-202A/
2020,U-2513,A,000+0.258,000+0.390,0.13187627,C066245,A,C066245A,000+0.258,000+0.390,0.25834981,0.39022608,15,4A,62,15-4A-062,,,E,1877,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,FLATHEAD,0.0,0.0,JCT U-2504(4TH AVE W),ENT U-2513A/JCT U-2504(4TH AVE W)
2020,L-56-525,A,000+0.000,000+0.454,0.45403854,C224862,A,C224862A,000+0.000,000+0.454,0.0,0.45403854,56,4A,381,56-4A-381,,,A,3876,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,JCT GRAND AVE,ENT L-56-525A/
2020,U-7104,A,000+0.224,000+0.689,0.46538143,C007104,A,C007104A,000+0.224,000+0.689,0.2239225,0.68930393,14,6A,30,14-6A-030,,,E,2272,0,2,26,16,1,0,1,11,7,0,UMA_UC,9074,10,119,16,16,19,19,,2,,FERGUS,0.449,0.0,JCT U-7113 (C ST),JCT U-7113 (C ST)
2020,L-47-1541,A,000+0.000,000+0.469,0.46867261,C008477,A,C008477A,000+0.000,000+0.469,0.0,0.46867261,47,1C,54,47-1C-054,,,E,2067,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,SILVER BOW,0.0,0.0,JCT N-29 (HARRISON AVE),ENT L-47-1541A/
2020,L-16-405,A,000+0.000,007+0.206,7.20562804,C016405,A,C016405A,000+0.000,007+0.206,0.0,7.20562804,16,1,56,16-1-056,,,E,288,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,GALLATIN,0.0,0.0,JCT IVY ST,ENT L-16-405A/
2020,L-33-103,A,001+0.745,015+0.217,13.47258326,C033103,A,C033103A,001+0.745,015+0.217,1.74487607,15.21745933,33,2,9,33-2-009,,,A,27,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,MUSSELSHELL,0.0,0.0,,
2020,U-7411,A,000+0.000,000+0.174,0.17377987,C007411,A,C007411A,000+0.000,000+0.174,0.0,0.17377987,34,2A,50,34-2A-050,,,E,2451,0,2,2,50,10,0,1,1,20,4,UMA_UC,9090,10,115,12,12,16,16,,2,,PARK,0.0,0.0,JCT N-11(PARK ST) AND U-7406,ENT U-7411A/
2020,L-40-108,A,021+0.561,026+0.213,4.65179032,C011109,A,C011109A,021+0.561,026+0.213,21.56119335,26.21298367,40,2,16,40-2-016,,,E,70,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,PRAIRIE,0.0,0.0,,ENT L-40-108A
2020,U-8106,A,000+0.000,000+0.336,0.3363003,C008106,A,C008106A,000+0.000,000+0.336,0.0,0.3363003,32,3A,150,32-3A-150,,,E,4903,9,12,10,96,16,2,2,2,20,3,UMA_UC,9105,10,105,25,25,32,32,,2,,MISSOULA,0.998,0.12,JCT N-131 (W BROADWAY),ENT U-8106A/
2020,L-25-602,A,010+0.547,011+0.139,0.59231861,C025602,A,C025602A,010+0.547,011+0.139,10.54710255,11.13942116,25,7C,24,25-7C-024,,,E,1244,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,LEWIS AND CLARK,0.0,0.0,,
2020,L-11-5,A,000+0.000,005+0.715,5.71495256,C111005,A,C111005A,000+0.000,005+0.715,0.0,5.71495256,11,4,18,11-4-018,,,A,25,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,DAWSON,0.0,0.0,JCT N-57,ENT L-11-5A/
2020,L-7-2573,A,000+0.000,002+0.210,2.20980837,C072426,A,C072426A,000+0.000,002+0.210,0.0,2.20980837,7,2A,166,07-2A-166,,,A,1955,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,CASCADE,0.0,0.0,JCT U-5226 (26TH ST S),ENT L-7-2573A/
2020,X-45077,A,000+0.000,001+0.900,1.89972843,C045077,A,C045077A,000+0.000,001+0.900,0.0,1.89972843,45,5,5,45-5-005,,,E,1024,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,SANDERS,0.0,0.0,JCT P-36,ENT X-45077A/
2020,U-7408,A,002+0.297,002+0.337,0.04010782,C007408,A,C007408A,002+0.297,002+0.337,2.29732957,2.33743739,34,2A,59,34-2A-059,,,E,4234,20,4,39,102,48,5,1,9,24,11,UMA_UC,8116,20,125,46,46,61,61,,2,,PARK,0.163,0.093,JCT I-90 ON RAMP W LIVINGSTON INTERCHANGE,JCT I-90 ON RAMP W LIVINGSTON INTERCHANGE
2020,L-29-110,A,000+0.000,003+0.144,3.1439634,C029110,A,C029110A,000+0.000,003+0.144,0.0,3.1439634,29,3,12,29-3-012,,,E,122,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,MADISON,0.0,0.0,JCT RUBY RIVER DR,ENT L-29-110A/
2020,L-21-602,A,000+0.000,014+0.758,14.75781589,C021602,A,C021602A,000+0.000,014+0.758,0.0,14.75781589,21,4,15,21-4-015,,,A,653,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,0,10,148,0,0,0,0,,2,,HILL,0.0,0.0,JCT S-334,ENT L-21-602A/
2020,L-4-205,A,000+0.000,005+0.046,5.04592145,C014205,A,C014205A,000+0.000,005+0.046,0.0,5.04592145,4,1,23,04-1-023,,,E,168,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,BROADWATER,0.0,0.0,JCT N-8,ENT L-4-205A/
2020,L-14-1514,A,000+0.000,000+0.133,0.13275697,C083246,A,C083246A,000+0.000,000+0.133,0.0,0.13275697,14,2,5,14-2-005,,,E,58,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,FERGUS,0.0,0.0,JCT DY TRL,ENT L-14-1514A/
2020,X-56788,A,049+0.496,051+0.883,2.40042966,C056788,A,C056788A,049+0.496,051+0.883,49.85111114,52.2515408,56,3,33,56-3-033,,,A,170,0,0,0,0,0,0,0,0,0,0,RMA_RMC_345,5418,10,171,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,,
2020,U-8001,A,000+0.127,000+0.346,0.21863069,C008001,A,C008001A,000+0.127,000+0.346,0.12705093,0.34568162,9,2A,27,09-2A-027,,,E,1462,6,2,7,49,7,4,1,5,34,5,UMA_UC,8119,10,116,20,20,28,28,,2,,CUSTER,0.254,0.0,JCT N-18(7TH ST),JCT N-18(7TH ST)
2020,U-6732,A,000+0.000,000+0.327,0.32719922,C006732,A,C006732A,000+0.000,000+0.327,0.0,0.32719922,15,7C,93,15-7C-093,,,E,1799,0,2,6,20,2,0,1,3,11,1,UMA_UC,9066,10,138,7,7,8,8,,2,,FLATHEAD,0.0,0.0,JCT U-6701(MERIDIAN RD),ENT U-6732A/
2020,N-131,A,002+0.026,002+0.329,0.3022615,C008128,A,C008128A,002+0.026,002+0.329,2.02634498,2.32860648,32,3A,13,32-3A-013,,,A,13623,24,14,66,364,76,2,1,5,27,6,UPA,7087,10,98,163,163,228,228,,2,,MISSOULA,0.217,0.052,JCT U-8106(TOOLE ST),JCT U-8106(TOOLE ST)
2020,L-16-150,A,000+0.000,003+0.633,3.6334371,C016150,A,C016150A,000+0.000,003+0.633,0.0,3.6334371,16,2,17,16-2-017,,,E,564,0,0,0,0,0,0,0,0,0,0,RMA_RMC_12,0,10,154,0,0,0,0,,2,,GALLATIN,0.0,0.0,JCT S-205,ENT L-16-150A/
2020,X-81020,A,000+0.000,007+0.058,7.04760528,C081020,A,C081020A,000+0.000,007+0.058,0.0,7.04760528,40,2,15,40-2-015,,,E,437,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,CUSTER,0.0,0.0,,ENT X-81020A
2020,U-10409,A,000+0.000,000+0.292,0.29242419,C010409,A,C010409A,000+0.000,000+0.292,0.0,0.29242419,42,4A,24,42-4A-024,,,E,1624,5,0,1,25,2,3,0,1,15,1,UMA_UC,9215,10,116,10,10,13,13,,2,,RICHLAND,0.173,0.0,JCT N-62(HOLLY ST),ENT U-10409A/
2020,U-8102,A,001+0.964,002+0.502,0.53806984,C008102,A,C008102A,001+0.964,002+0.502,1.96401536,2.5020852,32,3A,120,32-3A-120,,,A,13327,62,15,62,284,68,5,1,5,21,5,UMA_UC,8140,10,91,137,137,185,185,,2,,MISSOULA,0.0,0.0,JCT N-92(RESERVE ST),JCT N-92(RESERVE ST)
2020,X-25295,A,002+0.197,003+0.229,1.03248639,C025295,A,C025295A,002+0.197,003+0.229,2.19658264,3.22906903,25,7B,51,25-7B-051,,,E,1977,2,0,0,12,2,1,0,0,6,1,RMA_RMC_345,5436,17,175,4,4,5,5,,2,,LEWIS AND CLARK,0.0,0.0,,
2020,L-56-3042,A,000+0.074,000+0.360,0.28613016,C101832,A,C101832A,000+0.074,000+0.360,0.07425803,0.36038819,56,2,12,56-2-012,,,A,223,0,0,0,0,0,0,0,0,0,0,UMA_UC,0,10,118,0,0,0,0,,2,,YELLOWSTONE,0.0,0.0,,BEGIN 2 LANES
