CORRIDOR,SITE_ID,CORR_MP,CORR_ENDMP,DEPT_ID,TOTAL_CRASHES,SEC_LNT_MI,TYC_AADT,MILES_DRIVEN,LOCATION,COUNTY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC
C000001A,36-4-012,499+0.387,499+0.533,N-1,1,0.146,1283.0,187.318,,PHILLIPS,,US-2,NI-NHS,0.2,6415.0,936.59
C000001A,36-4-013,499+0.533,499+0.952,N-1,0,0.42,1303.6666666666667,547.54,,PHILLIPS,,US-2,NI-NHS,0.0,,
C000001A,43-3-001,579+0.037,581+0.083,N-1,1,2.046,1460.25,2987.6715,,VALLEY,,US-2,NI-NHS,0.2,7301.25,14938.357499999998
C000001A,43-3-001,581+0.083,588+0.341,N-1,9,7.262,1460.25,10604.3355,,ROOSEVELT,,US-2,NI-NHS,1.8,811.25,5891.2975
C000001A,43-3-002,588+0.341,589+0.333,N-1,8,0.99,1960.75,1941.1425,,ROOSEVELT,,US-2,NI-NHS,1.6,1225.46875,1213.2140625
C000001A,43-3-003,589+0.333,590+0.367,N-1,4,1.054,2550.5,2688.2270000000003,,ROOSEVELT,,US-2,NI-NHS,0.8,3188.125,3360.28375
C000001A,43-3-005,594+0.691,597+0.225,N-1,5,2.515,2466.0,6201.990000000001,,ROOSEVELT,,US-2,NI-NHS,1.0,2466.0,6201.990000000001
C000001A,43-3-006,597+0.225,604+0.813,N-1,16,7.582,2304.25,17470.8235,,ROOSEVELT,,US-2,NI-NHS,3.2,720.078125,5459.63234375
C000001A,43-3-014,590+0.367,590+0.584,N-1,0,0.217,3971.25,861.76125,,ROOSEVELT,,US-2,NI-NHS,0.0,,
C000001A,43-3-015,590+0.584,590+0.896,N-1,1,0.312,6201.25,1934.79,,ROOSEVELT,,US-2,NI-NHS,0.2,31006.25,9673.95
C000001A,43-3-016,590+0.896,591+0.422,N-1,0,0.502,4260.75,2138.8965,,ROOSEVELT,,US-2,NI-NHS,0.0,,
C000001A,43-3-016,591+0.422,592+0.668,N-1,4,1.25,4260.75,5325.9375,,ROOSEVELT,,US-2,NI-NHS,0.8,5325.9375,6657.421875
C000001A,43-4-001,604+0.813,610+0.780,N-1,5,5.975,2199.25,13140.51875,,ROOSEVELT,,US-2,NI-NHS,1.0,2199.25,13140.51875
C000001A,43-4-002,612+0.509,614+0.042,N-1,8,1.551,5601.0,8687.151,,ROOSEVELT,,US-2,NI-NHS,1.6,3500.625,5429.469375
C000001A,43-4-003,614+0.042,617+0.154,N-1,1,3.106,1495.5,4645.023,,ROOSEVELT,,US-2,NI-NHS,0.2,7477.5,23225.115
C000001A,43-4-003,617+0.154,619+0.140,N-1,1,1.989,1495.5,2974.5495,,ROOSEVELT,,US-2,NI-NHS,0.2,7477.5,14872.7475
C000001A,43-4-004,619+0.140,625+0.595,N-1,3,6.455,1375.0,8875.625,,ROOSEVELT,,US-2,NI-NHS,0.6,2291.666666666667,14792.708333333334
C000001A,43-4-005,626+0.126,635+0.050,N-1,6,8.925,1191.4,10633.245,,ROOSEVELT,,US-2,NI-NHS,1.2,992.8333333333336,8861.0375
C000001A,43-4-013,610+0.780,611+0.683,N-1,5,0.881,2606.5,2296.3265,,ROOSEVELT,,US-2,NI-NHS,1.0,2606.5,2296.3265
C000001A,43-4-014,611+0.683,612+0.088,N-1,3,0.401,4807.75,1927.90775,,ROOSEVELT,,US-2,NI-NHS,0.6,8012.916666666667,3213.1795833333335
C000001A,43-4-015,612+0.088,612+0.509,N-1,2,0.421,4854.0,2043.534,,ROOSEVELT,,US-2,NI-NHS,0.4,12135.0,5108.834999999999
C000001A,43-4-018,625+0.595,626+0.126,N-1,0,0.525,1392.0,730.8000000000001,,ROOSEVELT,,US-2,NI-NHS,0.0,,
C000001A,43-4-021,635+0.050,639+0.800,N-1,4,4.74,1006.25,4769.625,,ROOSEVELT,,US-2,NI-NHS,0.8,1257.8125,5962.03125
C000001A,43-5-001,647+0.275,655+0.311,N-1,8,8.031,1242.25,9976.50975,,ROOSEVELT,,US-2,NI-NHS,1.6,776.40625,6235.31859375
C000001A,43-5-002,655+0.311,658+0.892,N-1,1,3.577,1445.0,5168.765,,ROOSEVELT,,US-2,NI-NHS,0.2,7225.0,25843.825
C000001A,43-5-003,659+0.744,661+0.473,N-1,3,1.745,1707.3333333333333,2979.2966666666666,,ROOSEVELT,,US-2,NI-NHS,0.6,2845.5555555555557,4965.4944444444445
C000001A,43-5-003,658+0.892,659+0.744,N-1,7,0.845,1807.75,1527.54875,,ROOSEVELT,,US-2,NI-NHS,1.4,1291.25,1091.10625
C000001A,43-5-003,661+0.473,663+0.015,N-1,1,1.537,1707.3333333333333,2624.171333333333,,ROOSEVELT,,US-2,NI-NHS,0.2,8536.666666666666,13120.856666666665
C000001A,43-5-021,639+0.800,644+0.364,N-1,2,4.544,1114.0,5062.016,,ROOSEVELT,,US-2,NI-NHS,0.4,2785.0,12655.04
C000001A,43-5-022,644+0.364,644+0.554,N-1,0,0.189,1943.5,367.3215,,ROOSEVELT,,US-2,NI-NHS,0.0,,
C000001A,43-5-023,644+0.554,644+0.621,N-1,0,0.068,1975.25,134.317,,ROOSEVELT,,US-2,NI-NHS,0.0,,
C000001A,43-5-024,644+0.621,644+0.964,N-1,1,0.343,2432.75,834.43325,,ROOSEVELT,,US-2,NI-NHS,0.2,12163.75,4172.16625
C000001A,43-5-025,644+0.964,647+0.275,N-1,2,2.326,1765.0,4105.39,,ROOSEVELT,,US-2,NI-NHS,0.4,4412.5,10263.475
C000001A,43-5-040,663+0.015,667+0.101,N-1,4,4.094,1626.0,6656.844,,ROOSEVELT,,US-2,NI-NHS,0.8,2032.5,8321.055
C000001A,51-3-004,261+0.304,262+0.839,N-1,10,1.538,1569.25,2413.5065,,GLACIER,,US-2,NI-NHS,2.0,784.625,1206.75325
C000001A,51-3-004,262+0.839,266+0.790,N-1,10,3.519,1569.25,5522.19075,,TOOLE,,US-2,NI-NHS,2.0,784.625,2761.095375
C000001A,51-3-005,266+0.790,278+0.171,N-1,21,11.392,1731.75,19728.096,,TOOLE,,US-2,NI-NHS,4.2,412.32142857142856,4697.165714285714
C000001A,51-3-005,278+0.171,278+0.321,N-1,0,0.15,1731.75,259.7625,,TOOLE,,US-2,NI-NHS,0.0,,
C000001A,51-3-006,280+0.768,281+0.201,N-1,1,0.416,1107.5,460.72,,TOOLE,,US-2,NI-NHS,0.2,5537.5,2303.6
C000001A,51-3-006,281+0.201,281+0.752,N-1,1,0.551,1107.5,610.2325000000001,,TOOLE,,US-2,NI-NHS,0.2,5537.5,3051.1625000000004
C000001A,51-3-006,281+0.752,284+0.913,N-1,5,3.176,1107.5,3517.42,,TOOLE,,US-2,NI-NHS,1.0,1107.5,3517.42
C000001A,51-3-007,284+0.913,288+0.916,N-1,2,4.009,1024.0,4105.216,,TOOLE,,US-2,NI-NHS,0.4,2560.0,10263.04
C000001A,51-3-010,278+0.321,279+0.307,N-1,5,0.989,3892.3333333333335,3849.517666666666,,TOOLE,,US-2,NI-NHS,1.0,3892.3333333333335,3849.517666666666
C000001A,51-3-011,279+0.307,279+0.440,N-1,2,0.133,3258.6,433.3938,,TOOLE,,US-2,NI-NHS,0.4,8146.499999999999,1083.4845
C000001A,51-3-012,279+0.440,279+0.787,N-1,5,0.347,2228.75,773.3762499999999,,TOOLE,,US-2,NI-NHS,1.0,2228.75,773.3762499999999
C000001A,51-3-013,279+0.787,280+0.768,N-1,2,0.986,1521.75,1500.4455,,TOOLE,,US-2,NI-NHS,0.4,3804.375,3751.11375
C000001A,53-3-001,505+0.534,512+0.973,N-1,13,7.507,1220.75,9164.17025,,VALLEY,,US-2,NI-NHS,2.6,469.5192307692308,3524.680865384615
C000001A,53-3-002,512+0.973,521+0.415,N-1,22,8.461,1305.0,11041.605,,VALLEY,,US-2,NI-NHS,4.4,296.59090909090907,2509.4556818181813
C000001A,53-4-001,521+0.415,529+0.476,N-1,18,8.057,1196.75,9642.21475,,VALLEY,,US-2,NI-NHS,3.6,332.43055555555554,2678.392986111111
C000001A,53-4-002,529+0.476,539+0.209,N-1,17,9.725,1386.25,13481.28125,,VALLEY,,US-2,NI-NHS,3.4,407.72058823529414,3965.082720588235
C000001A,53-4-003,542+0.661,543+0.800,N-1,12,1.167,3524.25,4112.79975,,VALLEY,,US-2,NI-NHS,2.4,1468.4375,1713.6665625
C000001A,53-4-004,543+0.800,549+0.177,N-1,21,5.369,1983.25,10648.06925,,VALLEY,,US-2,NI-NHS,4.2,472.2023809523809,2535.254583333333
C000001A,53-4-016,540+0.411,541+0.359,N-1,8,0.961,6262.5,6018.2625,,VALLEY,,US-2,NI-NHS,1.6,3914.0625,3761.414062499999
C000001A,53-4-016,539+0.209,540+0.411,N-1,14,1.209,6262.5,7571.3625,,VALLEY,,US-2,NI-NHS,2.8,2236.607142857143,2704.058035714286
C000001A,53-4-017,541+0.359,541+0.698,N-1,6,0.338,8864.0,2996.032,,VALLEY,,US-2,NI-NHS,1.2,7386.666666666667,2496.6933333333336
C000001A,53-4-018,541+0.698,541+0.932,N-1,10,0.235,8443.0,1984.105,,VALLEY,,US-2,NI-NHS,2.0,4221.5,992.0525
C000001A,53-4-019,541+0.932,542+0.217,N-1,5,0.34,8038.5,2733.09,,VALLEY,,US-2,NI-NHS,1.0,8038.5,2733.09
C000001A,53-4-020,542+0.217,542+0.661,N-1,9,0.444,4889.5,2170.938,,VALLEY,,US-2,NI-NHS,1.8,2716.3888888888887,1206.0766666666666
C000001A,53-8-001,555+0.153,555+0.896,N-1,8,0.743,2037.6666666666667,1513.9863333333333,,VALLEY,,US-2,NI-NHS,1.6,1273.5416666666667,946.2414583333332
C000001A,53-8-001,549+0.177,555+0.153,N-1,38,5.955,2037.6666666666667,12134.305,,VALLEY,,US-2,NI-NHS,7.6,268.11403508771934,1596.6190789473685
C000001A,53-8-002,557+0.745,562+0.743,N-1,6,5.002,1430.25,7154.1105,,VALLEY,,US-2,NI-NHS,1.2,1191.875,5961.75875
C000001A,53-8-002,557+0.641,557+0.745,N-1,0,0.104,1430.25,148.74599999999998,,VALLEY,,US-2,NI-NHS,0.0,,
C000001A,53-8-003,562+0.743,571+0.757,N-1,14,9.005,1352.0,12174.76,,VALLEY,,US-2,NI-NHS,2.8,482.8571428571429,4348.128571428571
C000001A,53-8-004,571+0.757,579+0.037,N-1,10,7.272,1468.0,10675.296,,VALLEY,,US-2,NI-NHS,2.0,734.0,5337.648
C000001A,53-8-008,555+0.896,557+0.641,N-1,12,1.754,1482.5,2600.305,,VALLEY,,US-2,NI-NHS,2.4,617.7083333333334,1083.4604166666666
C000001A,A-010,592+0.668,594+0.691,N-1,4,2.031,2499.0,5075.469,,ROOSEVELT,,US-2,NI-NHS,0.8,3123.75,6344.336249999999
C000001A,A-024,115+0.321,119+0.529,N-1,134,4.25,10924.0,46427.0,,FLATHEAD,,US-2,NI-NHS,26.8,407.6119402985075,1732.3507462686566
C000001A,A-024,119+0.529,119+0.577,N-1,13,0.048,10924.0,524.352,,FLATHEAD,,US-2,NI-NHS,2.6,4201.538461538461,201.67384615384617
C000001A,A-024,119+0.577,119+0.638,N-1,11,0.061,10924.0,666.364,,FLATHEAD,,US-2,NI-NHS,2.2,4965.454545454545,302.89272727272726
C000001A,A-036,216+0.083,216+0.471,N-1,1,0.388,2227.5,864.27,,GLACIER,,US-2,NI-NHS,0.2,11137.5,4321.349999999999
C000001A,A-036,218+0.017,220+0.012,N-1,1,1.998,2227.5,4450.545,,GLACIER,,US-2,NI-NHS,0.2,11137.5,22252.725
C000001A,A-036,216+0.471,218+0.017,N-1,1,1.685,2227.5,3753.3375,,GLACIER,,US-2,NI-NHS,0.2,11137.5,18766.6875
C000001A,A-036,220+0.886,221+0.479,N-1,2,0.594,2515.0,1493.91,,GLACIER,,US-2,NI-NHS,0.4,6287.5,3734.775
C000001A,A-036,220+0.012,220+0.886,N-1,2,0.874,2227.5,1946.835,,GLACIER,,US-2,NI-NHS,0.4,5568.75,4867.0875
C000001A,A-046,370+0.155,376+0.731,N-1,23,6.557,1468.25,9627.31525,,HILL,,US-2,NI-NHS,4.6,319.1847826086957,2092.894619565218
C000001A,A-060,140+0.232,140+0.507,N-1,7,0.275,8535.25,2347.1937500000004,,FLATHEAD,,US-2,NI-NHS,1.4,6096.607142857143,1676.566964285715
C000001A,A-060,138+0.231,140+0.232,N-1,45,1.899,8535.25,16208.43975,,FLATHEAD,,US-2,NI-NHS,9.0,948.3611111111112,1800.93775
C000001A,W-116,393+0.056,396+0.289,N-1,11,3.213,2592.75,8330.50575,,BLAINE,,US-2,NI-NHS,2.2,1178.5227272727273,3786.593522727273
C000001A,W-116,392+0.056,393+0.056,N-1,2,0.998,2592.75,2587.5645,,BLAINE,,US-2,NI-NHS,0.4,6481.875,6468.911249999999
C000001A,W-116,391+0.191,392+0.056,N-1,5,0.856,2592.75,2219.394,,BLAINE,,US-2,NI-NHS,1.0,2592.75,2219.394
C000001A,W-130,221+1.976,223+0.919,N-1,9,2.406,3716.0,8940.696,,GLACIER,,US-2,NI-NHS,1.8,2064.4444444444443,4967.053333333333
C000001A,W-147,017+0.142,027+0.794,N-1,49,10.662,2972.5,31692.795,,LINCOLN,,US-2,NI-NHS,9.8,303.31632653061223,3233.9586734693876
C000001A,W-147,016+0.925,017+0.142,N-1,1,0.179,2972.5,532.0775,,LINCOLN,,US-2,NI-NHS,0.2,14862.5,2660.3875
