YEAR,DEPT_ID,DEPT_RBD,DEPT_MP,DEPT_ENDMP,DEPT_MIOFF,DEPT_KMOFF,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,CORR_KMOFF,TYC_CNTY,MAPSHEET,STATION,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,TYC_BEG_TI,TYC_END_TI
2019,L-25-606,E,000+0.000,005+0.771,0.0,0.0,5.771,C025606,N,C025606N,000+0.000,005+0.771,0.0,5.771,0.0,25,6,8,25-6-008,,TYC,E,238,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7050498,7050505
2019,L-15-402,E,005+0.945,053+0.692,5.945,9.5676,47.747,C015402,N,C015402N,005+0.945,053+0.692,5.945,53.692,9.5676,15,4,14,15-4-014,,TYC,A,85,0,0,0,0,0,0,0,0,0,0,RECREATIONAL,0,10,143,0,0,0,0,,2,7072309,7043972
2019,R015N358ONA,N,000+0.000,000+0.268,0.0,0.0,0.268,C228306,N,C228306N,000+0.000,000+0.268,0.0,0.268,0.0,51,3,29,51-3-029,,TYC,A,57,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7037612,7037620
2019,R094E148ONA,E,000+0.000,000+0.333,0.0,0.0,0.333,C228523,E,C228523E,000+0.000,000+0.333,0.0,0.333,0.0,9,2,42,09-2-042,,TYC,E,98,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7070960,7070962
2019,L-7-3297,N,000+0.979,001+0.390,0.979,1.5755,0.411,C072431,N,C072431N,000+0.979,001+0.390,0.979,1.39,1.5755,7,2A,227,07-2A-227,,TYC,A,232,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7043379,7075338
2019,L-43-102,E,000+0.000,033+0.086,0.0,0.0,33.086,C043102,N,C043102N,000+0.000,033+0.086,0.0,33.086,0.0,43,4,11,43-4-011,,TYC,E,681,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7059012,7059013
2019,L-38-4,E,053+0.882,056+0.249,0.0,0.0,2.367,C009301,N,C009301N,053+0.882,056+0.249,53.882,56.249,86.7147,9,3,4,09-3-004,,TYC,E,20,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7041180,7056131
2019,R015N063OFA,N,000+0.000,000+0.384,0.0,0.0,0.384,C228193,N,C228193N,000+0.000,000+0.384,0.0,0.384,0.0,1,4,27,01-4-027,,TYC,E,1194,0,0,0,0,0,0,0,0,0,0,RURAL PRINCIPAL ARTERIAL,0,10,139,0,0,0,0,,1,7024541,7024560
2019,R015S247ONA,S,000+0.000,000+0.304,0.0,0.0,0.304,C228417,S,C228417S,000+0.000,000+0.304,0.0,0.304,0.0,7,3,38,07-3-038,,TYC,E,33,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7032873,7032932
2019,U-209,N,000+0.210,000+0.350,0.21,0.338,0.14,C090209,N,C090209N,000+0.210,000+0.350,0.21,0.35,0.338,12,1C,68,12-1C-068,,TYC,E,1196,1,6,6,33,14,1,5,5,28,12,URBAN COLLECTOR,9005,10,126,16,16,23,23,,2,1240015,1220010
2019,L-25-689,N,000+0.376,001+0.012,0.376,0.6051,0.636,C060108,N,C060108N,000+0.376,001+0.012,0.376,1.012,0.6051,25,7B,68,25-7B-068,,TYC,E,92,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7065729,7065731
2019,L-32-401,N,000+0.000,005+0.359,0.0,0.0,5.359,C032401,N,C032401N,000+0.000,005+0.359,0.0,5.359,0.0,32,4,9,32-4-009,,TYC,E,255,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7053843,7053844
2019,L-20-11,N,016+0.900,017+0.118,0.0,0.0,0.218,C020011,N,C020011N,016+0.900,017+0.118,16.9,17.118,27.1979,20,1,21,20-1-021,,TYC,E,296,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7067051,7046994
2019,L-25-214,E,000+0.000,002+0.801,0.0,0.0,2.801,C025214,N,C025214N,000+0.000,002+0.801,0.0,2.801,0.0,25,7A,53,25-7A-053,,TYC,E,745,4,0,1,15,7,5,0,1,20,9,RURAL MAJOR COLLECTOR,5435,10,156,6,6,10,10,,2,7056672,7050183
2019,L-13-3,N,000+0.000,021+0.343,0.0,0.0,21.343,C013003,N,C013003N,000+0.000,021+0.343,0.0,21.343,0.0,55,2,13,55-2-013,,TYC,E,31,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,1330006,7042333
2019,R015N254OFA,N,000+0.000,000+0.245,0.0,0.0,0.245,C228268,N,C228268N,000+0.000,000+0.245,0.0,0.245,0.0,7,3,25,07-3-025,,TYC,E,211,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7033758,720050
2019,R094E087ONA,E,000+0.000,000+0.356,0.0,0.0,0.356,C228501,E,C228501E,000+0.000,000+0.356,0.0,0.356,0.0,44,5,32,44-5-032,,TYC,A,272,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7070782,7070788
2019,L-30-410,N,000+0.000,000+0.274,0.0,0.0,0.274,C068165,N,C068165N,000+0.000,000+0.274,0.0,0.274,0.0,30,3,21,30-3-021,,TYC,E,190,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7102371,7102372
2019,L-39-248,E,000+0.000,012+0.109,0.0,0.0,12.109,C039248,E,C039248E,000+0.000,012+0.109,0.0,12.109,0.0,39,3,12,39-3-012,,TYC,E,240,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7056638,7056639
2019,R015S102ONA,S,000+0.000,000+0.364,0.0,0.0,0.364,C228359,S,C228359S,000+0.000,000+0.364,0.0,0.364,0.0,47,2,8,47-2-008,,TYC,E,70,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7025844,7025845
2019,X-15996,N,000+0.000,000+0.816,0.0,0.0,0.816,C221114,N,C221114N,000+0.000,000+0.816,0.0,0.816,0.0,15,7B,45,15-7B-045,,TYC,A,4787,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,2930001,7146082
2019,L-56-300,E,000+0.000,007+0.550,0.0,0.0,7.55,C056300,N,C056300N,000+0.000,007+0.550,0.0,7.55,0.0,56,4,26,56-4-026,,TYC,E,166,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,1640058,2524
2019,L-29-203,N,000+0.000,015+0.548,0.0,0.0,15.548,C029203,N,C029203N,000+0.000,015+0.548,0.0,15.548,0.0,29,6,8,29-6-008,,TYC,E,71,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7052538,7052539
2019,L-18-206,E,000+0.000,013+0.432,0.0,0.0,13.432,C018206,N,C018206N,000+0.000,013+0.432,0.0,13.432,0.0,18,4,16,18-4-016,,TYC,E,665,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7046491,7046492
2019,X-81018,E,000+0.000,009+0.823,0.0,0.0,9.823,C081018,E,C081018E,000+0.000,009+0.823,0.0,9.823,0.0,52,1,5,52-1-005,,TYC,A,251,4,0,0,15,0,16,0,0,60,0,RURAL MAJOR COLLECTOR,5389,10,180,1,1,1,1,,2,7066430,7063153
2019,L-25-45,N,000+0.000,000+0.721,0.0,0.0,0.721,C025045,N,C025045N,000+0.000,000+0.721,0.0,0.721,0.0,25,7B,70,25-7B-070,,TYC,E,208,1,0,0,3,3,5,0,0,14,14,URBAN COLLECTOR,9150,10,164,2,2,2,2,,2,7050009,7041928
2019,U-5001,N,000+0.379,001+0.384,0.379,0.6099,1.005,C011171,N,C011171N,000+0.379,001+0.384,0.379,1.384,0.6099,11,5A,31,11-5A-031,,TYC,A,550,3,0,35,9,1,5,0,64,16,2,URBAN COLLECTOR,9159,35,133,14,14,18,18,,2,7086462,685
2019,R015N200OFA,N,000+0.000,000+0.180,0.0,0.0,0.18,C228247,N,C228247N,000+0.000,000+0.180,0.0,0.18,0.0,25,7,15,25-7-015,,TYC,E,3824,0,0,0,0,0,0,0,0,0,0,URBAN MINOR ARTERIAL,0,10,114,0,0,0,0,,1,7029032,7029192
2019,R094E014OFA,E,000+0.000,000+0.231,0.0,0.0,0.231,C228480,E,C228480E,000+0.000,000+0.231,0.0,0.231,0.0,56,3,12,56-3-012,,TYC,E,486,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7070701,7070702
2019,L-12-735,N,000+0.421,000+0.577,0.421,0.6775,0.156,C100050,N,C100050N,000+0.421,000+0.577,0.421,0.577,0.6775,12,1C,59,12-1C-059,,TYC,E,244,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7042615,7020059
2019,L-15-6616,N,000+0.000,000+0.460,0.0,0.0,0.46,C066209,N,C066209N,000+0.000,000+0.460,0.0,0.46,0.0,15,7C,76,15-7C-076,,TYC,E,436,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7098331,1520037
2019,L-33-8,E,000+0.000,010+0.910,0.0,0.0,10.91,C033008,N,C033008N,000+0.000,010+0.910,0.0,10.91,0.0,33,2,7,33-2-007,,TYC,E,33,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7054315,7054316
2019,U-5002,N,000+0.399,000+0.761,0.399,0.6421,0.362,C050011,N,C050011N,000+0.399,000+0.761,0.399,0.761,0.6421,11,5A,35,11-5A-035,,TYC,E,2565,25,0,20,72,6,10,0,8,28,2,URBAN COLLECTOR,9185,10,121,30,30,41,41,,2,1130007,1120016
2019,L-25-658,E,000+0.000,000+0.987,0.0,0.0,0.987,C025658,N,C025658N,000+0.000,000+0.987,0.0,0.987,0.0,25,7A,55,25-7A-055,,TYC,A,981,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7050603,7042348
2019,L-15-858,E,000+0.000,017+0.807,0.0,0.0,17.807,C015858,N,C015858N,000+0.000,017+0.807,0.0,17.807,0.0,15,6,6,15-6-006,,TYC,E,139,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,1520246,7044649
2019,R015S062OFA,S,000+0.000,000+0.296,0.0,0.0,0.296,C228346,S,C228346S,000+0.000,000+0.296,0.0,0.296,0.0,1,4,19,01-4-019,,TYC,E,685,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7024314,7024331
2019,L-32-4603,N,000+0.252,000+0.537,0.252,0.4056,0.285,C073424,N,C073424N,000+0.252,000+0.537,0.252,0.537,0.4056,32,3A,102,32-3A-102,,TYC,E,628,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7043197,7146027
2019,U-10407,N,000+0.281,000+0.641,0.281,0.4522,0.36,C010407,N,C010407N,000+0.281,000+0.641,0.281,0.641,0.4522,42,4A,57,42-4A-057,,TYC,E,2069,4,0,6,370,218,2,0,3,179,105,URBAN MINOR ARTERIAL,8173,15,106,172,172,252,252,,2,7035736,4240017
2019,R015N138OFA,N,000+0.000,000+0.283,0.0,0.0,0.283,C228222,N,C228222N,000+0.000,000+0.283,0.0,0.283,0.0,22,3,26,22-3-026,,TYC,E,101,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7027438,7027441
2019,R015S328OFA,S,000+0.000,000+0.213,0.0,0.0,0.213,C228446,S,C228446S,000+0.000,000+0.213,0.0,0.213,0.0,37,4,11,37-4-011,,TYC,E,100,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7036173,7036180
2019,U-205,N,000+0.000,000+0.128,0.0,0.0,0.128,C090205,N,C090205N,000+0.000,000+0.128,0.0,0.128,0.0,12,1C,56,12-1C-056,,TYC,E,1967,1,10,11,33,5,1,5,6,17,3,URBAN COLLECTOR,9003,10,85,16,16,21,21,,2,7028408,7145902
2019,L-56-726,E,000+0.000,007+0.343,0.0,0.0,7.343,C056726,E,C056726E,000+0.000,007+0.343,0.0,7.343,0.0,56,4A,268,56-4A-268,,TYC,A,785,2,0,39,30,1,3,0,50,38,1,URBAN COLLECTOR,9218,35,120,22,22,28,28,,2,7065303,7028993
2019,L-39-105,N,005+0.359,012+0.886,0.0,0.0,7.527,C032401,N,C032401N,005+0.359,012+0.886,5.359,12.886,8.6245,32,4,9,32-4-009,,TYC,E,255,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7053844,7056403
2019,L-22-532,E,000+0.000,007+0.524,0.0,0.0,7.524,C022532,N,C022532N,000+0.000,007+0.524,0.0,7.524,0.0,22,3,11,22-3-011,,TYC,E,9,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7048620,7048621
2019,L-25-601,N,000+0.775,003+0.344,0.775,1.2472,2.569,C025601,N,C025601N,000+0.775,003+0.344,0.775,3.344,1.2472,25,7A,31,25-7A-031,,TYC,A,101,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7104299,7032734
2019,L-15-175,N,011+0.623,018+0.284,11.623,18.7054,6.661,C015175,N,C015175N,011+0.623,018+0.284,11.623,18.284,18.7054,15,1,1,15-1-001,,TYC,E,402,0,0,0,0,0,0,0,0,0,0,RECREATIONAL,0,10,194,0,0,0,0,,2,7043808,7043692
2019,R015N364OFA,N,000+0.000,000+0.291,0.0,0.0,0.291,C228309,N,C228309N,000+0.000,000+0.291,0.0,0.291,0.0,51,3,32,51-3-032,,TYC,E,146,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7037712,7037713
2019,R094E206ONA,E,000+0.000,000+0.286,0.0,0.0,0.286,C228539,E,C228539E,000+0.000,000+0.286,0.0,0.286,0.0,11,5,27,11-5-027,,TYC,E,454,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7071020,7071022
2019,L-32-1231,N,000+0.693,000+0.785,0.693,1.1153,0.092,C072949,N,C072949N,000+0.693,000+0.785,0.693,0.785,1.1153,32,3A,96,32-3A-096,,TYC,E,1846,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7041443,7042806
2019,L-53-1,N,003+0.993,024+0.990,0.0,0.0,20.997,C043001,N,C043001N,003+0.993,024+0.990,3.993,24.99,6.4261,43,1,5,43-1-005,,TYC,E,58,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7058827,5330009
2019,U-10403,N,000+0.538,000+0.747,0.538,0.8658,0.209,C010403,E,C010403E,000+0.538,000+0.747,0.538,0.747,0.8658,42,4A,38,42-4A-038,,TYC,A,1455,2,0,1,18,4,1,0,1,12,3,URBAN COLLECTOR,9216,10,119,8,8,11,11,,2,7041222,4240006
2019,R015N029OFA,N,000+0.000,000+0.223,0.0,0.0,0.223,C228178,N,C228178N,000+0.000,000+0.223,0.0,0.223,0.0,1,7,5,01-7-005,,TYC,E,14,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7022241,7022244
2019,R015S190OFA,S,000+0.000,000+0.383,0.0,0.0,0.383,C228393,S,C228393S,000+0.000,000+0.383,0.0,0.383,0.0,25,7,22,25-7-022,,TYC,E,2146,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,1,7068176,6286
2019,X-81024,E,041+0.859,047+0.819,41.859,67.3655,5.96,C081024,E,C081024E,041+0.859,047+0.819,41.859,47.819,67.3655,20,4,1,20-4-001,,TYC,A,287,5,4,3,13,4,17,14,10,45,14,RURAL MAJOR COLLECTOR,5404,14,183,6,6,8,8,,2,7046975,7047055
2019,L-56-503,N,001+0.514,001+0.875,1.514,2.4365,0.361,C056503,N,C056503N,001+0.514,001+0.875,1.514,1.875,2.4365,56,4A,376,56-4A-376,,TYC,E,7705,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7065182,7093303
2019,L-27-468,E,000+0.000,007+0.336,0.0,0.0,7.336,C027468,N,C027468N,000+0.000,007+0.336,0.0,7.336,0.0,27,3A,38,27-3A-038,,TYC,A,42,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7051668,7072704
2019,L-18-202,E,000+0.000,012+0.588,0.0,0.0,12.588,C018202,N,C018202N,000+0.000,012+0.588,0.0,12.588,0.0,18,2,9,18-2-009,,TYC,E,1660,0,0,0,0,0,0,0,0,0,0,RECREATIONAL,0,10,194,0,0,0,0,,2,7046484,7046485
2019,L-16-5052,N,000+0.000,000+0.467,0.0,0.0,0.467,C084667,N,C084667N,000+0.000,000+0.467,0.0,0.467,0.0,16,3A,32,16-3A-032,,TYC,E,7898,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,3449,5812
2019,L-25-401,N,028+0.075,050+0.252,28.075,45.1823,22.177,C025401,N,C025401N,028+0.075,050+0.252,28.075,50.252,45.1823,25,3,17,25-3-017,,TYC,E,146,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,1153,2520027
2019,L-14-1,N,000+0.000,035+0.315,0.0,0.0,35.315,C014001,N,C014001N,000+0.000,035+0.315,0.0,35.315,0.0,14,1,2,14-1-002,,TYC,E,16,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7042699,1430017
2019,R015N313OFA,N,000+0.000,000+0.252,0.0,0.0,0.252,C228289,N,C228289N,000+0.000,000+0.252,0.0,0.252,0.0,50,4,27,50-4-027,,TYC,E,242,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7035795,7035796
2019,R094E093ONA,E,000+0.000,000+0.346,0.0,0.0,0.346,C228503,E,C228503E,000+0.000,000+0.346,0.0,0.346,0.0,44,5,35,44-5-035,,TYC,A,158,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7070800,7070806
2019,L-56-2411,N,000+0.000,000+0.721,0.0,0.0,0.721,C067410,N,C067410N,000+0.000,000+0.721,0.0,0.721,0.0,56,4A,261,56-4A-261,,TYC,A,4674,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7100831,7100832
2019,L-41-1,N,000+0.000,003+0.315,0.0,0.0,3.315,C041001,N,C041001N,000+0.000,003+0.315,0.0,3.315,0.0,41,1,20,41-1-020,,TYC,E,260,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7056936,7056937
2019,R015S156OFA,S,000+0.000,000+0.232,0.0,0.0,0.232,C228381,S,C228381S,000+0.000,000+0.232,0.0,0.232,0.0,22,2,30,22-2-030,,TYC,E,142,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7027483,7027484
2019,L-56-525,N,000+0.995,001+0.999,0.995,1.6013,1.004,C224862,N,C224862N,000+0.995,001+0.999,0.995,1.999,1.6013,56,4A,380,56-4A-380,,TYC,E,1790,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7063180,7146998
2019,L-7-2574,N,000+0.000,000+0.948,0.0,0.0,0.948,C072685,N,C072685N,000+0.000,000+0.948,0.0,0.948,0.0,7,2A,203,07-2A-203,,TYC,A,383,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7023847,7075848
2019,L-42-310,E,000+0.000,002+0.110,0.0,0.0,2.11,C042310,N,C042310N,000+0.000,002+0.110,0.0,2.11,0.0,42,4A,44,42-4A-044,,TYC,E,1204,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,4240004,7058604
2019,U-10404,N,000+0.550,000+0.763,0.55,0.8851,0.213,C010404,E,C010404E,000+0.550,000+0.763,0.55,0.763,0.8851,42,4A,41,42-4A-041,,TYC,E,199,8,0,4,9,2,40,0,20,45,10,URBAN COLLECTOR,9183,10,134,3,3,4,4,,2,7041183,4240009
2019,R015N000OFA,N,000+0.000,000+0.243,0.0,0.0,0.243,C228170,N,C228170N,000+0.000,000+0.243,0.0,0.243,0.0,1,8,20,01-8-020,,TYC,E,20,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7056433,7021429
2019,R015S176OFA,S,000+0.000,000+0.212,0.0,0.0,0.212,C228387,S,C228387S,000+0.000,000+0.212,0.0,0.212,0.0,22,2,42,22-2-042,,TYC,E,442,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7028027,7028138
2019,X-81018,E,009+0.823,020+0.024,9.823,15.8086,10.201,C081018,E,C081018E,009+0.823,020+0.024,9.823,20.024,15.8086,44,5,7,44-5-007,,TYC,A,265,4,0,0,15,0,15,0,0,57,0,RURAL MAJOR COLLECTOR,5389,10,180,1,1,1,1,,2,7063153,7059578
2019,L-56-503,N,001+0.875,002+0.280,1.875,3.0175,0.405,C056503,N,C056503N,001+0.875,002+0.280,1.875,2.28,3.0175,56,4A,361,56-4A-361,,TYC,E,5356,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7093303,7146032
2019,L-29-104,E,000+0.000,002+0.287,0.0,0.0,2.287,C029104,N,C029104N,000+0.000,002+0.287,0.0,2.287,0.0,29,3,15,29-3-015,,TYC,A,33,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7052371,7052372
2019,U-10413,N,000+0.000,000+0.640,0.0,0.0,0.64,C017418,N,C017418N,000+0.000,000+0.640,0.0,0.64,0.0,42,4A,10,42-4A-010,,TYC,A,824,2,0,1,24,4,2,0,1,29,5,URBAN COLLECTOR,9214,10,147,9,9,13,13,,2,7070117,7069595
2019,L-25-418,E,000+0.000,011+0.531,0.0,0.0,11.531,C025418,N,C025418N,000+0.000,011+0.531,0.0,11.531,0.0,25,4,9,25-4-009,,TYC,E,247,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7050315,7125800
2019,L-15-3,N,009+0.066,011+0.320,9.066,14.5903,2.254,C015003,N,C015003N,009+0.066,011+0.320,9.066,11.32,14.5903,15,4A,86,15-4A-086,,TYC,E,394,1,0,1,12,3,3,0,3,30,8,RURAL MAJOR COLLECTOR,5447,10,177,3,3,5,5,,2,7043369,7043699
2019,R015N313ONA,N,000+0.000,000+0.346,0.0,0.0,0.346,C228290,N,C228290N,000+0.000,000+0.346,0.0,0.346,0.0,50,4,29,50-4-029,,TYC,A,118,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7035796,7035803
2019,R094E106ONA,E,000+0.000,000+0.262,0.0,0.0,0.262,C228509,E,C228509E,000+0.000,000+0.262,0.0,0.262,0.0,44,6,12,44-6-012,,TYC,E,67,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,1,7070902,7070904
2019,U-5011,N,000+0.000,000+0.237,0.0,0.0,0.237,C068119,N,C068119N,000+0.000,000+0.237,0.0,0.237,0.0,11,5A,58,11-5A-058,,TYC,E,438,1,0,38,2,0,2,0,87,5,0,URBAN COLLECTOR,9198,10,221,13,13,15,15,,2,7086538,7086462
2019,L-50-10,E,008+0.027,016+0.512,0.0,0.0,8.485,C037308,N,C037308N,008+0.027,016+0.512,8.027,16.512,12.9182,37,4,9,37-4-009,,TYC,E,64,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7056008,7061872
2019,R015S164OFA,S,000+0.000,000+0.314,0.0,0.0,0.314,C228385,S,C228385S,000+0.000,000+0.314,0.0,0.314,0.0,22,2,38,22-2-038,,TYC,E,1225,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7027858,7027874
2019,L-31-302,E,000+0.000,024+0.520,0.0,0.0,24.52,C222082,E,C222082E,000+0.000,024+0.520,0.0,24.52,0.0,31,2,5,31-2-005,,TYC,E,21,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7053260,7053261
2019,L-49-14,E,005+0.946,013+0.152,5.946,9.5692,7.206,C049014,N,C049014N,005+0.946,013+0.152,5.946,13.152,9.5692,49,3,5,49-3-005,,TYC,A,169,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7061648,7061671
2019,L-27-456,E,000+0.000,000+0.391,0.0,0.0,0.391,C027456,N,C027456N,000+0.000,000+0.391,0.0,0.391,0.0,27,3A,33,27-3A-033,,TYC,A,702,0,0,0,0,0,0,0,0,0,0,URBAN COLLECTOR,0,10,114,0,0,0,0,,2,7051644,7033818
2019,L-16-60,E,000+0.000,002+0.356,0.0,0.0,2.356,C016060,N,C016060N,000+0.000,002+0.356,0.0,2.356,0.0,16,3,45,16-3-045,,TYC,E,3304,11,0,5,209,52,3,0,2,63,16,URBAN COLLECTOR,9165,10,97,80,80,114,114,,2,7044994,7044995
2019,R015S059OFA,S,000+0.000,000+0.280,0.0,0.0,0.28,C228344,S,C228344S,000+0.000,000+0.280,0.0,0.28,0.0,1,4,33,01-4-033,,TYC,E,804,0,0,0,0,0,0,0,0,0,0,RURAL MINOR ARTERIAL,0,10,146,0,0,0,0,,1,7024246,7024248
2019,X-81014,E,006+0.240,024+0.780,6.24,10.0423,18.54,C081014,E,C081014E,006+0.240,024+0.780,6.24,24.78,10.0423,49,3,6,49-3-006,,TYC,A,243,0,0,0,0,0,0,0,0,0,0,RURAL MAJOR COLLECTOR,0,10,143,0,0,0,0,,2,7061788,7066423
