YEAR,DEPT_ID,DEPT_RBD,SEC_LNT_MI,CORR_ID,CORR_RBD,CORRIDOR,CORR_MP,CORR_ENDMP,CORR_MIOFF,CORR_ENDMI,SITE_ID,TYC_CCS,TYC_REMARK,TYC_ACTEST,TYC_AADT,TYC_MC_NUM,TYC_RV_NUM,BUS_NUM,COMM_NUM,LG_TRK_NUM,TYC_MC,TYC_RV,TYC_BUS,TYC_COMM,TYC_LG_TRK,FACTOR_GRP,TYC_VC_GRP,FUT_FACT,TYC_DHV,FLEXESAL_P,FLEXESAL_N,RESAL_P,RESAL_N,ONE_WAY,NUM_LANES,COIN_RT,CNTY_NM,JCT_DESC,LINK_DESC,PCT_DH_SU,PCT_DH_CU,SEGMENT_KEY,ROUTE_NAME,SIGNED_ROUTE,SYSTEM,YEARS_WITH_DATA,TOTAL_CRASHES,COUNTY,CRASHES,MILES_DRIVEN,AVG_CRASHES,CARS_PER_ACC,MILES_PER_ACC,LOCATION,ROUTE_FILE_NAME,SEGMENT_NAME
2023.0,N-10,A,3.652,C000010,A,C000010A,016+0.163,019+0.834,15.711,19.362,07-2-001,,,E,2203.0,9.0,,21.0,329.0,176.0,4.0,,9.0,136.0,73.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,187.0,187.0,,2.0,,CHOUTEAU,,,2.682,4.215,C000010_016+0.163_019+0.834_N-10,15TH ST,US-87,NI-NHS,4,19,CHOUTEAU,19.0,8045.356000000001,3.8,579.7368421052632,2117.198947368421,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,3.652,C000010,A,C000010A,016+0.163,019+0.834,15.711,19.362,07-2-001,,,E,2203.0,9.0,,21.0,329.0,176.0,4.0,,9.0,136.0,73.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,187.0,187.0,,2.0,,CHOUTEAU,,,2.682,4.215,C000010_016+0.163_019+0.834_N-10,15TH ST,US-87,NI-NHS,4,19,CHOUTEAU,19.0,8045.356000000001,3.8,579.7368421052632,2117.198947368421,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-10,A,7.008,C000010,A,C000010A,019+0.834,026+0.833,19.362,26.37,08-4-002,,,E,2505.5,9.0,,21.0,329.0,176.0,3.0,,8.0,126.0,67.0,RPA_3,3041.0,10.0,114.0,124.0,124.0,187.0,187.0,,2.0,,CHOUTEAU,,,7.721,8.824,C000010_019+0.834_026+0.833_N-10,15TH ST,US-87,NI-NHS,4,20,CHOUTEAU,20.0,17558.544,4.0,626.375,4389.636,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,7.008,C000010,A,C000010A,019+0.834,026+0.833,19.362,26.37,08-4-002,,,E,2505.5,9.0,,21.0,329.0,176.0,3.0,,8.0,126.0,67.0,RPA_3,3041.0,10.0,114.0,124.0,124.0,187.0,187.0,,2.0,,CHOUTEAU,,,7.721,8.824,C000010_019+0.834_026+0.833_N-10,15TH ST,US-87,NI-NHS,4,20,CHOUTEAU,20.0,17558.544,4.0,626.375,4389.636,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-10,A,12.275,C000010,A,C000010A,026+0.833,039+0.098,26.37,38.646,W-115,Yes,,A,2326.75,9.0,,21.0,329.0,176.0,4.0,,9.0,135.0,72.0,RPA_3,3041.0,10.0,114.0,129.0,129.0,194.0,194.0,,2.0,,CHOUTEAU,JCT S-564 AT CARTER,JCT S-564 AT CARTER,7.721,8.824,C000010_026+0.833_039+0.098_N-10,15TH ST,US-87,NI-NHS,4,48,CHOUTEAU,48.0,28560.85625,9.6,242.36979166666669,2975.0891927083335,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,12.275,C000010,A,C000010A,026+0.833,039+0.098,26.37,38.646,W-115,Yes,,A,2326.75,9.0,,21.0,329.0,176.0,4.0,,9.0,135.0,72.0,RPA_3,3041.0,10.0,114.0,129.0,129.0,194.0,194.0,,2.0,,CHOUTEAU,JCT S-564 AT CARTER,JCT S-564 AT CARTER,7.721,8.824,C000010_026+0.833_039+0.098_N-10,15TH ST,US-87,NI-NHS,4,48,CHOUTEAU,48.0,28560.85625,9.6,242.36979166666669,2975.0891927083335,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-10,A,1.464,C000010,A,C000010A,039+0.098,040+0.598,38.646,40.11,08-5-002,,,E,2041.75,9.0,,21.0,329.0,176.0,4.0,,10.0,155.0,83.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,JCT S-386,JCT S-386,7.721,8.824,C000010_039+0.098_040+0.598_N-10,15TH ST,US-87,NI-NHS,4,5,CHOUTEAU,5.0,2989.122,1.0,2041.75,2989.122,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,1.464,C000010,A,C000010A,039+0.098,040+0.598,38.646,40.11,08-5-002,,,E,2041.75,9.0,,21.0,329.0,176.0,4.0,,10.0,155.0,83.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,JCT S-386,JCT S-386,7.721,8.824,C000010_039+0.098_040+0.598_N-10,15TH ST,US-87,NI-NHS,4,5,CHOUTEAU,5.0,2989.122,1.0,2041.75,2989.122,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-10,A,0.118,C000010,A,C000010A,040+0.598,040+0.716,40.11,40.227,08-5-002,,,E,2041.75,9.0,,21.0,329.0,176.0,4.0,,10.0,155.0,83.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,186.0,186.0,,4.0,,CHOUTEAU,,BEGIN 4 LANES,7.721,8.824,C000010_040+0.598_040+0.716_N-10,15TH ST,US-87,NI-NHS,4,3,CHOUTEAU,3.0,240.9265,0.6,3402.916666666667,401.5441666666666,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,0.118,C000010,A,C000010A,040+0.598,040+0.716,40.11,40.227,08-5-002,,,E,2041.75,9.0,,21.0,329.0,176.0,4.0,,10.0,155.0,83.0,RPA_3,3041.0,10.0,114.0,123.0,123.0,186.0,186.0,,4.0,,CHOUTEAU,,BEGIN 4 LANES,7.721,8.824,C000010_040+0.598_040+0.716_N-10,15TH ST,US-87,NI-NHS,4,3,CHOUTEAU,3.0,240.9265,0.6,3402.916666666667,401.5441666666666,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-10,A,0.142,C000010,A,C000010A,040+0.716,040+0.857,40.227,40.369,08-5-004,,,E,1455.5,9.0,,21.0,237.0,172.0,6.0,,14.0,159.0,116.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,4.0,,CHOUTEAU,JCT P-80/S-223,JCT P-80/S-223,8.28,8.917,C000010_040+0.716_040+0.857_N-10,15TH ST,US-87,NI-NHS,4,0,CHOUTEAU,,206.681,0.0,,,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,0.142,C000010,A,C000010A,040+0.716,040+0.857,40.227,40.369,08-5-004,,,E,1455.5,9.0,,21.0,237.0,172.0,6.0,,14.0,159.0,116.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,4.0,,CHOUTEAU,JCT P-80/S-223,JCT P-80/S-223,8.28,8.917,C000010_040+0.716_040+0.857_N-10,15TH ST,US-87,NI-NHS,4,0,CHOUTEAU,,206.681,0.0,,,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-10,A,2.365,C000010,A,C000010A,040+0.857,043+0.153,40.369,42.734,08-5-004,,,E,1455.5,9.0,,21.0,237.0,172.0,6.0,,14.0,159.0,116.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,,BEGIN 2 LANES,8.28,8.917,C000010_040+0.857_043+0.153_N-10,15TH ST,US-87,NI-NHS,4,9,CHOUTEAU,9.0,3442.2575,1.8,808.6111111111111,1912.365277777778,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,2.365,C000010,A,C000010A,040+0.857,043+0.153,40.369,42.734,08-5-004,,,E,1455.5,9.0,,21.0,237.0,172.0,6.0,,14.0,159.0,116.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,,BEGIN 2 LANES,8.28,8.917,C000010_040+0.857_043+0.153_N-10,15TH ST,US-87,NI-NHS,4,9,CHOUTEAU,9.0,3442.2575,1.8,808.6111111111111,1912.365277777778,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-10,A,8.283,C000010,A,C000010A,043+0.153,051+0.440,42.734,51.018,08-5-003,,,E,1758.6,9.0,,21.0,237.0,172.0,5.0,,12.0,137.0,100.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,JCT S-387,JCT S-387,5.882,11.765,C000010_043+0.153_051+0.440_N-10,15TH ST,US-87,NI-NHS,5,51,CHOUTEAU,51.0,14566.483799999998,10.2,172.41176470588235,1428.0866470588237,,US-87,US-87_N-10_US-87_N-10_Great-Falls_Fort-Benton
2023.0,N-10,A,8.283,C000010,A,C000010A,043+0.153,051+0.440,42.734,51.018,08-5-003,,,E,1758.6,9.0,,21.0,237.0,172.0,5.0,,12.0,137.0,100.0,RPA_3,3042.0,10.0,112.0,123.0,123.0,186.0,186.0,,2.0,,CHOUTEAU,JCT S-387,JCT S-387,5.882,11.765,C000010_043+0.153_051+0.440_N-10,15TH ST,US-87,NI-NHS,5,51,CHOUTEAU,51.0,14566.483799999998,10.2,172.41176470588235,1428.0866470588237,,US-87,US-87_N-16_US-87_N-16_Billings_Roundup
2023.0,N-11,A,0.609,C000011,A,C000011A,000+0.000,000+0.609,0.0,0.609,34-3-010,,,E,4604.25,16.0,,7.0,158.0,69.0,3.0,,1.0,32.0,14.0,REC_PA,3087.0,12.0,149.0,45.0,45.0,59.0,59.0,,2.0,,PARK,,ENT N-11A,1.208,5.072,C000011_000+0.000_000+0.609_N-11,SECOND ST,US-89,NI-NHS,4,6,PARK,6.0,2803.98825,1.2,3836.875,2336.656875,,US-89,US-89_N-11_US-89_N-11_Yellowstone-Park-North-Entrance_Junction-with-S-540
2023.0,N-11,A,2.379,C000011,A,C000011A,000+0.609,002+0.871,0.609,2.988,34-3-009,,,E,3881.0,16.0,,7.0,158.0,69.0,4.0,,2.0,38.0,16.0,REC_PA,3087.0,12.0,149.0,44.0,44.0,59.0,59.0,,2.0,,PARK,,,1.208,5.072,C000011_000+0.609_002+0.871_N-11,SECOND ST,US-89,NI-NHS,4,11,PARK,11.0,9232.899,2.2,1764.090909090909,4196.772272727272,,US-89,US-89_N-11_US-89_N-11_Yellowstone-Park-North-Entrance_Junction-with-S-540
2023.0,N-11,A,13.615,C000011,A,C000011A,002+0.871,016+0.619,2.988,16.602,34-3-001,,,E,2718.2,16.0,,7.0,158.0,69.0,5.0,,2.0,53.0,23.0,REC_PA,3087.0,12.0,149.0,43.0,43.0,58.0,58.0,,2.0,,PARK,,,1.208,5.072,C000011_002+0.871_016+0.619_N-11,SECOND ST,US-89,NI-NHS,5,108,PARK,108.0,37008.293,21.6,125.84259259259258,1713.3468981481478,,US-89,US-89_N-11_US-89_N-11_Yellowstone-Park-North-Entrance_Junction-with-S-540
2023.0,N-11,A,3.283,C000011,A,C000011A,016+0.619,019+0.910,16.602,19.885,A-020,Yes,,A,2068.5,16.0,,7.0,158.0,69.0,7.0,,3.0,69.0,30.0,REC_PA,3087.0,12.0,149.0,42.0,42.0,57.0,57.0,,2.0,,PARK,,,1.208,5.072,C000011_016+0.619_019+0.910_N-11,SECOND ST,US-89,NI-NHS,4,22,PARK,22.0,6790.885499999999,4.4,470.1136363636363,1543.383068181818,,US-89,US-89_N-11_US-89_N-11_Yellowstone-Park-North-Entrance_Junction-with-S-540
2023.0,N-11,A,11.029,C000011,A,C000011A,019+0.910,030+0.982,19.885,30.914,A-020,Yes,,A,2068.5,16.0,,7.0,158.0,69.0,7.0,,3.0,69.0,30.0,REC_PA,3087.0,12.0,149.0,42.0,42.0,57.0,57.0,,2.0,,PARK,JCT S-540,JCT S-540,1.208,5.072,C000011_019+0.910_030+0.982_N-11,SECOND ST,US-89,NI-NHS,4,88,PARK,88.0,22813.4865,17.6,117.52840909090908,1296.2208238636365,,US-89,US-89_N-11_US-89_N-11_Junction-with-S-540_Livingston
2023.0,N-11,A,12.315,C000011,A,C000011A,030+0.982,043+0.358,30.914,43.229,34-3-003,,,E,2855.25,16.0,,7.0,158.0,69.0,5.0,,2.0,52.0,23.0,REC_PA,3087.0,12.0,149.0,43.0,43.0,58.0,58.0,,2.0,,PARK,JCT S-571,JCT S-571,1.208,5.072,C000011_030+0.982_043+0.358_N-11,SECOND ST,US-89,NI-NHS,4,84,PARK,84.0,35162.40375,16.8,169.95535714285714,2093.0002232142856,,US-89,US-89_N-11_US-89_N-11_Junction-with-S-540_Livingston
2023.0,N-11,A,6.438,C000011,A,C000011A,043+0.358,049+0.840,43.229,49.667,34-2-002,,,E,3785.25,16.0,,7.0,158.0,69.0,5.0,,2.0,46.0,20.0,REC_PA,3087.0,12.0,149.0,43.0,43.0,58.0,58.0,,2.0,,PARK,JCT S-575 (PINE CREEK RD),JCT S-575 (PINE CREEK RD),1.208,5.072,C000011_043+0.358_049+0.840_N-11,SECOND ST,US-89,NI-NHS,4,56,PARK,56.0,24369.4395,11.2,337.96875,2175.8428125,,US-89,US-89_N-11_US-89_N-11_Junction-with-S-540_Livingston
2023.0,N-11,A,2.453,C000011,A,C000011A,049+0.840,052+0.269,49.667,52.12,34-2A-005,,,E,5234.5,37.0,,49.0,605.0,225.0,8.0,,10.0,123.0,46.0,REC_PA,7027.0,10.0,104.0,256.0,256.0,376.0,376.0,,2.0,,PARK,JCT S-540,JCT S-540,2.534,0.68,C000011_049+0.840_052+0.269_N-11,SECOND ST,US-89,NI-NHS,4,45,PARK,45.0,12840.2285,9.0,581.6111111111111,1426.6920555555555,,US-89,US-89_N-11_US-89_N-11_Junction-with-S-540_Livingston
2023.0,N-11,A,0.477,C000011,A,C000011A,052+0.269,052+0.746,52.12,52.596,34-2A-006,,,E,9861.6,38.0,,50.0,614.0,228.0,4.0,,6.0,68.0,25.0,UPA,7027.0,10.0,104.0,266.0,266.0,382.0,382.0,,2.0,,PARK,JCT U-7413(GUTHRIE LN),JCT U-7413(GUTHRIE LN),2.534,0.68,C000011_052+0.269_052+0.746_N-11,SECOND ST,US-89,NI-NHS,5,7,PARK,7.0,4703.9832,1.4,7044.000000000001,3359.988,,US-89,US-89_N-11_US-89_N-11_Junction-with-S-540_Livingston
2023.0,N-11,A,0.236,C000011,A,C000011A,052+0.746,052+0.982,52.596,52.832,34-2A-063,,,E,16338.25,50.0,,66.0,820.0,305.0,3.0,,4.0,47.0,17.0,UPA,7027.0,10.0,104.0,357.0,357.0,512.0,512.0,,2.0,,PARK,JCT U-7414 (BILLMAN LN),JCT U-7414 (BILLMAN LN),2.534,0.68,C000011_052+0.746_052+0.982_N-11,SECOND ST,US-89,NI-NHS,4,2,PARK,2.0,3855.827,0.4,40845.625,9639.5675,,US-89,US-89_N-11_US-89_N-11_Junction-with-S-540_Livingston
2023.0,N-11,A,0.177,C000011,A,C000011A,052+0.982,053+0.155,52.832,53.009,34-2A-063,,,E,17239.666666666668,50.0,,66.0,820.0,305.0,3.0,,4.0,47.0,17.0,UPA,7027.0,10.0,104.0,357.0,357.0,512.0,512.0,,2.0,,PARK,JCT U-7413(LOVES LN) S LIVINGSTON INTERCHANGE,JCT U-7413(LOVES LN) S LIVINGSTON INTERCHANGE,2.534,0.68,C000011_052+0.982_053+0.155_N-11,SECOND ST,US-89,NI-NHS,3,4,PARK,4.0,3051.4210000000003,0.8,21549.583333333332,3814.27625,,US-89,US-89_N-11_US-89_N-11_Junction-with-S-540_Livingston
2023.0,N-24,A,0.167,C000024,A,C000024A,000+0.000,000+0.167,0.0,0.167,32-3B-005,,,E,7502.25,51.0,,37.0,474.0,230.0,6.0,,4.0,57.0,28.0,UPA,3054.0,10.0,138.0,223.0,223.0,319.0,319.0,,2.0,,MISSOULA,,ENT N-24A,0.982,3.086,C000024_000+0.000_000+0.167_N-24,,MT-200,NI-NHS,4,2,MISSOULA,2.0,1252.8757500000002,0.4,18755.625,3132.1893750000004,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,0.913,C000024,A,C000024A,000+0.167,000+1.080,0.167,1.08,32-3B-005,,,E,7502.25,51.0,,37.0,474.0,230.0,6.0,,4.0,57.0,28.0,UPA,3054.0,10.0,138.0,223.0,223.0,319.0,319.0,,2.0,,MISSOULA,JCT I-90 ON RAMP BONNER INTERCHANGE,JCT I-90 ON RAMP BONNER INTERCHANGE,0.982,3.086,C000024_000+0.167_000+1.080_N-24,,MT-200,NI-NHS,4,30,MISSOULA,30.0,6849.55425,6.0,1250.375,1141.592375,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,0.698,C000024,A,C000024A,000+1.080,000+1.777,1.08,1.777,32-3B-006,,,A,7247.75,51.0,,37.0,474.0,230.0,7.0,,5.0,68.0,33.0,UPA,3054.0,10.0,138.0,221.0,221.0,317.0,317.0,,2.0,,MISSOULA,JCT U-8133,JCT U-8133,0.982,3.086,C000024_000+1.080_000+1.777_N-24,,MT-200,NI-NHS,4,17,MISSOULA,17.0,5058.929499999999,3.4,2131.6911764705883,1487.9204411764704,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,1.777,C000024,A,C000024A,000+1.777,002+0.564,1.777,3.554,32-3B-011,,,A,5862.75,51.0,,37.0,474.0,230.0,9.0,,6.0,83.0,40.0,UPA,3054.0,10.0,138.0,220.0,220.0,316.0,316.0,,2.0,,MISSOULA,,,0.982,3.086,C000024_000+1.777_002+0.564_N-24,,MT-200,NI-NHS,4,8,MISSOULA,8.0,10418.10675,1.6,3664.21875,6511.316718749999,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,13.712,C000024,A,C000024A,002+0.564,016+0.459,3.554,17.266,A-015,Yes,,A,4602.0,51.0,,37.0,474.0,230.0,11.0,,8.0,102.0,50.0,RPA_1,3054.0,10.0,138.0,219.0,219.0,315.0,315.0,,2.0,,MISSOULA,,,0.982,3.086,C000024_002+0.564_016+0.459_N-24,,MT-200,NI-NHS,4,133,MISSOULA,133.0,63102.624,26.6,173.00751879699249,2372.279097744361,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,5.923,C000024,A,C000024A,016+0.459,022+0.364,17.266,23.189,32-4-002,,,E,3607.25,13.0,,20.0,211.0,162.0,3.0,,5.0,54.0,41.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,2.0,,MISSOULA,,,2.934,8.313,C000024_016+0.459_022+0.364_N-24,,MT-200,NI-NHS,4,50,MISSOULA,50.0,21365.74175,10.0,360.725,2136.574175,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,2.666,C000024,A,C000024A,022+0.364,025+0.131,23.189,25.855,32-4-002,,,E,3607.25,13.0,,20.0,211.0,162.0,3.0,,5.0,54.0,41.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,3.0,,MISSOULA,,BEGIN 3 LANES,2.934,8.313,C000024_022+0.364_025+0.131_N-24,,MT-200,NI-NHS,4,30,MISSOULA,30.0,9616.9285,6.0,601.2083333333334,1602.821416666667,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,1.635,C000024,A,C000024A,025+0.131,026+0.774,25.855,27.49,32-4-002,,,E,3607.25,13.0,,20.0,211.0,162.0,3.0,,5.0,54.0,41.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,2.0,,MISSOULA,,BEGIN 2 LANES,2.934,8.313,C000024_025+0.131_026+0.774_N-24,,MT-200,NI-NHS,4,19,MISSOULA,19.0,5897.85375,3.8,949.2763157894738,1552.0667763157896,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,0.16,C000024,A,C000024A,026+0.774,026+0.934,27.49,27.65,W-132,Yes,,A,3114.5,13.0,,20.0,211.0,162.0,4.0,,7.0,69.0,53.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,2.0,,MISSOULA,,,1.677,4.193,C000024_026+0.774_026+0.934_N-24,,MT-200,NI-NHS,4,2,MISSOULA,2.0,498.32,0.4,7786.25,1245.8,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,1.137,C000024,A,C000024A,026+0.934,028+0.073,27.65,28.787,W-132,Yes,,A,3114.5,13.0,,20.0,211.0,162.0,4.0,,7.0,69.0,53.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,3.0,,MISSOULA,,BEGIN 3 LANES,1.677,4.193,C000024_026+0.934_028+0.073_N-24,,MT-200,NI-NHS,4,6,MISSOULA,6.0,3541.1865000000003,1.2,2595.416666666667,2950.9887500000004,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,1.344,C000024,A,C000024A,028+0.073,029+0.420,28.787,30.131,W-132,Yes,,A,3114.5,13.0,,20.0,211.0,162.0,4.0,,7.0,69.0,53.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,2.0,,MISSOULA,,BEGIN 2 LANES,1.677,4.193,C000024_028+0.073_029+0.420_N-24,,MT-200,NI-NHS,4,14,MISSOULA,14.0,4185.888,2.8,1112.321428571429,1494.96,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,0.682,C000024,A,C000024A,029+0.420,030+0.098,30.131,30.813,W-132,Yes,,A,3114.5,13.0,,20.0,211.0,162.0,4.0,,7.0,69.0,53.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,3.0,,MISSOULA,,BEGIN 3 LANES,1.677,4.193,C000024_029+0.420_030+0.098_N-24,,MT-200,NI-NHS,4,2,MISSOULA,2.0,2124.089,0.4,7786.25,5310.2225,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,1.765,C000024,A,C000024A,030+0.098,031+0.873,30.813,32.578,W-132,Yes,,A,3114.5,13.0,,20.0,211.0,162.0,4.0,,7.0,69.0,53.0,RPA_1,3092.0,10.0,157.0,114.0,114.0,174.0,174.0,,2.0,,MISSOULA,,BEGIN 2 LANES,1.677,4.193,C000024_030+0.098_031+0.873_N-24,,MT-200,NI-NHS,4,13,MISSOULA,13.0,5497.0925,2.6,1197.8846153846152,2114.266346153846,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,3.828,C000024,A,C000024A,031+0.873,035+0.690,32.578,36.407,32-4-004,,,A,2556.0,35.0,,21.0,207.0,160.0,12.0,,7.0,73.0,57.0,RPA_1,3055.0,10.0,120.0,109.0,109.0,166.0,166.0,,2.0,,MISSOULA,JCT P-83,JCT P-83,3.067,4.601,C000024_031+0.873_035+0.690_N-24,,MT-200,NI-NHS,4,41,MISSOULA,41.0,9784.368,8.2,311.70731707317077,1193.2156097560978,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,8.902,C000024,A,C000024A,035+0.690,044+0.558,36.407,45.308,32-4-004,,,A,2556.0,35.0,,21.0,207.0,160.0,12.0,,7.0,73.0,57.0,RPA_1,3055.0,10.0,120.0,109.0,109.0,166.0,166.0,,2.0,,POWELL,,,3.067,4.601,C000024_035+0.690_044+0.558_N-24,,MT-200,NI-NHS,4,47,POWELL,47.0,22753.512,9.4,271.9148936170213,2420.586382978723,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,6.774,C000024,A,C000024A,044+0.558,051+0.330,45.308,52.083,39-2-001,,,A,2685.4,35.0,,21.0,207.0,160.0,12.0,,7.0,70.0,54.0,RPA_1,3055.0,10.0,120.0,109.0,109.0,166.0,166.0,,2.0,,POWELL,,,3.067,4.601,C000024_044+0.558_051+0.330_N-24,,MT-200,NI-NHS,5,39,POWELL,39.0,18190.8996,7.8,344.2820512820513,2332.1666153846154,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,4.334,C000024,A,C000024A,051+0.330,055+0.664,52.083,56.416,39-2-002,,,A,2867.25,35.0,,21.0,207.0,160.0,12.0,,7.0,71.0,55.0,RPA_1,3055.0,10.0,120.0,109.0,109.0,166.0,166.0,,2.0,,POWELL,,,3.067,4.601,C000024_051+0.330_055+0.664_N-24,,MT-200,NI-NHS,4,31,POWELL,31.0,12426.661499999998,6.2,462.4596774193548,2004.3002419354837,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,6.777,C000024,A,C000024A,055+0.664,062+0.451,56.416,63.193,39-2-003,,,A,1702.5,12.0,,12.0,251.0,132.0,7.0,,7.0,149.0,78.0,RPA_1,3056.0,10.0,183.0,88.0,88.0,133.0,133.0,,2.0,,POWELL,JCT P-41,JCT P-41,3.556,13.333,C000024_055+0.664_062+0.451_N-24,,MT-200,NI-NHS,4,52,POWELL,52.0,11537.8425,10.4,163.70192307692307,1109.4079326923077,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,0.91,C000024,A,C000024A,062+0.451,063+0.364,63.193,64.104,39-2-003,,,A,1702.5,12.0,,12.0,251.0,132.0,7.0,,7.0,149.0,78.0,RPA_1,3056.0,10.0,183.0,88.0,88.0,133.0,133.0,,4.0,,POWELL,,BEGIN 4 LANES,3.556,13.333,C000024_062+0.451_063+0.364_N-24,,MT-200,NI-NHS,4,7,POWELL,7.0,1549.275,1.4,1216.071428571429,1106.6250000000002,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,2.09,C000024,A,C000024A,063+0.364,065+0.451,64.104,66.193,39-2-003,,,A,1702.5,12.0,,12.0,251.0,132.0,7.0,,7.0,149.0,78.0,RPA_1,3056.0,10.0,183.0,88.0,88.0,133.0,133.0,,2.0,,POWELL,,BEGIN 2 LANES,3.556,13.333,C000024_063+0.364_065+0.451_N-24,,MT-200,NI-NHS,4,13,POWELL,13.0,3558.225,2.6,654.8076923076923,1368.548076923077,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
2023.0,N-24,A,3.035,C000024,A,C000024A,065+0.451,068+0.469,66.193,69.228,39-2-003,,,A,1702.5,12.0,,12.0,251.0,132.0,7.0,,7.0,149.0,78.0,RPA_1,3056.0,10.0,183.0,88.0,88.0,133.0,133.0,,2.0,,LEWIS AND CLARK,,,3.556,13.333,C000024_065+0.451_068+0.469_N-24,,MT-200,NI-NHS,4,21,LEWIS AND CLARK,21.0,5167.087500000001,4.2,405.3571428571428,1230.258928571429,,MT-200,MT-200_N-24_MT-200_N-24_I-90-Exit-109---Start_End
